station_id,station_name,lat,long
7409.08,W 84 St & Broadway,40.786795,-73.977112
4386.05,Fulton St & Clermont Ave,40.68415748,-73.96922273
4441.06,Broadway & Hancock St,40.68663,-73.9168
8425.01,W Burnside Ave & University Ave,40.853686,-73.912498
7655.22,Lenox Ave & W 117 St,40.8025566,-73.9490782
7722.06,E 141 St & St Ann's Ave,40.808633,-73.916124
5207.01,Centre St & Chambers St,40.71273266,-74.0046073
4157.15,Prospect Pl & Vanderbilt Ave,40.67767534269111,-73.96902143955231
5359.11,Leonard St & Church St,40.717571,-74.005549
8546.06,Tiebout Ave & E Fordham Road,40.861915,-73.894831
5178.06,Graham Ave & Grand St,40.711863,-73.944024
8407.03,W Tremont Ave & Montgomery Ave,40.851788,-73.916418
3460.04,2 Av & 37 St,40.656326,-74.009627
7840.11,E 147 St & Bergen Ave,40.814673,-73.91839
7293.1,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
7716.19,Lexington Ave & E 128 St,40.806414,-73.936085
7767.06,Southern Blvd & Avenue St. John,40.812769,-73.901583
7528.31,E 106 St & Madison Ave,40.7934337,-73.94945003
5450.04,N 12 St & Bedford Ave,40.72079821,-73.95484712
3306.03,5 Ave & 41 St,40.649983,-74.005144
8416.1,W 186 St & St. Nicholas Ave,40.852253,-73.931308
3865.05,3 St & Prospect Park West,40.668132,-73.97363831
7625.18,E 118 St & Park Ave,40.8005385,-73.9419949
4861.05,Henry St & Middagh St,40.7003,-73.991581
6740.01,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
3996.01,7 St & 3 Ave,40.67260298150126,-73.98983001708984
8160.03,Sheridan Ave & E 168 St,40.835334,-73.9154
7872.03,Lenox Ave & W 140 St,40.817245,-73.938787
4895.03,Front St & Jay St,40.702461,-73.986842
7670.09,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
7432.09,W 89 St & Columbus Ave,40.7882213,-73.97041561
5755.09,Washington Square E,40.73049393,-73.9957214
4821.1,Adams St & Prospect St,40.70076308326151,-73.98869812488556
7832.04,W 135 St & Lenox Terrace Pl,40.813619,-73.939336
3394.03,McDonald Ave & Vanderbilt St,40.651654,-73.981231
4762.05,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
7463.09,E 103 St & Lexington Ave,40.7903051,-73.94755757
6164.09,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
7092.06,E 77 St & 3 Ave,40.77314236,-73.95856158
4446.01,Bergen St & Smith St,40.6867443,-73.99063168
5106.04,Greene Ave & Grandview Ave,40.709697,-73.907856
6450.12,8 Ave & W 33 St,40.751551,-73.993934
7304.08,W 82 St & Central Park West,40.78275,-73.97137
3620.02,Windsor Pl & 8 Ave,40.660906,-73.983074
8072.06,Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395
5623.03,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
7541.01,W 95 St & Broadway,40.7937704,-73.971888
7253.04,Central Park West & W 76 St,40.77896784,-73.97374737
7432.04,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
7623.13,Riverside Dr & W 104 St,40.8013434,-73.9711457439
6306.01,W 20 St & 10 Ave,40.745686,-74.005141
5225.02,Flushing Ave & Woodward Ave,40.71246,-73.91873
3347.03,41 St & 4 Ave,40.651354,-74.007168
7756.1,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
4903.09,Dock St & Front St,40.702709,-73.99253
7809.13,E 138 St & 5 Av,40.81449,-73.936153
6953.08,E 74 St & 1 Ave,40.7689738,-73.95482273
4010.13,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
6157.04,10 Ave & W 14 St,40.74198159994023,-74.00831580162048
7149.05,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
6659.01,E 51 St & Lexington Ave,40.75714758,-73.97207836
4821.03,Sands St & Jay St,40.700119,-73.9862
4637.06,Fulton St & Adams St,40.69241829257847,-73.98949474096298
7121.05,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843
4710.06,Jay St & Tech Pl,40.695065,-73.987167
7748.02,E 132 St & Madison Ave,40.810224,-73.937195
8366.07,University Ave & Brandt Pl,40.848354,-73.918389
6948.1,Broadway & W 58 St,40.76695317,-73.98169333
6925.09,2 Ave & E 72 St,40.7687620293096,-73.95840793848038
6717.06,9 Ave & W 45 St,40.76019252,-73.9912551
4550.05,Central Ave & Covert St,40.68929,-73.90951
5593.04,E 4 St & 2 Ave,40.7262807,-73.98978041
7123.04,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
3919.07,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801
7795.09,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
5024.09,Fulton St & Pearl St,40.70772198491691,-74.00438636541367
7719.13,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
6847.02,Broadway & W 56 St,40.7652654,-73.98192338
3803.09,6 Ave & 9 St,40.668127,-73.98377641
7360.1,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
4663.02,Knickerbocker Ave & Hancock St,40.69385,-73.90974
7365.08,E 97 St & 3 Ave,40.7859201,-73.94860294
7712.06,Lincoln Ave & E 134 St,40.808484,-73.928803
4596.05,Duffield St & Willoughby St,40.69221589,-73.9842844
6331.01,W 31 St & 7 Ave,40.749156,-73.9916
4939.07,Suydam St & Knickerbocker Ave,40.702013,-73.923769
6115.09,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981
5145.02,Albany St & Greenwich St,40.709267,-74.013247
7161.08,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
8353.09,Amsterdam Ave & W 183 St,40.84925,-73.93022
7634.01,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
6854.05,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
4804.02,Dock 72 Way & Market St,40.69985,-73.97141
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
6441.01,Broadway & W 36 St,40.75097711,-73.98765428
6816.07,8 Ave & W 52 St,40.76370739,-73.9851615
3523.06,29 St & 5 Ave,40.656986,-73.998194
6089.07,Lexington Ave & E 24 St,40.74025878,-73.98409214
8582.02,Bainbridge Ave & E 193 St,40.86389,-73.89246
4689.03,Suydam St & Broadway,40.69544,-73.93223
8049.05,Edgecombe Ave & W 150 St,40.826881,-73.941427
3928.08,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
7443.17,E 98 St & Park Ave,40.78813,-73.95206
7744.06,Lincoln Ave & E 138 St,40.810893,-73.927311
5374.01,Norfolk St & Broome St,40.7172274,-73.98802084
8472.08,Webster Ave & Ford St,40.85556,-73.89615
4713.01,Central Ave & Himrod St,40.69676,-73.92302
4184.07,Carroll St & Bond St,40.6786115,-73.99037292
4677.01,Cadman Plaza E & Tillary St,40.69597683,-73.99014892
5523.02,Stanton St & Chrystie St,40.72229346,-73.99147535
4707.03,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
4225.14,Carroll St & Smith St,40.680611,-73.99475825
6064.08,W 18 St & 6 Ave,40.73971301,-73.99456405
7879.01,Melrose Ave & E 150 St,40.816827,-73.917338
8077.07,Gerard Ave & E 164 St,40.830262,-73.923391
8013.07,St Nicholas Ave & W 150 St,40.827212,-73.942722
4208.01,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671
6551.02,W 44 St & 5 Ave,40.75500254,-73.98014437
4936.01,Front St & Washington St,40.70255088,-73.98940236
4452.03,Lexington Ave & Classon Ave,40.68676793,-73.95928168
7927.08,E 163 St & Tiffany St,40.821075,-73.895069
7511.19,5 Ave & E 103 St,40.792255,-73.952499
7511.19,5 Ave & E 103 St,40.7922553,-73.95249933
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157
6517.08,W 42 St & 6 Ave,40.75492,-73.98455
8114.02,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
7745.07,W 120 St & Claremont Ave,40.8109494,-73.9634
5532.01,Mercer St & Spring St,40.72362738,-73.99949601
7014.12,Broadway & W 61 St,40.77003010255044,-73.9819684624672
5181.04,Cherry St,40.71219906,-73.97948148
4792.03,Central Ave & Starr Street,40.700003,-73.92834
8092.06,Grand Concourse & E 166 St,40.83196,-73.91956
7840.05,Courtlandt Ave & E 149 St,40.816402,-73.919549
4762.05,Flushing Ave & Vanderbilt Ave,40.69795,-73.970776
3651.04,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
6593.15,6 Ave & W 45 St,40.756951,-73.982631
4319.07,Halsey St & Tompkins Ave,40.6823687,-73.944118
7622.12,2 Ave & E 122 St,40.8006721,-73.9349
7540.02,E 114 St & 1 Ave,40.7945663,-73.9362541
4853.06,Bridge St & York St,40.70133448066992,-73.98471236228943
4095.1,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
7712.04,Alexander Ave & E 134 St,40.807466,-73.927107
4010.15,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
7753.13,Lenox Ave & W 130 St,40.8107922,-73.9430681
6904.06,5 Ave & E 63 St,40.766368,-73.971518
8563.06,Nagle Ave & Thayer St,40.861382,-73.925591
8428.03,Sedgwick Ave & W Tremont Ave,40.853157,-73.918214
5303.06,Clinton St & Grand St,40.71559509,-73.9870295
4413.08,Warren St & Court St,40.686371,-73.99383324
7654.04,E 138 St & Willow Ave,40.804168,-73.911545
6190.08,9 Ave & W 18 St,40.74317449,-74.00366443
5001.08,Little West St & 1 Pl,40.70569254,-74.01677685
8016.07,Park Ave & E 162 St,40.825716,-73.915585
7382.04,W 84 St & Columbus Ave,40.78499979,-73.97283406
3699.07,17 St & 5 Ave,40.663493,-73.991007
8029.28,Macombs Pl & W 152 St,40.826406,-73.937948
8137.06,3 Ave & E 170 St,40.834857,-73.903743
5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354
6955.01,W 56 St & 10 Ave,40.768254,-73.988639
6345.08,E 39 St & 2 Ave,40.74803319428767,-73.973827958107
8441.05,Davidson Ave & W Burnside Ave,40.853646,-73.908731
5820.08,E 13 St & 2 Ave,40.73153937464073,-73.9853024482727
5503.01,Morgan Ave & Lombardy St,40.72226,-73.93889
4971.01,Hart St & Wyckoff Ave,40.704876,-73.919911
5190.09,Clinton St & Cherry St,40.711471394469264,-73.98672603070736
4151.01,Smith St & 3 St,40.6787242,-73.99599099
6732.01,E 56 St & Madison Ave,40.761573,-73.972628
8119.05,W 159 St & Edgecombe Ave,40.833303,-73.939326
3731.11,14 St & 7 Ave,40.663779,-73.98396846
8336.02,Wadsworth Ave & W 179 St,40.848467,-73.936064
4255.05,Hancock St & Bedford Ave,40.68216564,-73.95399026
5379.09,Berry St & N 8 St,40.7190095,-73.95852515
8583.02,Sherman Ave & Thayer St,40.863124,-73.926994
3696.05,Rogers Ave & Sterling St,40.6630619,-73.9538746
4051.01,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
8579.09,10 Ave & W 204 St,40.862638,-73.92006
4161.01,Van Sinderen Ave & Truxton St,40.6786,-73.90369
5288.09,Warren St & W Broadway,40.71473993,-74.00910627
3803.05,6 Ave & 12 St,40.6663181,-73.9854617
3451.01,34 St & 5 Ave,40.654098,-74.001131
5025.02,Madison St & Forest Ave,40.70555,-73.90245
6801.01,E 59 St & Madison Ave,40.76350532,-73.97109243
5073.07,Greenwich St & Rector St,40.70806582380646,-74.0135595202446
6197.08,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
4732.08,Carlton Ave & Flushing Ave,40.697787,-73.973736
6932.15,E 68 St & Madison Ave,40.7691572,-73.96703464
3498.09,Prospect Park SW & 16 St,40.657265,-73.974165
8605.06,Aqueduct Ave & W 190 St,40.8649213,-73.9024238
6541.03,E 48 St & 3 Ave,40.7546011026,-73.971878855
5788.13,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
3905.15,3 St & 7 Ave,40.6703837,-73.97839676
8535.01,Buchanan Pl & Grand Ave,40.85834,-73.90626
4840.06,Beaver St & Fayette St,40.70099,-73.93921
4110.1,3 St & Hoyt St,40.6777287,-73.99364123
8320.01,Fort Washington Ave & W 173 St,40.84522,-73.940493
3460.01,2 Ave & 36 St,40.65708866668485,-74.00870203971863
5430.08,Franklin St & W Broadway,40.71911552,-74.00666661
7737.06,St Mary's St & Jackson Ave,40.808891,-73.91081
5294.04,Henry St & Grand St,40.714211,-73.981095
6920.03,W 54 St & 9 Ave,40.76584941,-73.98690506
6998.08,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
4281.08,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
8033.09,W 148 St & Amsterdam Ave,40.827075,-73.945909
6098.1,Broadway & E 21 St,40.73988840858996,-73.98958593606949
6474.11,E 40 St & 5 Ave,40.752062307,-73.9816324043
8100.01,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
7687.05,E 135 St & St Ann's Ave,40.805089,-73.918889
7212.05,E 85 St & 3 Ave,40.77801203,-73.95407149
7886.02,12 Ave & W 125 St,40.818299,-73.960405
3208.07,Dahill Rd & 12 Ave,40.646037,-73.980963
4278.03,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
4143.03,Union St & Nevins St,40.67909799721684,-73.98765474557877
8226.06,Broadway & W 168 St,40.84089603193041,-73.93972098827362
7981.16,Broadway & W 142 St,40.824686,-73.951947
4765.07,Cypress Ave & George St,40.69812,-73.90271
7997.08,W 145 St & Amsterdam Ave,40.825244,-73.947257
4608.01,Broadway & Kosciuszko St,40.69329,-73.92852
5348.02,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095
4237.01,Lewis Ave & Decatur St,40.6814598,-73.934903
5626.15,1 Ave & E 6 St,40.72633085971696,-73.98616880178452
3987.06,5 Ave & 3 St,40.6728155,-73.98352355
4045.01,Clinton St & Centre St,40.67434,-74.00194698
5018.06,Knickerbocker Ave & Thames St,40.70539,-73.92976
4628.07,Myrtle Ave & Fleet Pl,40.693534,-73.981909
7154.07,E 81 St & 3 Ave,40.77573034,-73.9567526
4510.04,Greene Ave & Throop Ave,40.6894932,-73.942061
5696.03,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
3955.05,4 Ave & 9 St,40.6705135,-73.98876585
5270.05,Pike St & E Broadway,40.71406667,-73.99293911
4993.02,Pearl St & Hanover Square,40.7047177,-74.00926027
4116.08,Prospect Pl & Underhill Ave,40.6769694,-73.96579
8226.07,W 168th S & Fort Washington Ave,40.84210236102173,-73.9422395825386
8249.1,Walton Ave & E 171 St,40.840683,-73.915073
4249.1,St Marks Pl & 4 Ave,40.68177810928762,-73.97988975048065
5335.07,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842
8008.03,Prospect Ave & E 167 St,40.826303,-73.898751
7084.12,E 81 St & York Ave,40.7728384,-73.94989233
5644.05,W Broadway & W Houston St,40.726378,-74.000472
8441.01,Morris Ave & E Burnside Ave,40.85322,-73.90546
5669.1,St Marks Pl & 2 Ave,40.7284186,-73.98713956
7713.11,W 116 St & Broadway,40.8082,-73.9641
7741.01,Morningside Ave & W 123 St,40.81,-73.9551508
7881.09,Old Broadway & W 133 St,40.818212,-73.955277
6322.01,E 33 St & 5 Ave,40.74765947,-73.98490707
5613.04,Kingsland Ave & Nassau Ave,40.72577,-73.94173
5788.16,E 11 St & 3 Ave,40.73127,-73.98849
4054.02,Wolcott St & Dwight St,40.6753274,-74.0100698
4634.02,Willoughby Ave & Walworth St,40.69331716,-73.95381995
3547.04,19 St & 8 Ave,40.658489,-73.985543
5329.03,West St & Chambers St,40.71754834,-74.01322069
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.96986848
5010.02,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
4461.04,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
4743.04,Linden St & Knickerbocker Ave,40.69714,-73.91566
5090.06,Harrison Pl & Porter Ave,40.70686,-73.92851
6720.07,34 Ave & 31 St,40.759604471387945,-73.92714411020279
7704.04,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
3579.04,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904
7667.04,Madison Ave & E 120 St,40.80295,-73.942954
8303.06,Grand Concourse & E 175 St,40.846221,-73.909232
3093.07,57 St & 4 Ave,40.642622,-74.016866
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90311
4354.07,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
5051.02,Irving Ave & Jefferson St,40.70538,-73.92535
7876.07,Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965
4931.05,Wyckoff Av & Stanhope St,40.703545,-73.917775
5288.12,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
8009.05,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232
5914.03,W 11 St & 6 Ave,40.73532427,-73.99800419
4175.14,Douglass St & 4 Ave,40.6792788,-73.98154004
6560.15,Broadway & W 38 St,40.7529728216068,-73.98734897375107
8566.05,E 188 St & Creston Ave,40.861669,-73.898589
7524.09,West End Ave & W 94 St,40.7941654,-73.974124
7286.05,1 Ave & E 94 St,40.7817212,-73.94594
6991.12,E 75 St & 3 Ave,40.77112927,-73.95772297
4060.09,Carroll St & 5 Ave,40.6751622,-73.9814832
4954.07,Madison St & Woodward Ave,40.70408,-73.90408
4697.01,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
3914.02,7 St & 5 Ave,40.6704922,-73.98541675
7910.1,Lenox Ave & W 146 St,40.821111,-73.935971
7992.04,Bradhurst Ave & W 148 St,40.825125,-73.941616
6611.02,W 37 St & 10 Ave,40.75660359,-73.9979009
4801.04,Melrose St & Broadway,40.697481,-73.935877
4781.03,Concord St & Bridge St,40.69766564,-73.98476437
4832.07,Central Ave & Melrose St,40.70112,-73.93039
8054.04,Riverside Dr & W 148 St,40.829114,-73.950426
4715.01,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
5476.03,E 2 St & Avenue C,40.7208736,-73.98085795
7028.04,3 Ave & E 72 St,40.7699426,-73.96060712
7286.02,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
4124.04,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
4437.01,3 Ave & Schermerhorn St,40.68683208,-73.9796772
7407.13,E 102 St & 1 Ave,40.7869946,-73.94164802
7207.08,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
6055.08,E 20 St & Park Ave,40.73827428,-73.98751968
6173.08,Broadway & W 25 St,40.74286877312112,-73.98918628692627
4354.05,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
6602.03,W 41 St & 8 Ave,40.75640548,-73.9900262
4889.06,Bus Slip & State St,40.701907,-74.013942
6474.12,E 41 St & Madison Ave (SW corner),40.752165280621966,-73.97992193698882
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
6779.05,Broadway & W 53 St,40.76344058,-73.98268129
4906.07,George St & Wilson Ave,40.702997,-73.92997
6233.05,W 16 St & The High Line,40.74334935,-74.00681753
3588.01,7 Ave & 20 St,40.659053,-73.98854
4947.04,Central Ave & Flushing Ave,40.702831,-73.9333
6450.05,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
5175.08,Fulton St & Broadway,40.711066,-74.009447
7436.11,2 Ave & E 104 St,40.7892105,-73.94370784
5216.06,Vesey St & Church St,40.71221958009051,-74.01047229766846
7602.05,Lenox Ave & W 111 St,40.7987859,-73.9523
4395.07,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
4993.13,Old Slip & South St,40.70336686695866,-74.007867872715
4665.02,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
8085.09,St. Nicholas Ave & W 157 St,40.832314,-73.94102
3161.02,46 St & 6 Ave,40.645921,-74.005708
4217.02,Douglass St & 3 Ave,40.6802133,-73.98432695
8582.09,E Fordham Rd & Webster Ave,40.861748,-73.89105
7393.09,E 97 St & Madison Ave,40.787801,-73.953559
8323.05,Townsend Ave & E 175 St,40.84741,-73.911359
4157.1,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
6122.09,2 Ave & E 29 St,40.74172351097472,-73.97809267044067
8103.05,3 Ave & E 169 St,40.832678,-73.905158
7783.18,Broadway & W 122 St,40.8120562,-73.9612547
7814.01,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
8500.01,Grand Ave & W 181 St,40.856302,-73.907302
4345.11,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351
7820.05,Hunts Point Ave & Bryant Ave,40.813991,-73.8855
5351.03,Bayard St & Baxter St,40.71602118,-73.99974372
7538.14,W 100 St & Manhattan Ave,40.795,-73.9645
8096.02,Jerome Ave & E 164 St,40.831444,-73.926226
8344.09,University Ave & Macombs Rd,40.8496401,-73.9161206
8145.03,Gerard Ave & McClellan St,40.833909,-73.92112
6809.09,W 55 St & 6 Ave,40.763189,-73.978434
7175.05,Columbus Ave & W 72 St,40.7770575,-73.97898475
4513.09,Ashland Pl & Dekalb Ave,40.690065,-73.978776
6575.03,E 51 St & 2 Ave,40.755293,-73.967641
6266.06,9 Ave & W 22 St,40.7454973,-74.00197139
8532.03,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872
7484.05,W 87 St & West End Ave,40.789622,-73.97757
6839.04,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
7204.08,E 89 St & York Ave,40.7779453,-73.946041
4846.01,South St & Whitehall St,40.70122128,-74.01234218
8653.09,Jerome Ave & W 195 St,40.86874,-73.89657
5626.06,E 5 St & Ave A,40.72479007746337,-73.98430064320564
3668.04,21 St & 4 Ave,40.662584,-73.995554
4591.04,Central Ave & Weirfield St,40.69055,-73.91181
5470.13,Hudson St & N Moore St,40.71988799798129,-74.0086269378662
4620.02,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
7596.1,E 118 St & 1 Ave,40.79747,-73.93504
7893.05,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057
4528.01,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
8285.09,E 174 St & Walton Ave,40.844811,-73.912042
7049.04,E 82 St & East End Ave,40.7724607,-73.9468208
6578.01,W 34 St & 11 Ave,40.75594159,-74.0021163
6617.09,E 53 St & Lexington Ave,40.75828065,-73.97069431
7967.04,River Ave & E 151 St,40.822217,-73.928939
8133.08,Boston Rd & Prospect Ave,40.833246,-73.896599
5453.05,Forsyth St & Broome St,40.71893904,-73.99266288
6700.14,W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955
8226.05,W 165 St & Fort Washington Ave,40.84004,-73.942939
4921.04,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373
8340.05,Weeks Ave & E 175 St,40.846879,-73.907342
4368.05,Monroe St & Bedford Ave,40.6851443,-73.95380904
7057.07,E 78 St & 2 Ave,40.7727966,-73.95577801
4818.03,Union Ave & Wallabout St,40.70029511,-73.95032283
6839.1,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
8229.04,Sheridan Ave & E 172 St,40.840494,-73.911479
5653.12,Spring St & Hudson St,40.72583996792375,-74.0076532959938
3978.13,Garfield Pl & 8 Ave,40.6711978,-73.97484126
6896.16,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
6893.1,31 Ave & Crescent St,40.7658346,-73.9265474
5115.05,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
7639.06,Walnut Ave & E 136 St,40.801657,-73.909513
6030.06,W 15 St & 7 Ave,40.73935542,-73.99931783
6569.09,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261
3125.09,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481
5259.06,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
5553.1,E 2 St & Avenue A,40.72307749068673,-73.98583620786667
6839.1,Grand Army Plaza & Central Park S,40.764397,-73.973715
7920.01,Hamilton Pl & W 138 St,40.821728,-73.952761
6224.03,W 22 St & 8 Ave,40.74475148,-73.99915362
5308.04,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
7141.07,Central Park West & W 72 St,40.77579376683666,-73.9762057363987
3280.04,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342
7243.04,E 84 St & Park Ave,40.77862688,-73.95772073
4107.13,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
6740.1,W 51 St & 6 Ave,40.7606597,-73.98042047
3538.09,11 Ave & Prospect Ave,40.65629,-73.977335
8601.04,Grand Concourse & E 192 St,40.86448,-73.89522
3960.01,Lincoln Pl & Classon Ave,40.6721683,-73.9609
4399.03,Eldert St & Bushwick Ave,40.68652,-73.91321
6691.11,E 56 St & 3 Ave,40.75934501,-73.96759673
4243.01,Commerce St & Van Brunt St,40.6812117,-74.00860912
4125.07,7 Ave & Park Pl,40.6776147,-73.97324283
7626.02,Willow Ave & E 133 St,40.800933,-73.913863
4077.07,Court St & Nelson St,40.6763947,-73.99869893
8018.04,Riverside Dr & W 145 St,40.827305,-73.951989
5616.01,E 9 St & Avenue C,40.72521311,-73.97768752
7727.08,Amsterdam Ave & W 119 St,40.80863217506367,-73.95958609887202
5002.09,Harman St & Seneca Ave,40.70577,-73.91292
6659.09,Madison Av & E 51 St,40.75863,-73.97513
8157.06,Broadway & W 160 St,40.835775,-73.9434
4987.06,White St & Moore St,40.704508,-73.9351
5342.1,Allen St & Hester St,40.71605866,-73.99190759
6072.14,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246
4432.1,Central Ave & Decatur St,40.6882,-73.90798
8465.01,Sedgwick Ave & W Burnside Ave,40.854947,-73.916661
7788.13,Southern Blvd & E 149 St,40.811892,-73.904192
5043.06,Suydam St & St. Nicholas Ave,40.70636,-73.91945
6486.07,38 St & Northern Blvd,40.752372,-73.925384
6289.06,Broadway & W 29 St,40.7462009,-73.98855723
3275.03,45 St & 4 Ave,40.649145,-74.009486
6352.01,44 Dr & Jackson Ave,40.74718234,-73.9432635
4446.05,Dean St & Hoyt St,40.6864442,-73.98759104
6737.03,36 Ave & 10 St,40.7614376,-73.9411265
7119.04,24 Ave & 29 St,40.7729,-73.916142
5788.15,4 Ave & E 12 St,40.732647,-73.99011
6876.04,Central Park S & 6 Ave,40.765909,-73.976342
5666.04,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
5515.08,E 4 St & Ave B,40.72334683218016,-73.98265913128853
5626.13,St Marks Pl & 1 Ave,40.72779126,-73.98564945
6879.04,28 Ave & 44 St,40.76408932350688,-73.91065120697021
5712.03,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097
3696.05,Rogers Ave & Sterling St,40.663062,-73.953875
6416.06,W 29 St & 9 Ave,40.7500727,-73.99839279
6495.17,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
7144.02,31 St & Ditmars Blvd,40.776168,-73.910485
5886.02,E 20 St & FDR Drive,40.73314259,-73.97573881
5584.04,E 6 St & Avenue B,40.72453734,-73.98185424
5785.1,Kent St & McGuinness Blvd,40.73124,-73.95161
6762.04,3 Ave & E 62 St,40.76312584,-73.96526895
5847.08,Washington St & Barrow St,40.73191132323174,-74.008769094944
6842.02,46 St & 28 Ave,40.763328,-73.908782
6151.05,48 Ave & 31 St,40.74133,-73.93616
7741.04,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
6662.01,49 St & 31 Ave,40.758057,-73.909831
4298.05,Degraw St & Smith St,40.6829151,-73.99318208
6860.12,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
5105.09,Liberty St & Nassau St,40.70858894240581,-74.00935482235809
6422.09,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344
6723.1,E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
3704.04,Flatbush Ave & Ocean Ave,40.663657,-73.963014
5922.07,Perry St & Bleecker St,40.73535398,-74.00483091
