,ride_id,taxi_id,driver_id,pickup_datetime,payment_type,tip,tolls,total_fare
12138,12139,2013000074,2013000074,1578122780000,CASH,1.0,0.0,19.0
12139,12140,2013000002,2013000002,1578122800000,CARD,15.0,2.0,54.0
12140,12141,2013000027,2013000027,1578122820000,CASH,1.0,0.0,19.0
12141,12142,2013000151,2013000151,1578122840000,CARD,24.0,0.0,84.0
12142,12143,2013000176,2013000176,1578122860000,CASH,12.0,0.0,39.0
12143,12144,2013000086,2013000086,1578122880000,CARD,10.0,0.0,33.0
12144,12145,2013000112,2013000112,1578122900000,CASH,3.0,0.0,9.0
12145,12146,2013000035,2013000035,1578122920000,CARD,22.0,0.0,77.0
12146,12147,2013000061,2013000061,1578122940000,CASH,3.0,0.0,8.0
12147,12148,2013000189,2013000189,1578122960000,CARD,8.0,0.0,25.0
12148,12149,2013000014,2013000014,1578122980000,CASH,3.0,0.0,6.0
12149,12150,2013000137,2013000137,1578123000000,CARD,6.0,2.0,22.0
12150,12151,2013000163,2013000163,1578123020000,CASH,20.0,0.0,70.0
12151,12152,2013000091,2013000091,1578123040000,CARD,15.0,0.0,52.0
12152,12153,2013000116,2013000116,1578123060000,CASH,1.0,0.0,57.0
12153,12154,2013000040,2013000040,1578123080000,CARD,10.0,0.0,34.0
12154,12155,2013000065,2013000065,1578123100000,CASH,4.0,0.0,12.0
12155,12156,2013000193,2013000193,1578123120000,CARD,0.0,0.0,25.0
12156,12157,2013000018,2013000018,1578123140000,CASH,6.0,0.0,18.0
12157,12158,2013000142,2013000142,1578123160000,CARD,26.0,0.0,92.0
12158,12159,2013000167,2013000167,1578123180000,CASH,2.0,0.0,18.0
12159,12160,2013000172,2013000172,1578123200000,CARD,8.0,2.0,29.0
12160,12161,2013000198,2013000198,1578123220000,CASH,8.0,0.0,24.0
12161,12162,2013000121,2013000121,1578123240000,CARD,10.0,0.0,34.0
12162,12163,2013000146,2013000146,1578123260000,CASH,4.0,0.0,11.0
12163,12164,2013000074,2013000074,1578123280000,CARD,18.0,0.0,62.0
12164,12165,2013000100,2013000100,1578123300000,CASH,9.0,0.0,30.0
12165,12166,2013000023,2013000023,1578123320000,CARD,12.0,0.0,40.0
12166,12167,2013000049,2013000049,1578123340000,CASH,6.0,0.0,19.0
12167,12168,2013000176,2013000176,1578123360000,CARD,12.0,0.0,41.0
12168,12169,2013000002,2013000002,1578123380000,CASH,8.0,0.0,27.0
12169,12170,2013000125,2013000125,1578123400000,CARD,6.0,2.0,21.0
12170,12171,2013000151,2013000151,1578123420000,CASH,8.0,0.0,25.0
12171,12172,2013000079,2013000079,1578123440000,CARD,5.0,0.0,14.0
12172,12173,2013000104,2013000104,1578123460000,CASH,8.0,0.0,27.0
12173,12174,2013000027,2013000027,1578123480000,CARD,6.0,0.0,18.0
12174,12175,2013000053,2013000053,1578123500000,CASH,26.0,0.0,91.0
12175,12176,2013000163,2013000163,1578123520000,CARD,11.0,0.0,36.0
12176,12177,2013000189,2013000189,1578123540000,CASH,2.0,0.0,5.0
12177,12178,2013000112,2013000112,1578123560000,CARD,26.0,0.0,92.0
12178,12179,2013000138,2013000138,1578123580000,CASH,0.0,0.0,14.0
12179,12180,2013000065,2013000065,1578123600000,CARD,28.0,3.0,101.0
12180,12181,2013000091,2013000091,1578123620000,CASH,0.0,0.0,15.0
12181,12182,2013000014,2013000014,1578123640000,CARD,12.0,0.0,39.0
12182,12183,2013000040,2013000040,1578123660000,CASH,35.0,0.0,125.0
12183,12184,2013000168,2013000168,1578123680000,CARD,36.0,0.0,128.0
12184,12185,2013000193,2013000193,1578123700000,CASH,24.0,0.0,85.0
12185,12186,2013000116,2013000116,1578123720000,CARD,11.0,0.0,37.0
12186,12187,2013000142,2013000142,1578123740000,CASH,3.0,0.0,9.0
12187,12188,2013000070,2013000070,1578123760000,CARD,12.0,0.0,39.0
12188,12189,2013000095,2013000095,1578123780000,CASH,5.0,0.0,14.0
12189,12190,2013000019,2013000019,1578123800000,CARD,6.0,2.0,20.0
12190,12191,2013000044,2013000044,1578123820000,CASH,7.0,0.0,22.0
12191,12192,2013000190,2013000190,1578123840000,CARD,1.0,0.0,33.0
12192,12193,2013000015,2013000015,1578123860000,CASH,5.0,0.0,15.0
12193,12194,2013000138,2013000138,1578123880000,CARD,2.0,0.0,16.0
12194,12195,2013000164,2013000164,1578123900000,CASH,10.0,0.0,32.0
12195,12196,2013000092,2013000092,1578123920000,CARD,1.0,0.0,15.0
12196,12197,2013000117,2013000117,1578123940000,CASH,10.0,0.0,34.0
12197,12198,2013000041,2013000041,1578123960000,CARD,19.0,0.0,67.0
12198,12199,2013000066,2013000066,1578123980000,CASH,0.0,0.0,72.0
12199,12200,2013000194,2013000194,1578124000000,CARD,5.0,2.0,18.0
12200,12201,2013000020,2013000020,1578124020000,CASH,27.0,0.0,95.0
12201,12202,2013000143,2013000143,1578124040000,CARD,2.0,0.0,34.0
12202,12203,2013000168,2013000168,1578124060000,CASH,32.0,0.0,114.0
12203,12204,2013000096,2013000096,1578124080000,CARD,3.0,0.0,8.0
12204,12205,2013000122,2013000122,1578124100000,CASH,1.0,0.0,14.0
12205,12206,2013000045,2013000045,1578124120000,CARD,1.0,0.0,16.0
12206,12207,2013000071,2013000071,1578124140000,CASH,11.0,0.0,36.0
12207,12208,2013000181,2013000181,1578124160000,CARD,37.0,0.0,133.0
12208,12209,2013000006,2013000006,1578124180000,CASH,1.0,0.0,15.0
12209,12210,2013000130,2013000130,1578124200000,CARD,13.0,2.0,45.0
12210,12211,2013000155,2013000155,1578124220000,CASH,8.0,0.0,25.0
12211,12212,2013000083,2013000083,1578124240000,CARD,0.0,0.0,31.0
12212,12213,2013000109,2013000109,1578124260000,CASH,40.0,0.0,143.0
12213,12214,2013000032,2013000032,1578124280000,CARD,4.0,0.0,11.0
12214,12215,2013000057,2013000057,1578124300000,CASH,9.0,0.0,29.0
12215,12216,2013000185,2013000185,1578124320000,CARD,3.0,0.0,7.0
12216,12217,2013000011,2013000011,1578124340000,CASH,9.0,0.0,30.0
12217,12218,2013000134,2013000134,1578124360000,CARD,5.0,0.0,14.0
12218,12219,2013000160,2013000160,1578124380000,CASH,13.0,0.0,43.0
12219,12220,2013000087,2013000087,1578124400000,CARD,10.0,2.0,35.0
12220,12221,2013000113,2013000113,1578124420000,CASH,6.0,0.0,17.0
12221,12222,2013000036,2013000036,1578124440000,CARD,1.0,0.0,32.0
12222,12223,2013000062,2013000062,1578124460000,CASH,11.0,0.0,37.0
12223,12224,2013000007,2013000007,1578124480000,CARD,5.0,0.0,13.0
12224,12225,2013000033,2013000033,1578124500000,CASH,7.0,0.0,22.0
12225,12226,2013000156,2013000156,1578124520000,CARD,7.0,0.0,23.0
12226,12227,2013000182,2013000182,1578124540000,CASH,1.0,0.0,25.0
12227,12228,2013000109,2013000109,1578124560000,CARD,29.0,0.0,102.0
12228,12229,2013000135,2013000135,1578124580000,CASH,0.0,0.0,42.0
12229,12230,2013000058,2013000058,1578124600000,CARD,8.0,2.0,28.0
12230,12231,2013000084,2013000084,1578124620000,CASH,12.0,0.0,41.0
12231,12232,2013000012,2013000012,1578124640000,CARD,9.0,0.0,28.0
12232,12233,2013000037,2013000037,1578124660000,CASH,0.0,0.0,30.0
12233,12234,2013000160,2013000160,1578124680000,CARD,7.0,0.0,22.0
12234,12235,2013000186,2013000186,1578124700000,CASH,5.0,0.0,16.0
12235,12236,2013000114,2013000114,1578124720000,CARD,26.0,0.0,93.0
12236,12237,2013000139,2013000139,1578124740000,CASH,4.0,0.0,12.0
12237,12238,2013000063,2013000063,1578124760000,CARD,2.0,0.0,30.0
12238,12239,2013000088,2013000088,1578124780000,CASH,26.0,0.0,91.0
12239,12240,2013000198,2013000198,1578124800000,CARD,0.0,2.0,17.0
12240,12241,2013000024,2013000024,1578124820000,CASH,11.0,0.0,37.0
12241,12242,2013000147,2013000147,1578124840000,CARD,22.0,0.0,77.0
12242,12243,2013000173,2013000173,1578124860000,CASH,3.0,0.0,6.0
12243,12244,2013000101,2013000101,1578124880000,CARD,19.0,0.0,65.0
12244,12245,2013000126,2013000126,1578124900000,CASH,35.0,0.0,123.0
12245,12246,2013000049,2013000049,1578124920000,CARD,4.0,0.0,12.0
12246,12247,2013000075,2013000075,1578124940000,CASH,12.0,0.0,39.0
12247,12248,2013000003,2013000003,1578124960000,CARD,6.0,0.0,17.0
12248,12249,2013000028,2013000028,1578124980000,CASH,6.0,0.0,19.0
12249,12250,2013000152,2013000152,1578125000000,CARD,0.0,2.0,18.0
12250,12251,2013000177,2013000177,1578125020000,CASH,12.0,0.0,39.0
12251,12252,2013000105,2013000105,1578125040000,CARD,8.0,0.0,25.0
12252,12253,2013000130,2013000130,1578125060000,CASH,12.0,0.0,40.0
12253,12254,2013000054,2013000054,1578125080000,CARD,41.0,0.0,146.0
12254,12255,2013000079,2013000079,1578125100000,CASH,1.0,0.0,4.0
12255,12256,2013000025,2013000025,1578125120000,CARD,10.0,0.0,34.0
12256,12257,2013000050,2013000050,1578125140000,CASH,3.0,0.0,7.0
12257,12258,2013000174,2013000174,1578125160000,CARD,14.0,0.0,48.0
12258,12259,2013000199,2013000199,1578125180000,CASH,2.0,0.0,17.0
12259,12260,2013000127,2013000127,1578125200000,CARD,17.0,3.0,63.0
12260,12261,2013000152,2013000152,1578125220000,CASH,1.0,0.0,16.0
12261,12262,2013000076,2013000076,1578125240000,CARD,1.0,0.0,88.0
12262,12263,2013000101,2013000101,1578125260000,CASH,15.0,0.0,51.0
12263,12264,2013000029,2013000029,1578125280000,CARD,28.0,0.0,98.0
12264,12265,2013000055,2013000055,1578125300000,CASH,4.0,0.0,11.0
12265,12266,2013000178,2013000178,1578125320000,CARD,11.0,0.0,36.0
12266,12267,2013000004,2013000004,1578125340000,CASH,4.0,0.0,11.0
12267,12268,2013000131,2013000131,1578125360000,CARD,11.0,0.0,37.0
12268,12269,2013000157,2013000157,1578125380000,CASH,5.0,0.0,15.0
12269,12270,2013000080,2013000080,1578125400000,CARD,12.0,3.0,42.0
12270,12271,2013000106,2013000106,1578125420000,CASH,1.0,0.0,17.0
12271,12272,2013000016,2013000016,1578125440000,CARD,16.0,0.0,55.0
12272,12273,2013000041,2013000041,1578125460000,CASH,35.0,0.0,125.0
12273,12274,2013000165,2013000165,1578125480000,CARD,9.0,0.0,29.0
12274,12275,2013000190,2013000190,1578125500000,CASH,1.0,0.0,32.0
12275,12276,2013000118,2013000118,1578125520000,CARD,9.0,0.0,30.0
12276,12277,2013000144,2013000144,1578125540000,CASH,1.0,0.0,32.0
12277,12278,2013000067,2013000067,1578125560000,CARD,0.0,0.0,41.0
12278,12279,2013000093,2013000093,1578125580000,CASH,3.0,0.0,8.0
12279,12280,2013000020,2013000020,1578125600000,CARD,14.0,3.0,51.0
12280,12281,2013000046,2013000046,1578125620000,CASH,2.0,0.0,5.0
12281,12282,2013000169,2013000169,1578125640000,CARD,23.0,0.0,80.0
12282,12283,2013000195,2013000195,1578125660000,CASH,23.0,0.0,82.0
12283,12284,2013000123,2013000123,1578125680000,CARD,25.0,0.0,89.0
12284,12285,2013000148,2013000148,1578125700000,CASH,14.0,0.0,48.0
12285,12286,2013000071,2013000071,1578125720000,CARD,10.0,0.0,33.0
12286,12287,2013000097,2013000097,1578125740000,CASH,2.0,0.0,33.0
12287,12288,2013000012,2013000012,1578125760000,CARD,31.0,0.0,111.0
12288,12289,2013000038,2013000038,1578125780000,CASH,5.0,0.0,14.0
12289,12290,2013000161,2013000161,1578125800000,CARD,5.0,2.0,18.0
12290,12291,2013000187,2013000187,1578125820000,CASH,16.0,0.0,55.0
12291,12292,2013000114,2013000114,1578125840000,CARD,7.0,0.0,22.0
12292,12293,2013000140,2013000140,1578125860000,CASH,20.0,0.0,69.0
12293,12294,2013000063,2013000063,1578125880000,CARD,9.0,0.0,28.0
12294,12295,2013000089,2013000089,1578125900000,CASH,2.0,0.0,11.0
12295,12296,2013000017,2013000017,1578125920000,CARD,8.0,0.0,25.0
12296,12297,2013000042,2013000042,1578125940000,CASH,1.0,0.0,48.0
12297,12298,2013000165,2013000165,1578125960000,CARD,31.0,0.0,110.0
12298,12299,2013000191,2013000191,1578125980000,CASH,5.0,0.0,16.0
12299,12300,2013000119,2013000119,1578126000000,CARD,30.0,2.0,109.0
12300,12301,2013000144,2013000144,1578126020000,CASH,6.0,0.0,18.0
12301,12302,2013000068,2013000068,1578126040000,CARD,20.0,0.0,69.0
12302,12303,2013000093,2013000093,1578126060000,CASH,23.0,0.0,81.0
12303,12304,2013000003,2013000003,1578126080000,CARD,5.0,0.0,15.0
12304,12305,2013000029,2013000029,1578126100000,CASH,4.0,0.0,11.0
12305,12306,2013000152,2013000152,1578126120000,CARD,31.0,0.0,110.0
12306,12307,2013000178,2013000178,1578126140000,CASH,3.0,0.0,6.0
12307,12308,2013000106,2013000106,1578126160000,CARD,31.0,0.0,111.0
12308,12309,2013000131,2013000131,1578126180000,CASH,3.0,0.0,8.0
12309,12310,2013000054,2013000054,1578126200000,CARD,15.0,2.0,54.0
12310,12311,2013000080,2013000080,1578126220000,CASH,8.0,0.0,24.0
12311,12312,2013000008,2013000008,1578126240000,CARD,5.0,0.0,15.0
12312,12313,2013000033,2013000033,1578126260000,CASH,12.0,0.0,40.0
12313,12314,2013000157,2013000157,1578126280000,CARD,0.0,0.0,58.0
12314,12315,2013000182,2013000182,1578126300000,CASH,3.0,0.0,9.0
12315,12316,2013000110,2013000110,1578126320000,CARD,24.0,0.0,85.0
12316,12317,2013000135,2013000135,1578126340000,CASH,3.0,0.0,6.0
12317,12318,2013000059,2013000059,1578126360000,CARD,31.0,0.0,111.0
12318,12319,2013000084,2013000084,1578126380000,CASH,4.0,0.0,11.0
12319,12320,2013000030,2013000030,1578126400000,CARD,5.0,2.0,17.0
12320,12321,2013000055,2013000055,1578126420000,CASH,32.0,0.0,113.0
12321,12322,2013000179,2013000179,1578126440000,CARD,1.0,0.0,73.0
12322,12323,2013000004,2013000004,1578126460000,CASH,8.0,0.0,25.0
12323,12324,2013000132,2013000132,1578126480000,CARD,2.0,0.0,72.0
12324,12325,2013000157,2013000157,1578126500000,CASH,9.0,0.0,28.0
12325,12326,2013000081,2013000081,1578126520000,CARD,1.0,0.0,38.0
12326,12327,2013000106,2013000106,1578126540000,CASH,30.0,0.0,106.0
12327,12328,2013000034,2013000034,1578126560000,CARD,4.0,0.0,12.0
12328,12329,2013000060,2013000060,1578126580000,CASH,31.0,0.0,109.0
12329,12330,2013000183,2013000183,1578126600000,CARD,5.0,2.0,16.0
12330,12331,2013000009,2013000009,1578126620000,CASH,22.0,0.0,78.0
12331,12332,2013000136,2013000136,1578126640000,CARD,4.0,0.0,11.0
12332,12333,2013000162,2013000162,1578126660000,CASH,18.0,0.0,62.0
12333,12334,2013000085,2013000085,1578126680000,CARD,3.0,0.0,6.0
12334,12335,2013000111,2013000111,1578126700000,CASH,7.0,0.0,22.0
12335,12336,2013000021,2013000021,1578126720000,CARD,25.0,0.0,88.0
12336,12337,2013000046,2013000046,1578126740000,CASH,26.0,0.0,91.0
12337,12338,2013000170,2013000170,1578126760000,CARD,7.0,0.0,22.0
12338,12339,2013000195,2013000195,1578126780000,CASH,0.0,0.0,23.0
12339,12340,2013000123,2013000123,1578126800000,CARD,7.0,2.0,23.0
12340,12341,2013000149,2013000149,1578126820000,CASH,14.0,0.0,46.0
12341,12342,2013000072,2013000072,1578126840000,CARD,30.0,0.0,106.0
12342,12343,2013000098,2013000098,1578126860000,CASH,7.0,0.0,21.0
12343,12344,2013000025,2013000025,1578126880000,CARD,0.0,0.0,74.0
12344,12345,2013000051,2013000051,1578126900000,CASH,7.0,0.0,22.0
12345,12346,2013000174,2013000174,1578126920000,CARD,5.0,0.0,13.0
12346,12347,2013000000,2013000000,1578126940000,CASH,28.0,0.0,98.0
12347,12348,2013000128,2013000128,1578126960000,CARD,17.0,0.0,60.0
12348,12349,2013000153,2013000153,1578126980000,CASH,29.0,0.0,103.0
12349,12350,2013000076,2013000076,1578127000000,CARD,6.0,2.0,20.0
12350,12351,2013000102,2013000102,1578127020000,CASH,43.0,0.0,154.0
12351,12352,2013000047,2013000047,1578127040000,CARD,20.0,0.0,70.0
12352,12353,2013000073,2013000073,1578127060000,CASH,30.0,0.0,107.0
12353,12354,2013000196,2013000196,1578127080000,CARD,1.0,0.0,34.0
12354,12355,2013000022,2013000022,1578127100000,CASH,10.0,0.0,33.0
12355,12356,2013000150,2013000150,1578127120000,CARD,1.0,0.0,20.0
12356,12357,2013000175,2013000175,1578127140000,CASH,13.0,0.0,45.0
12357,12358,2013000098,2013000098,1578127160000,CARD,5.0,0.0,16.0
12358,12359,2013000124,2013000124,1578127180000,CASH,8.0,0.0,25.0
12359,12360,2013000052,2013000052,1578127200000,CARD,6.0,2.0,20.0
12360,12361,2013000077,2013000077,1578127220000,CASH,7.0,0.0,22.0
12361,12362,2013000001,2013000001,1578127240000,CARD,23.0,0.0,81.0
12362,12363,2013000026,2013000026,1578127260000,CASH,30.0,0.0,106.0
12363,12364,2013000154,2013000154,1578127280000,CARD,25.0,0.0,89.0
12364,12365,2013000179,2013000179,1578127300000,CASH,29.0,0.0,104.0
12365,12366,2013000103,2013000103,1578127320000,CARD,0.0,0.0,70.0
12366,12367,2013000128,2013000128,1578127340000,CASH,38.0,0.0,135.0
12367,12368,2013000039,2013000039,1578127360000,CARD,3.0,0.0,8.0
12368,12369,2013000064,2013000064,1578127380000,CASH,11.0,0.0,36.0
12369,12370,2013000187,2013000187,1578127400000,CARD,8.0,1.0,28.0
12370,12371,2013000013,2013000013,1578127420000,CASH,31.0,0.0,110.0
12371,12372,2013000141,2013000141,1578127440000,CARD,13.0,0.0,43.0
12372,12373,2013000166,2013000166,1578127460000,CASH,31.0,0.0,110.0
12373,12374,2013000090,2013000090,1578127480000,CARD,3.0,0.0,8.0
12374,12375,2013000115,2013000115,1578127500000,CASH,28.0,0.0,100.0
12375,12376,2013000043,2013000043,1578127520000,CARD,2.0,0.0,5.0
12376,12377,2013000068,2013000068,1578127540000,CASH,0.0,0.0,14.0
12377,12378,2013000192,2013000192,1578127560000,CARD,4.0,0.0,11.0
12378,12379,2013000017,2013000017,1578127580000,CASH,17.0,0.0,59.0
12379,12380,2013000145,2013000145,1578127600000,CARD,5.0,2.0,16.0
12380,12381,2013000171,2013000171,1578127620000,CASH,8.0,0.0,27.0
12381,12382,2013000094,2013000094,1578127640000,CARD,17.0,0.0,57.0
12382,12383,2013000120,2013000120,1578127660000,CASH,31.0,0.0,109.0
12383,12384,2013000065,2013000065,1578127680000,CARD,9.0,0.0,29.0
12384,12385,2013000090,2013000090,1578127700000,CASH,4.0,0.0,12.0
12385,12386,2013000014,2013000014,1578127720000,CARD,30.0,0.0,105.0
12386,12387,2013000039,2013000039,1578127740000,CASH,2.0,0.0,71.0
12387,12388,2013000167,2013000167,1578127760000,CARD,30.0,0.0,107.0
12388,12389,2013000193,2013000193,1578127780000,CASH,3.0,0.0,6.0
12389,12390,2013000116,2013000116,1578127800000,CARD,7.0,2.0,24.0
12390,12391,2013000142,2013000142,1578127820000,CASH,5.0,0.0,15.0
12391,12392,2013000069,2013000069,1578127840000,CARD,32.0,0.0,115.0
12392,12393,2013000095,2013000095,1578127860000,CASH,9.0,0.0,30.0
12393,12394,2013000018,2013000018,1578127880000,CARD,34.0,0.0,121.0
12394,12395,2013000044,2013000044,1578127900000,CASH,4.0,0.0,10.0
12395,12396,2013000172,2013000172,1578127920000,CARD,2.0,0.0,22.0
12396,12397,2013000197,2013000197,1578127940000,CASH,3.0,0.0,7.0
12397,12398,2013000120,2013000120,1578127960000,CARD,30.0,0.0,107.0
12398,12399,2013000146,2013000146,1578127980000,CASH,3.0,0.0,8.0
12399,12400,2013000056,2013000056,1578128000000,CARD,2.0,2.0,74.0
12400,12401,2013000082,2013000082,1578128020000,CASH,15.0,0.0,53.0
12401,12402,2013000005,2013000005,1578128040000,CARD,7.0,0.0,21.0
12402,12403,2013000031,2013000031,1578128060000,CASH,6.0,0.0,19.0
12403,12404,2013000158,2013000158,1578128080000,CARD,7.0,0.0,23.0
12404,12405,2013000184,2013000184,1578128100000,CASH,6.0,0.0,18.0
12405,12406,2013000107,2013000107,1578128120000,CARD,27.0,0.0,96.0
12406,12407,2013000133,2013000133,1578128140000,CASH,0.0,0.0,73.0
12407,12408,2013000061,2013000061,1578128160000,CARD,29.0,0.0,102.0
12408,12409,2013000086,2013000086,1578128180000,CASH,1.0,0.0,72.0
12409,12410,2013000009,2013000009,1578128200000,CARD,12.0,2.0,42.0
12410,12411,2013000035,2013000035,1578128220000,CASH,3.0,0.0,8.0
12411,12412,2013000163,2013000163,1578128240000,CARD,2.0,0.0,22.0
12412,12413,2013000188,2013000188,1578128260000,CASH,2.0,0.0,120.0
12413,12414,2013000112,2013000112,1578128280000,CARD,8.0,0.0,26.0
12414,12415,2013000137,2013000137,1578128300000,CASH,5.0,0.0,15.0
12415,12416,2013000142,2013000142,1578128320000,CARD,26.0,0.0,91.0
12416,12417,2013000167,2013000167,1578128340000,CASH,4.0,0.0,11.0
12417,12418,2013000091,2013000091,1578128360000,CARD,32.0,0.0,115.0
12418,12419,2013000116,2013000116,1578128380000,CASH,3.0,0.0,9.0
12419,12420,2013000044,2013000044,1578128400000,CARD,32.0,2.0,117.0
12420,12421,2013000069,2013000069,1578128420000,CASH,4.0,0.0,11.0
12421,12422,2013000193,2013000193,1578128440000,CARD,20.0,0.0,69.0
12422,12423,2013000018,2013000018,1578128460000,CASH,10.0,0.0,34.0
12423,12424,2013000146,2013000146,1578128480000,CARD,14.0,0.0,49.0
12424,12425,2013000172,2013000172,1578128500000,CASH,15.0,0.0,52.0
12425,12426,2013000095,2013000095,1578128520000,CARD,29.0,0.0,104.0
12426,12427,2013000121,2013000121,1578128540000,CASH,3.0,0.0,8.0
12427,12428,2013000048,2013000048,1578128560000,CARD,9.0,0.0,29.0
12428,12429,2013000074,2013000074,1578128580000,CASH,3.0,0.0,6.0
12429,12430,2013000197,2013000197,1578128600000,CARD,32.0,2.0,116.0
12430,12431,2013000023,2013000023,1578128620000,CASH,5.0,0.0,14.0
12431,12432,2013000133,2013000133,1578128640000,CARD,8.0,0.0,26.0
12432,12433,2013000158,2013000158,1578128660000,CASH,1.0,0.0,93.0
12433,12434,2013000082,2013000082,1578128680000,CARD,8.0,0.0,25.0
12434,12435,2013000107,2013000107,1578128700000,CASH,6.0,0.0,18.0
12435,12436,2013000035,2013000035,1578128720000,CARD,8.0,0.0,26.0
12436,12437,2013000061,2013000061,1578128740000,CASH,5.0,0.0,16.0
12437,12438,2013000184,2013000184,1578128760000,CARD,32.0,0.0,113.0
12438,12439,2013000010,2013000010,1578128780000,CASH,2.0,0.0,75.0
12439,12440,2013000137,2013000137,1578128800000,CARD,32.0,2.0,116.0
12440,12441,2013000163,2013000163,1578128820000,CASH,3.0,0.0,7.0
12441,12442,2013000086,2013000086,1578128840000,CARD,13.0,0.0,45.0
12442,12443,2013000112,2013000112,1578128860000,CASH,1.0,0.0,109.0
12443,12444,2013000040,2013000040,1578128880000,CARD,11.0,0.0,37.0
12444,12445,2013000065,2013000065,1578128900000,CASH,6.0,0.0,17.0
12445,12446,2013000188,2013000188,1578128920000,CARD,9.0,0.0,29.0
12446,12447,2013000014,2013000014,1578128940000,CASH,5.0,0.0,14.0
12447,12448,2013000159,2013000159,1578128960000,CARD,25.0,0.0,87.0
12448,12449,2013000185,2013000185,1578128980000,CASH,28.0,0.0,100.0
12449,12450,2013000108,2013000108,1578129000000,CARD,7.0,2.0,24.0
12450,12451,2013000134,2013000134,1578129020000,CASH,0.0,0.0,10.0
12451,12452,2013000062,2013000062,1578129040000,CARD,6.0,0.0,19.0
12452,12453,2013000087,2013000087,1578129060000,CASH,36.0,0.0,129.0
12453,12454,2013000010,2013000010,1578129080000,CARD,0.0,0.0,76.0
12454,12455,2013000036,2013000036,1578129100000,CASH,7.0,0.0,22.0
12455,12456,2013000164,2013000164,1578129120000,CARD,1.0,0.0,75.0
12456,12457,2013000189,2013000189,1578129140000,CASH,8.0,0.0,25.0
12457,12458,2013000113,2013000113,1578129160000,CARD,11.0,0.0,37.0
12458,12459,2013000138,2013000138,1578129180000,CASH,30.0,0.0,106.0
12459,12460,2013000066,2013000066,1578129200000,CARD,13.0,1.0,44.0
12460,12461,2013000091,2013000091,1578129220000,CASH,31.0,0.0,110.0
12461,12462,2013000015,2013000015,1578129240000,CARD,6.0,0.0,18.0
12462,12463,2013000040,2013000040,1578129260000,CASH,2.0,0.0,13.0
12463,12464,2013000151,2013000151,1578129280000,CARD,32.0,0.0,113.0
12464,12465,2013000176,2013000176,1578129300000,CASH,5.0,0.0,16.0
12465,12466,2013000099,2013000099,1578129320000,CARD,31.0,0.0,110.0
12466,12467,2013000125,2013000125,1578129340000,CASH,20.0,0.0,68.0
12467,12468,2013000053,2013000053,1578129360000,CARD,12.0,0.0,39.0
12468,12469,2013000078,2013000078,1578129380000,CASH,23.0,0.0,81.0
12469,12470,2013000002,2013000002,1578129400000,CARD,8.0,2.0,28.0
12470,12471,2013000027,2013000027,1578129420000,CASH,2.0,0.0,26.0
12471,12472,2013000155,2013000155,1578129440000,CARD,7.0,0.0,23.0
12472,12473,2013000180,2013000180,1578129460000,CASH,1.0,0.0,43.0
12473,12474,2013000104,2013000104,1578129480000,CARD,31.0,0.0,111.0
12474,12475,2013000129,2013000129,1578129500000,CASH,6.0,0.0,18.0
12475,12476,2013000057,2013000057,1578129520000,CARD,31.0,0.0,109.0
12476,12477,2013000083,2013000083,1578129540000,CASH,7.0,0.0,21.0
12477,12478,2013000006,2013000006,1578129560000,CARD,9.0,0.0,29.0
12478,12479,2013000032,2013000032,1578129580000,CASH,26.0,0.0,92.0
12479,12480,2013000177,2013000177,1578129600000,CARD,4.0,2.0,13.0
12480,12481,2013000002,2013000002,1578129620000,CASH,43.0,0.0,154.0
12481,12482,2013000126,2013000126,1578129640000,CARD,11.0,0.0,37.0
12482,12483,2013000151,2013000151,1578129660000,CASH,32.0,0.0,113.0
12483,12484,2013000079,2013000079,1578129680000,CARD,16.0,0.0,54.0
12484,12485,2013000105,2013000105,1578129700000,CASH,32.0,0.0,113.0
12485,12486,2013000028,2013000028,1578129720000,CARD,3.0,0.0,7.0
12486,12487,2013000054,2013000054,1578129740000,CASH,3.0,0.0,7.0
12487,12488,2013000181,2013000181,1578129760000,CARD,2.0,0.0,29.0
12488,12489,2013000007,2013000007,1578129780000,CASH,20.0,0.0,70.0
12489,12490,2013000130,2013000130,1578129800000,CARD,5.0,2.0,16.0
12490,12491,2013000156,2013000156,1578129820000,CASH,9.0,0.0,29.0
12491,12492,2013000084,2013000084,1578129840000,CARD,5.0,0.0,16.0
12492,12493,2013000109,2013000109,1578129860000,CASH,8.0,0.0,26.0
12493,12494,2013000032,2013000032,1578129880000,CARD,20.0,0.0,69.0
12494,12495,2013000058,2013000058,1578129900000,CASH,31.0,0.0,111.0
12495,12496,2013000168,2013000168,1578129920000,CARD,5.0,0.0,15.0
12496,12497,2013000194,2013000194,1578129940000,CASH,10.0,0.0,34.0
12497,12498,2013000117,2013000117,1578129960000,CARD,2.0,0.0,74.0
12498,12499,2013000143,2013000143,1578129980000,CASH,8.0,0.0,27.0
12499,12500,2013000070,2013000070,1578130000000,CARD,3.0,2.0,8.0
12500,12501,2013000096,2013000096,1578130020000,CASH,9.0,0.0,30.0
12501,12502,2013000019,2013000019,1578130040000,CARD,2.0,0.0,11.0
12502,12503,2013000045,2013000045,1578130060000,CASH,32.0,0.0,113.0
12503,12504,2013000173,2013000173,1578130080000,CARD,7.0,0.0,21.0
12504,12505,2013000198,2013000198,1578130100000,CASH,32.0,0.0,113.0
