city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,unix_time,temperature_max,temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction_dominant
DARRINGTON - FIR ST (Darrington High School),2023-04-02,2.7,1.3,6.1,12.5,9.2,7.7,6.2,4.4,6.771428571428571,6.578571428571429,5.475,3.5570185482199776,6.011466338421376,4.133580049298398,3.865066139632834,6.097208926941096,3.7406912094996576,3.238955592985699,5.720631055945913,3.4998828249853395,2023,2,4,6,1,0.9999166586547379,-0.01291029607500882,-0.7818314824680299,0.6234898018587334,1680386400000,5.0,-0.1,10.7,4.3,4.48,24.0,10.7,41.4,185
DARRINGTON - FIR ST (Darrington High School),2023-04-03,3.6,2.7,1.3,6.1,12.5,9.2,7.7,6.2,6.528571428571429,6.235714285714286,5.428571428571429,3.795925133488228,5.183593509635828,3.9004626570454133,3.987983323562297,5.642961774975678,3.6825599751279845,3.270050078091698,5.500558294623827,3.4633563690266853,2023,3,4,0,0,0.9995462806873573,-0.030120304846908114,0.0,1.0,1680472800000,5.1,0.4,6.4,2.2,2.94,24.0,8.7,30.6,259
DARRINGTON - FIR ST (Darrington High School),2023-04-04,4.1,3.6,2.7,1.3,6.1,12.5,9.2,7.7,6.1571428571428575,5.414285714285714,5.417857142857144,3.9572116205130867,4.787692892684719,3.4581433542640503,3.1092559443494707,5.369896904124516,3.502658779290271,3.2757304609674556,5.362626867708396,3.3725423693622147,2023,4,4,1,0,0.9988797155850336,-0.04732138832243185,0.7818314824680297,0.6234898018587336,1680559200000,6.8,-1.8,1.8,1.5,0.21,13.0,7.2,29.2,215
DARRINGTON - FIR ST (Darrington High School),2023-04-05,7.2,4.1,3.6,2.7,1.3,6.1,12.5,9.2,5.642857142857143,5.221428571428571,5.367857142857142,3.9572116205130863,4.6157689401052195,3.012059378890621,3.1004164909867207,5.200216512639013,3.2908799515122253,3.285101449634629,5.271322265905907,3.2649485143389088,2023,5,4,2,0,0.9979171608653922,-0.06450844944931623,0.9749279121818236,-0.22252093395631434,1680645600000,8.2,-3.8,0.0,0.0,0.0,0.0,8.7,32.8,161
DARRINGTON - FIR ST (Darrington High School),2023-04-06,7.4,7.2,4.1,3.6,2.7,1.3,6.1,12.5,5.357142857142857,5.285714285714286,5.496428571428571,3.7228381390444314,5.261828760819556,2.8749327865130874,3.1336528556590646,5.467346594022913,3.143472164145353,3.2837965993374363,5.4103258027322845,3.185574746168064,2023,6,4,3,0,0.9966589017541702,-0.08167639533042242,0.43388373911755823,-0.900968867902419,1680732000000,8.3,1.5,1.9,1.9,0.0,8.0,10.6,39.6,101
DARRINGTON - FIR ST (Darrington High School),2023-04-07,4.6,7.4,7.2,4.1,3.6,2.7,1.3,6.1,4.628571428571428,5.457142857142857,5.6499999999999995,2.3307468657880768,5.796372846290656,2.6830953693825284,3.1820927525316227,5.725445936752301,3.00450072261676,3.268083592928794,5.553281392880913,3.113058880095742,2023,7,4,4,0,0.9951053111006976,-0.09882013873287143,-0.433883739117558,-0.9009688679024191,1680818400000,8.7,5.3,17.9,17.9,0.0,24.0,12.2,45.0,109
DARRINGTON - FIR ST (Darrington High School),2023-04-08,6.0,4.6,7.4,7.2,4.1,3.6,2.7,1.3,4.414285714285714,5.6499999999999995,5.692857142857142,2.2401105414901354,5.497279099383226,2.3900513505919094,3.0280102631672414,5.5751784795282235,2.824772430187882,3.2452733231268747,5.484986233397705,3.0096011698999057,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146,1680904800000,7.9,3.2,6.3,6.3,0.0,18.0,8.4,35.3,151
DARRINGTON - FIR ST (Darrington High School),2023-04-09,5.9,6.0,4.6,7.4,7.2,4.1,3.6,2.7,5.085714285714286,5.928571428571429,5.778571428571428,1.8151479016217655,5.622959493249784,2.0831564819934076,2.850486752341557,5.631889381190233,2.6337119348838542,3.2195418517934726,5.521784447134575,2.9029440136971343,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334,1680991200000,8.2,5.1,19.4,19.4,0.0,24.0,10.2,43.9,110
DARRINGTON - FIR ST (Darrington High School),2023-04-10,1.6,5.9,6.0,4.6,7.4,7.2,4.1,3.6,5.542857142857143,6.035714285714286,5.885714285714285,1.4875675254781344,5.692219689668092,1.808713253927844,2.8166011003054288,5.667674669013614,2.453451455909182,3.1697311821660485,5.548741302000828,2.7990721454440406,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0,1681077600000,8.0,4.9,24.9,24.9,0.0,24.0,12.5,49.7,200
DARRINGTON - FIR ST (Darrington High School),2023-04-11,1.3,1.6,5.9,6.0,4.6,7.4,7.2,4.1,5.257142857142857,5.707142857142857,5.871428571428571,2.0197831095253287,4.669163994746275,2.473222488752321,3.0542440297734212,5.124828911165591,2.697574986820688,3.1887367919040193,5.267947701820869,2.8891064549662624,2023,11,4,1,0,0.9859481499638304,-0.16705162550211924,0.7818314824680297,0.6234898018587336,1681164000000,6.5,3.0,18.1,11.9,4.34,24.0,10.3,40.3,210
DARRINGTON - FIR ST (Darrington High School),2023-04-12,5.2,1.3,1.6,5.9,6.0,4.6,7.4,7.2,4.857142857142857,5.25,5.832142857142857,2.5058978050837997,3.8268725190518027,2.659081007288366,3.208102722314713,4.614453162108342,2.850919310824517,3.2394619548026435,4.986392033223982,2.971878618166487,2023,12,4,2,0,0.9829265519799822,-0.18399835165768005,0.9749279121818236,-0.22252093395631434,1681250400000,8.1,-3.0,3.3,1.8,1.05,10.0,12.4,45.4,19
DARRINGTON - FIR ST (Darrington High School),2023-04-13,4.5,5.2,1.3,1.6,5.9,6.0,4.6,7.4,4.571428571428571,4.964285714285714,5.860714285714287,2.2997929513431448,4.170154535094881,2.3907073378223145,3.000668423703457,4.692578948922149,2.66193383496682,3.229876650060058,5.001518988869314,2.8650447147469924,2023,13,4,3,0,0.9796136916454901,-0.20089055513063506,0.43388373911755823,-0.900968867902419,1681336800000,7.9,2.6,0.6,0.6,0.0,5.0,12.6,46.1,239
DARRINGTON - FIR ST (Darrington High School),2023-04-14,6.3,4.5,5.2,1.3,1.6,5.9,6.0,4.6,4.1571428571428575,4.392857142857143,5.821428571428571,1.9380893880805563,4.252615927589727,2.076152728302716,2.0738163577603217,4.6668866858033935,2.4789280453391784,3.2398396328461776,4.966068815274412,2.764842070148897,2023,14,4,4,0,0.9760105506323683,-0.21772323039653177,-0.433883739117558,-0.9009688679024191,1681423200000,9.0,0.4,1.4,1.2,0.14,4.0,8.6,30.6,250
DARRINGTON - FIR ST (Darrington High School),2023-04-15,8.0,6.3,4.5,5.2,1.3,1.6,5.9,6.0,4.4,4.407142857142857,5.796428571428571,2.1023796041628615,4.764462067981014,2.0370958988456795,2.0871269489657074,4.8847458759347395,2.3785138865192432,3.233102184504805,5.060196641080916,2.6879799903977206,2023,15,4,5,1,0.9721181966290613,-0.23449138957040985,-0.9749279121818235,-0.2225209339563146,1681509600000,12.5,5.5,0.0,0.0,0.0,0.0,12.3,18.4,353
DARRINGTON - FIR ST (Darrington High School),2023-04-16,9.2,8.0,6.3,4.5,5.2,1.3,1.6,5.9,4.685714285714285,4.885714285714286,5.732142857142857,2.4613198162967835,5.573346695927946,2.3242954442721064,2.088008673301004,5.300296170675253,2.472018609354032,3.167783846375018,5.2673104836243345,2.7024565686634823,2023,16,4,6,1,0.9679377830240642,-0.25119006388481935,-0.7818314824680299,0.6234898018587334,1681596000000,11.5,6.8,4.4,6.6,0.0,4.0,13.3,20.9,331
DARRINGTON - FIR ST (Darrington High School),2023-04-17,3.9,9.2,8.0,6.3,4.5,5.2,1.3,1.6,5.1571428571428575,5.3500000000000005,5.792857142857143,2.9915754728109074,6.480010143793171,2.6322797120482675,2.2785791794280645,5.820455291359535,2.6812252470935554,3.2188022354111534,5.543963613237455,2.799860406921333,2023,17,4,0,0,0.9634705485641488,-0.2678143051621742,0.0,1.0,1681682400000,11.5,2.0,1.1,1.65,0.0,2.0,15.0,33.1,66
DARRINGTON - FIR ST (Darrington High School),2023-04-18,4.6,3.9,9.2,8.0,6.3,4.5,5.2,1.3,5.485714285714286,5.371428571428572,5.392857142857143,2.641608456621692,5.8350075428330745,2.5792966532844703,2.262207421432087,5.564309823317405,2.58634781939289,2.668184092075799,5.428475164653064,2.733324774240171,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336,1681768800000,8.4,2.6,2.5,3.75,0.0,3.0,16.6,36.0,213
DARRINGTON - FIR ST (Darrington High School),2023-04-19,3.0,4.6,3.9,9.2,8.0,6.3,4.5,5.2,5.957142857142857,5.407142857142857,5.314285714285715,1.982302653361442,5.5262556337847615,2.3072115900078227,2.244468169219015,5.4356982952571915,2.431616828542249,2.65758373767438,5.3703494435948125,2.6443746341369074,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434,1681855200000,10.9,3.2,0.0,0.0,0.0,0.0,12.5,16.9,26
DARRINGTON - FIR ST (Darrington High School),2023-04-20,5.6,5.6,3.0,4.6,3.9,9.2,8.0,6.3,5.8,4.978571428571429,5.2178571428571425,2.2203603311174525,5.0710187746463085,2.037197839374447,2.176157011950043,5.176090796513515,2.260649130084564,2.6860481189573844,5.231946668787446,2.531908767054236,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419,1681941600000,11.2,2.7,0.0,0.0,0.0,0.0,13.0,28.1,324
DARRINGTON - FIR ST (Darrington High School),2023-04-21,2.4,5.6,5.6,3.0,4.6,3.9,9.2,8.0,5.700000000000001,5.05,5.3500000000000005,2.20982653919563,5.203264085202242,1.7815280264613929,2.1791847452306907,5.232622577673584,2.109822218742681,2.606615515269648,5.257683244512819,2.4435585629273615,2023,21,4,4,0,0.9427611433904207,-0.3334687789181868,-0.433883739117558,-0.9009688679024191,1682028000000,8.6,3.1,2.9,4.35,0.0,4.0,13.8,24.5,351
Dallas,2023-02-21,9.7,10.9,10.5,15.1,7.2,9.8,7.5,8.7,9.957142857142857,11.507142857142856,11.39642857142857,2.673235955951375,11.108332625580228,3.410973669435533,4.477201097821004,11.376386408978076,4.191070243776817,4.741970378311417,11.411137194681995,4.726135041621932,2023,21,2,1,0,0.7802958510707755,0.6254105729852464,0.7818314824680297,0.6234898018587336,1676934000000,28.0,13.9,0.0,0.0,0.0,0.0,24.6,46.8,209
Dallas,2023-02-22,7.1,9.7,10.9,10.5,15.1,7.2,9.8,7.5,10.1,11.6,11.428571428571429,2.6210684844163787,10.75624946918517,3.026536791738496,4.420929244470592,11.152868221114332,3.9462365799974344,4.726744799766141,11.293127732979787,4.5815806874516465,2023,22,2,2,0,0.7909456567567772,0.6118864012687244,0.9749279121818236,-0.22252093395631434,1677020400000,26.3,17.7,11.5,11.5,0.0,7.0,35.0,60.1,194
Dallas,2023-02-23,9.5,7.1,9.7,10.9,10.5,15.1,7.2,9.8,10.042857142857143,11.607142857142858,11.514285714285714,2.6906363205614743,9.842187101888877,3.129573254197067,4.412999030088311,10.612485791632421,3.942144625697787,4.620783506250868,11.003946510015663,4.551263067000753,2023,23,2,3,0,0.8013610881746764,0.5981809144059165,0.43388373911755823,-0.900968867902419,1677106800000,24.6,11.3,0.0,0.0,0.0,0.0,25.1,47.5,0
Dallas,2023-02-24,11.2,9.5,7.1,9.7,10.9,10.5,15.1,7.2,10.0,10.971428571428573,11.357142857142858,2.69752973415817,9.756640326416656,2.715011131251057,3.9788727764818668,10.4641543527481,3.6908606756319053,4.61145342007295,10.900226061049066,4.408634157239373,2023,24,2,4,0,0.811539059007361,0.5842981736283684,-0.433883739117558,-0.9009688679024191,1677193200000,12.1,7.9,1.1,1.1,0.0,10.0,20.7,38.5,14
Dallas,2023-02-25,16.1,11.2,9.5,7.1,9.7,10.9,10.5,15.1,10.571428571428571,11.107142857142858,11.214285714285714,2.414342067530686,10.117480244812493,2.4462590103238364,3.949773953749028,10.562267105715021,3.4457957440044393,4.5495391940620475,10.920900125804302,4.254600025195127,2023,25,2,5,1,0.8214765533024142,0.5702422926917872,-0.9749279121818235,-0.2225209339563146,1677279600000,8.9,5.4,2.4,2.4,0.0,12.0,15.5,27.4,354
Dallas,2023-02-26,17.7,16.1,11.2,9.5,7.1,9.7,10.9,10.5,10.714285714285714,11.471428571428572,11.460714285714285,2.735220022489834,11.61311018360937,3.509603760765928,4.1682736827738935,11.300631491619686,3.7558817383874716,4.62267673665811,11.27807942747297,4.317327002088814,2023,26,2,6,1,0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,1677366000000,23.6,8.7,0.3,0.3,0.0,3.0,22.9,45.0,139
Dallas,2023-02-27,7.5,17.7,16.1,11.2,9.5,7.1,9.7,10.9,11.742857142857144,11.200000000000001,11.742857142857144,3.7911551198622506,13.134832637707028,4.16445989460269,3.5416206633512948,12.153880626070395,4.161970672626732,4.75670509767457,11.720970501440352,4.483299863595133,2023,27,2,0,0,0.8406184056344781,0.5416278206559814,0.0,1.0,1677452400000,23.5,12.1,3.4,3.4,0.0,3.0,41.9,70.6,221
Dallas,2023-02-28,13.5,7.5,17.7,16.1,11.2,9.5,7.1,9.7,11.257142857142856,10.607142857142858,11.735714285714284,4.120621774626309,11.72612447828027,4.466838930926435,3.404400836409398,11.53336320926101,4.208050967820799,4.763146663453267,11.429869087547914,4.460956486557097,2023,28,2,1,0,0.8498170915275278,0.5270777086423722,0.7818314824680297,0.6234898018587336,1677538800000,25.8,10.0,0.0,0.0,0.0,0.0,13.2,24.8,210
Dallas,2023-03-01,9.9,13.5,7.5,17.7,16.1,11.2,9.5,7.1,11.799999999999999,10.950000000000001,11.992857142857144,4.131585652022793,12.169593358710204,3.956363708484627,3.439085298783332,11.795581448026208,3.9784388966773236,4.651875652889589,11.572636736682542,4.337403168707155,2023,1,3,2,0,0.8587639582758029,0.5123714121284237,0.9749279121818236,-0.22252093395631434,1677625200000,24.7,18.9,4.4,4.4,0.0,9.0,21.7,36.0,188
Dallas,2023-03-02,18.2,9.9,13.5,7.5,17.7,16.1,11.2,9.5,12.200000000000001,11.121428571428572,11.910714285714286,3.715283748697251,11.602195019032651,3.586976918088771,3.3113275449417645,11.54283725495605,3.7636068653926307,4.668359953568759,11.457282478980298,4.2073632918976545,2023,2,3,3,0,0.8674563547295968,0.4975132889071807,0.43388373911755823,-0.900968867902419,1677711600000,25.0,16.0,7.4,7.4,0.0,8.0,25.4,50.8,180
Dallas,2023-03-03,11.3,18.2,9.9,13.5,7.5,17.7,16.1,11.2,13.442857142857141,11.721428571428572,12.160714285714286,4.097095370648689,13.251646264274488,4.378608853811982,3.781163551368511,12.430458954295244,4.217962903294004,4.8140488299939355,11.922297480429933,4.416834850608455,2023,3,3,4,0,0.8758917051442429,0.48250774176121847,-0.433883739117558,-0.9009688679024191,1677798000000,23.4,8.5,22.1,22.1,0.0,13.0,32.3,69.8,303
Dallas,2023-03-04,16.3,11.3,18.2,9.9,13.5,7.5,17.7,16.1,13.457142857142857,12.014285714285716,12.082142857142857,4.088136145342714,12.763734698205866,3.90030300849471,3.5561122122247477,12.279731093722544,3.946907877747536,4.8093314828746365,11.879380412814076,4.264833803444519,2023,4,3,5,1,0.8840675099433636,0.4673592171580022,-0.9749279121818235,-0.2225209339563146,1677884400000,23.1,8.4,0.0,0.0,0.0,0.0,18.0,37.8,170
Dallas,2023-03-05,10.0,16.3,11.3,18.2,9.9,13.5,7.5,17.7,13.485714285714286,12.1,11.739285714285714,4.110323819939537,13.647801023654399,3.760954547163116,3.6494467441601968,12.81576694789287,3.9385714772484377,4.0737042280418425,12.184250729171728,4.270321955052358,2023,5,3,6,1,0.8919813464595485,0.45207220393230435,-0.7818314824680299,0.6234898018587334,1677970800000,23.9,12.5,0.0,0.0,0.0,0.0,24.5,44.3,165
Dallas,2023-03-06,10.0,10.0,16.3,11.3,18.2,9.9,13.5,7.5,12.385714285714286,12.064285714285715,11.682142857142855,3.814196538996881,12.7358507677408,3.6768696974169846,3.6687048946999714,12.440331354840488,3.7987755617992374,4.086930712099545,12.03361274784954,4.158810384323241,2023,6,3,0,0,0.8996308696522433,0.43665123195606403,0.0,1.0,1678057200000,26.2,13.6,0.0,0.0,0.0,0.0,21.6,36.4,184
Dallas,2023-03-07,13.9,10.0,10.0,16.3,11.3,18.2,9.9,13.5,12.742857142857144,12.0,11.753571428571428,3.371872448584661,12.0518880758056,3.4317408778482688,3.6984404197528264,12.114953840861755,3.6397385463731076,4.0373700775203885,11.893363592825434,4.04700805658256,2023,7,3,1,0,0.9070138128026359,0.4211008707960896,0.7818314824680297,0.6234898018587336,1678143600000,25.9,15.2,0.4,0.4,0.0,2.0,16.5,30.2,167
Dallas,2023-03-08,17.4,13.9,10.0,10.0,16.3,11.3,18.2,9.9,12.8,12.299999999999999,11.950000000000001,3.39018190269104,12.5139160568542,3.0951217396045285,3.6677387710015026,12.352959995413523,3.4464279529766215,4.001805148235517,12.031752310561611,3.9391443459691335,2023,8,3,2,0,0.9141279881853337,0.40542572835999735,0.9749279121818236,-0.22252093395631434,1678230000000,24.5,12.8,15.6,15.6,0.0,14.0,15.6,37.4,345
Dallas,2023-03-09,14.2,17.4,13.9,10.0,10.0,16.3,11.3,18.2,13.87142857142857,13.035714285714286,12.321428571428571,3.504147202822396,13.73543704264065,3.522389991573601,3.5763339937937473,13.025898662691718,3.6693426341073545,4.007988055616944,12.40197628914357,4.045448201199244,2023,9,3,3,0,0.9209712877166346,0.38963044953078796,0.43388373911755823,-0.900968867902419,1678316400000,20.3,13.1,0.9,0.9,0.0,4.0,16.2,27.4,44
Dallas,2023-03-10,11.1,14.2,17.4,13.9,10.0,10.0,16.3,11.3,13.3,13.37142857142857,12.171428571428573,2.96535551550464,13.851577781980488,3.0582076105496534,3.436775897760642,13.182445507666156,3.4409902238039463,3.847448133874839,12.525977924375049,3.9309356684755232,2023,10,3,4,0,0.9275416835791966,0.37371971479046906,-0.433883739117558,-0.9009688679024191,1678402800000,17.9,8.6,5.4,5.4,0.0,6.0,19.8,36.7,13
Dallas,2023-03-11,17.4,11.1,14.2,17.4,13.9,10.0,10.0,16.3,13.27142857142857,13.364285714285714,12.235714285714286,2.988708910613647,13.163683336485366,2.9446003176014415,3.4417364005032907,12.904786106644002,3.286541509211615,3.8125731843092696,12.427634619245735,3.8107718554807395,2023,11,3,5,1,0.9338372288229252,0.35769823883312546,-0.9749279121818235,-0.2225209339563146,1678489200000,28.7,13.6,0.0,0.0,0.0,0.0,27.5,52.2,177
Dallas,2023-03-12,9.9,17.4,11.1,14.2,17.4,13.9,10.0,10.0,13.428571428571429,13.457142857142857,12.464285714285714,3.1962031045781067,14.222762502364025,3.2293611831765894,3.5374293764549547,13.504147959091469,3.4461307032747572,3.9259077068559773,12.77055636964258,3.89445769033121,2023,12,3,6,1,0.9398560579418954,0.3415707691678556,-0.7818314824680299,0.6234898018587334,1678575600000,28.4,12.6,0.0,0.0,0.0,0.0,24.9,43.2,10
Dallas,2023-03-13,9.2,9.9,17.4,11.1,14.2,17.4,13.9,10.0,13.414285714285713,12.9,12.05,3.2142539680972653,13.142071876773018,3.450971317962054,3.430407017788445,13.023594897879274,3.450926439860577,3.5290854969020353,12.572586964839644,3.8300784378152284,2023,13,3,0,0,0.9455963874271426,0.3253420847119801,0.0,1.0,1678662000000,17.1,7.3,0.0,0.0,0.0,0.0,21.8,40.0,27
Dallas,2023-03-14,7.0,9.2,9.9,17.4,11.1,14.2,17.4,13.9,13.299999999999999,13.02142857142857,11.814285714285715,3.3665016461207604,12.156553907579763,3.5115896848375314,3.2498943347150675,12.513782244828704,3.484308172749867,3.489530827607809,12.339994760367944,3.7967353077164034,2023,14,3,1,0,0.9510565162951535,0.30901699437494745,0.7818314824680297,0.6234898018587336,1678748400000,15.7,5.9,0.3,0.3,0.0,2.0,15.2,28.8,54
Dallas,2023-03-15,11.7,7.0,9.2,9.9,17.4,11.1,14.2,17.4,12.314285714285713,12.557142857142855,11.75357142857143,4.093258103853512,10.86741543068482,3.881368267780261,3.6195440183949708,11.778611278851544,3.7821974337911706,3.5598046287273744,11.971719259652913,3.914054568332074,2023,15,3,2,0,0.9562348265919056,0.29260033563334836,0.9749279121818236,-0.22252093395631434,1678834800000,18.4,8.4,0.0,0.0,0.0,0.0,25.6,46.4,146
Dallas,2023-03-16,7.9,11.7,7.0,9.2,9.9,17.4,11.1,14.2,11.5,12.685714285714285,11.903571428571428,3.4253953543107927,11.075561573013614,3.383844201582116,3.549183469011317,11.768129775004672,3.521143394488012,3.461051236456274,11.952980000366503,3.7773270804999255,2023,16,3,3,0,0.9611297838723007,0.27609697309746883,0.43388373911755823,-0.900968867902419,1678921200000,23.4,15.6,23.0,23.0,0.0,9.0,31.2,63.4,174
Dallas,2023-03-17,9.7,7.9,11.7,7.0,9.2,9.9,17.4,11.1,10.599999999999998,11.95,11.835714285714285,3.425395354310804,10.28167117976021,3.2853794351925067,3.3817951536925452,11.252379138337384,3.5506781134265073,3.521911758386669,11.673464138272262,3.791832502761679,2023,17,3,4,0,0.9657399376548549,0.2595117970697999,-0.433883739117558,-0.9009688679024191,1679007600000,24.3,5.6,2.0,2.0,0.0,2.0,33.7,62.6,346
Dallas,2023-03-18,11.0,9.7,7.9,11.7,7.0,9.2,9.9,17.4,10.4,11.835714285714285,11.925,3.4322004603462086,10.136253384820156,2.8581988555185713,3.4321124113868313,11.045395253225733,3.3505575691241716,3.430540935641339,11.537363163219002,3.6940136180491243,2023,18,3,5,1,0.9700639218515071,0.2428497220959356,-0.9749279121818235,-0.2225209339563146,1679094000000,11.7,4.8,0.0,0.0,0.0,0.0,21.5,47.5,359
Dallas,2023-03-19,6.2,11.0,9.7,7.9,11.7,7.0,9.2,9.9,9.485714285714286,11.457142857142857,11.778571428571428,1.642587969667394,10.352190038615117,2.508022280173828,3.1852337882350517,11.039342552795635,3.119240452485837,3.377085873161777,11.50030363472114,3.5670546740968176,2023,19,3,6,1,0.9741004551724205,0.22611568550828828,-0.7818314824680299,0.6234898018587334,1679180400000,11.2,1.0,0.0,0.0,0.0,0.0,17.2,33.1,25
Dallas,2023-03-20,8.5,6.2,11.0,9.7,7.9,11.7,7.0,9.2,8.957142857142857,11.185714285714285,11.625,2.0354009783964226,9.31355067579885,2.9131458326906703,3.4682864629397296,10.374538958034893,3.3453765780906624,3.5316164591890233,11.085630704588146,3.498164651843211,2023,20,3,0,0,0.9778483415056568,0.20931464596304847,0.0,1.0,1679266800000,12.5,4.1,0.0,0.0,0.0,0.0,29.3,50.8,157
Dallas,2023-03-21,6.1,8.5,6.2,11.0,9.7,7.9,11.7,7.0,8.857142857142858,11.078571428571427,11.539285714285713,2.0386737051795323,9.109972458791232,2.551342763136028,3.5303472418944377,10.118671428004728,3.18485057446481,3.5786754518142585,10.881430459660411,3.4508641839969303,2023,21,3,1,0,0.9813064702716093,0.19245158197082995,0.7818314824680297,0.6234898018587336,1679353200000,17.9,10.1,3.0,3.0,0.0,7.0,26.3,46.8,170
Dallas,2023-03-22,7.0,6.1,8.5,6.2,11.0,9.7,7.9,11.7,8.728571428571428,10.52142857142857,11.410714285714286,2.1975094127324195,8.357300125695481,2.619890881360572,3.6637892472618665,9.574265683769637,3.287508771941978,3.709481274080154,10.504183233131872,3.5637557374962014,2023,22,3,2,0,0.9844738167520922,0.1755314904214282,0.9749279121818236,-0.22252093395631434,1679439600000,25.9,17.8,1.5,1.5,0.0,13.0,30.6,58.0,185
Dallas,2023-03-23,6.0,7.0,6.1,8.5,6.2,11.0,9.7,7.9,8.057142857142857,9.778571428571427,11.407142857142857,1.824698279037872,8.017914486074712,2.355956204955979,3.184862893179499,9.226275486043216,3.190564329996781,3.7138308634804145,10.230427952681517,3.553101037029356,2023,23,3,3,0,0.9873494423939864,0.15855938510313475,0.43388373911755823,-0.900968867902419,1679526000000,26.8,19.4,1.5,1.5,0.0,11.0,29.7,55.1,181
Dallas,2023-03-24,6.8,6.0,7.0,6.1,8.5,6.2,11.0,9.7,7.785714285714286,9.192857142857141,11.282142857142857,1.9861424683949198,7.51336828736997,2.24800224133514,3.060785290314668,8.790950422504592,3.180322572689713,3.8372495523465924,9.902935493133624,3.6022115502598293,2023,24,3,4,0,0.989932495087353,0.141540295217043,-0.433883739117558,-0.9009688679024191,1679612400000,26.0,19.1,9.6,9.6,0.0,11.0,24.6,49.0,199
Dallas,2023-03-25,11.0,6.8,6.0,7.0,6.1,8.5,6.2,11.0,7.371428571428572,8.885714285714284,11.125,1.8154102251872009,7.335008298833978,1.975170407116606,3.070418949829581,8.522737746025147,3.041068123310238,3.9297182068419594,9.664738527671242,3.5616061866353173,2023,25,3,5,1,0.9922222094179323,0.12447926388678915,-0.9749279121818235,-0.2225209339563146,1679698800000,23.5,11.9,0.0,0.0,0.0,0.0,18.1,34.9,247
Dallas,2023-03-26,17.4,11.0,6.8,6.0,7.0,6.1,8.5,6.2,7.371428571428571,8.428571428571429,10.942857142857141,1.8154102251872009,8.251325258821502,2.4216488012399378,1.9924583081937197,8.856003596187522,2.9618875123425785,3.8068581943867192,9.766446652461191,3.441278117321238,2023,26,3,6,1,0.994217906893952,0.10738134666416307,-0.7818314824680299,0.6234898018587334,1679785200000,24.0,9.2,0.0,0.0,0.0,0.0,10.2,16.9,127
Dallas,2023-03-27,16.6,17.4,11.0,6.8,6.0,7.0,6.1,8.5,8.971428571428572,8.964285714285714,10.932142857142855,4.103946996780163,10.538623186717803,4.7653125191971,3.1121615399187603,10.004052880971734,4.0923803680294535,3.787509058434695,10.343741947250402,3.8981026151373177,2023,27,3,0,0,0.995918996147179,0.09025161003104115,0.0,1.0,1679868000000,23.8,8.8,0.0,0.0,0.0,0.0,23.1,37.1,26
Dallas,2023-03-28,16.5,16.6,17.4,11.0,6.8,6.0,7.0,6.1,10.128571428571428,9.492857142857144,11.257142857142856,4.9942347714520725,12.054031610572848,5.006806422746689,3.723617820121947,10.889427436254707,4.466293545387957,3.871589641117244,10.81374739905075,4.109152079586588,2023,28,3,1,0,0.9973249731081555,0.07309512989807777,0.7818314824680297,0.6234898018587336,1679954400000,20.8,10.1,5.0,5.0,0.0,7.0,22.1,49.7,1
Dallas,2023-03-29,16.0,16.5,16.6,17.4,11.0,6.8,6.0,7.0,11.614285714285714,10.171428571428573,11.364285714285714,5.140826318608248,13.16555903646761,4.80883625662804,4.082689266690729,11.641860332388562,4.605467054776845,3.9760593077880033,11.23831542552871,4.236458086785578,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,17.3,8.4,2.9,2.9,0.0,6.0,16.6,33.1,66
Dallas,2023-03-30,12.4,16.0,16.5,16.6,17.4,11.0,6.8,6.0,12.9,10.47857142857143,11.582142857142857,4.91494320075692,13.874186169484895,4.370467641366586,4.358930456577021,12.225876191345233,4.554267754524722,4.059105317534392,11.591834808995056,4.269989466626859,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,21.5,15.1,1.5,1.5,0.0,4.0,24.6,65.9,147
