city_name,date,pm2_5
Gdansk,2022-10-10,17.0
Gdansk,2022-10-11,6.0
Gdansk,2022-10-12,7.0
Gdansk,2022-10-13,19.0
Gdansk,2022-10-14,34.0
Gdansk,2022-10-15,30.0
Gdansk,2022-10-16,17.0
Gdansk,2022-10-17,15.0
Gdansk,2022-10-18,5.0
Gdansk,2022-10-19,3.0
Gdansk,2022-10-20,11.0
Gdansk,2022-10-21,22.0
Gdansk,2022-10-22,23.0
Gdansk,2022-10-23,17.0
Gdansk,2022-10-24,24.0
Gdansk,2022-10-25,8.0
Gdansk,2022-10-26,8.0
Gdansk,2022-10-27,23.0
Gdansk,2022-10-28,25.0
Gdansk,2022-10-29,10.0
Gdansk,2022-10-30,13.0
Gdansk,2022-10-31,25.0
Gdansk,2022-11-01,13.0
Gdansk,2022-11-02,10.0
Gdansk,2022-11-03,11.0
Gdansk,2022-11-04,12.0
Gdansk,2022-11-05,11.0
Gdansk,2022-11-06,12.0
Gdansk,2022-11-07,16.0
Gdansk,2022-11-08,12.0
Gdansk,2022-11-09,17.0
Gdansk,2022-11-10,9.0
Gdansk,2022-11-11,9.0
Gdansk,2022-11-12,6.0
Gdansk,2022-11-13,8.0
Gdansk,2022-11-14,16.0
Gdansk,2022-11-15,20.0
Gdansk,2022-11-16,5.0
Gdansk,2022-11-17,10.0
Gdansk,2022-11-18,6.0
Gdansk,2022-11-19,16.0
Gdansk,2022-11-20,30.0
Gdansk,2022-11-21,35.0
Gdansk,2022-11-22,35.0
Gdansk,2022-11-23,22.0
Gdansk,2022-11-24,26.0
Gdansk,2022-11-25,32.0
Gdansk,2022-11-26,41.0
Gdansk,2022-11-27,20.0
Gdansk,2022-11-28,22.0
Gdansk,2022-11-29,20.0
Gdansk,2022-11-30,22.0
Gdansk,2022-12-01,14.0
Gdansk,2022-12-02,20.0
Gdansk,2022-12-03,26.0
Gdansk,2022-12-04,23.0
Gdansk,2022-12-05,18.0
Gdansk,2022-12-06,26.0
Gdansk,2022-12-07,7.0
Gdansk,2022-12-08,13.0
Gdansk,2022-12-09,23.0
Gdansk,2022-12-10,26.0
Gdansk,2022-12-11,13.0
Gdansk,2022-12-12,5.0
Gdansk,2022-12-13,7.0
Gdansk,2022-12-14,26.0
Gdansk,2022-12-15,55.0
Gdansk,2022-12-16,31.0
Gdansk,2022-12-17,17.0
Gdansk,2022-12-18,17.0
Gdansk,2022-12-19,26.0
Gdansk,2022-12-20,20.0
Gdansk,2022-12-21,23.0
Gdansk,2022-12-22,18.0
Gdansk,2022-12-23,10.0
Gdansk,2022-12-24,10.0
Gdansk,2022-12-25,21.0
Gdansk,2022-12-26,12.0
Gdansk,2022-12-27,5.0
Gdansk,2022-12-28,9.0
Gdansk,2022-12-29,10.0
Gdansk,2022-12-30,8.0
Gdansk,2022-12-31,11.0
Gdansk,2023-01-01,9.0
Gdansk,2023-01-02,15.0
Gdansk,2023-01-03,3.0
Gdansk,2023-01-04,11.0
Gdansk,2023-01-05,3.0
Gdansk,2023-01-06,10.0
Gdansk,2023-01-07,17.0
Gdansk,2023-01-08,25.0
Gdansk,2023-01-09,29.0
Gdansk,2023-01-10,15.0
Gdansk,2023-01-11,15.0
Gdansk,2023-01-12,9.0
Gdansk,2023-01-13,6.0
Gdansk,2023-01-14,7.0
Gdansk,2023-01-15,5.0
Gdansk,2023-01-16,11.0
Gdansk,2023-01-17,14.0
Gdansk,2023-01-18,17.0
Gdansk,2023-01-19,26.0
Gdansk,2023-01-20,20.0
Gdansk,2023-01-21,5.0
Gdansk,2023-01-22,8.0
Gdansk,2023-01-23,9.0
Gdansk,2023-01-24,13.0
Gdansk,2023-01-25,23.0
Gdansk,2023-01-26,24.0
Gdansk,2023-01-27,9.0
Gdansk,2023-01-28,12.0
Gdansk,2023-01-29,7.0
Gdansk,2023-01-30,5.0
Gdansk,2023-01-31,4.0
Gdansk,2023-02-01,4.0
Gdansk,2023-02-02,3.0
Gdansk,2023-02-03,10.0
Gdansk,2023-02-04,4.0
Gdansk,2023-02-05,12.0
Gdansk,2023-02-06,10.0
Gdansk,2023-02-07,11.0
Gdansk,2023-02-08,22.0
Gdansk,2023-02-09,27.0
Gdansk,2023-02-10,11.0
Gdansk,2023-02-11,7.0
Gdansk,2023-02-12,7.0
Gdansk,2023-02-13,5.0
Gdansk,2023-02-14,9.0
Gdansk,2023-02-15,27.0
Gdansk,2023-02-16,41.0
Gdansk,2023-02-17,20.0
Gdansk,2023-02-18,7.0
Gdansk,2023-02-19,4.0
Gdansk,2023-02-20,5.0
Gdansk,2023-02-21,8.0
Gdansk,2023-02-22,8.0
Gdansk,2023-02-23,25.0
Gdansk,2023-02-24,13.0
Gdansk,2023-02-25,6.0
Gdansk,2023-02-26,3.0
Gdansk,2023-02-27,6.0
Gdansk,2023-02-28,15.0
Gdansk,2023-03-01,9.0
Gdansk,2023-03-02,11.0
Gdansk,2023-03-03,8.0
Gdansk,2023-03-04,5.0
Gdansk,2023-03-05,4.0
Gdansk,2023-03-06,10.0
Gdansk,2023-03-07,21.0
Gdansk,2023-03-08,6.0
Gdansk,2023-03-09,12.0
Gdansk,2023-03-10,9.0
Gdansk,2023-03-11,6.0
Gdansk,2023-03-12,11.0
Gdansk,2023-03-13,17.0
Gdansk,2023-03-14,9.0
Gdansk,2023-03-15,7.0
Gdansk,2023-03-16,10.0
Gdansk,2023-03-17,23.0
Gdansk,2023-03-18,26.0
Gdansk,2023-03-19,40.0
Gdansk,2023-03-20,25.0
Gdansk,2023-03-21,11.0
Gdansk,2023-03-22,20.0
Gdansk,2023-03-23,10.0
Gdansk,2023-03-24,10.0
Gdansk,2023-03-25,9.0
Gdansk,2023-03-26,5.0
Gdansk,2023-03-27,5.0
Gdansk,2023-03-28,5.0
Gdansk,2023-03-29,9.0
Gdansk,2023-03-30,22.0
Gdansk,2023-03-31,7.0
Gdansk,2023-04-01,5.0
Gdansk,2023-04-02,4.0
Gdansk,2023-04-03,4.0
Gdansk,2023-04-04,4.0
Gdansk,2023-04-05,9.0
Gdansk,2023-04-06,10.0
Gdansk,2023-04-07,12.0
Gdansk,2023-04-08,18.0
Gdansk,2023-04-09,9.0
Gdansk,2023-04-10,11.0
Gdansk,2023-04-11,27.0
Kraków,2013-01-01,153.0
Kraków,2013-01-02,68.0
Kraków,2013-01-03,21.0
Kraków,2013-01-04,14.0
Kraków,2013-01-05,12.0
Kraków,2013-01-06,29.0
Kraków,2013-01-07,25.0
Kraków,2013-01-08,90.0
Kraków,2013-01-09,139.0
Kraków,2013-01-10,69.0
Kraków,2013-01-11,27.0
Kraków,2013-01-12,32.0
Kraków,2013-01-13,65.0
Kraków,2013-01-14,98.0
Kraków,2013-01-15,159.0
Kraków,2013-01-16,137.0
Kraków,2013-01-17,46.0
Kraków,2013-01-18,42.0
Kraków,2013-01-19,54.0
Kraków,2013-01-20,117.0
Kraków,2013-01-21,66.0
Kraków,2013-01-22,75.0
Kraków,2013-01-23,131.0
Kraków,2013-01-24,198.0
Kraków,2013-01-25,76.0
Kraków,2013-01-26,38.0
Kraków,2013-01-27,120.0
Kraków,2013-01-28,152.0
Kraków,2013-01-29,53.0
Kraków,2013-01-30,48.0
Kraków,2013-01-31,15.0
Kraków,2013-02-01,24.0
Kraków,2013-02-02,25.0
Kraków,2013-02-03,23.0
Kraków,2013-02-04,23.0
Kraków,2013-02-05,22.0
Kraków,2013-02-06,93.0
Kraków,2013-02-07,59.0
Kraków,2013-02-08,75.0
Kraków,2013-02-09,63.0
Kraków,2013-02-10,74.0
Kraków,2013-02-11,99.0
Kraków,2013-02-12,120.0
Kraków,2013-02-13,75.0
Kraków,2013-02-14,64.0
Kraków,2013-02-15,61.0
Kraków,2013-02-16,69.0
Kraków,2013-02-17,48.0
Kraków,2013-02-18,90.0
Kraków,2013-02-19,96.0
Kraków,2013-02-20,47.0
Kraków,2013-02-21,70.0
Kraków,2013-02-22,61.0
Kraków,2013-02-23,59.0
Kraków,2013-02-24,46.0
Kraków,2013-02-25,56.0
Kraków,2013-02-26,38.0
Kraków,2013-02-27,59.0
Kraków,2013-02-28,122.0
Kraków,2013-03-01,49.0
Kraków,2013-03-02,37.0
Kraków,2013-03-03,34.0
Kraków,2013-03-04,54.0
Kraków,2013-03-05,78.0
Kraków,2013-03-06,56.0
Kraków,2013-03-07,56.0
Kraków,2013-03-08,31.0
Kraków,2013-03-09,35.0
Kraków,2013-03-10,53.0
Kraków,2013-03-11,52.0
Kraków,2013-03-12,65.0
Kraków,2013-03-13,71.0
Kraków,2013-03-14,50.0
Kraków,2013-03-15,28.0
Kraków,2013-03-16,46.0
Kraków,2013-03-17,93.0
Kraków,2013-03-18,38.0
Kraków,2013-03-19,36.0
Kraków,2013-03-20,56.0
Kraków,2013-03-21,72.0
Kraków,2013-03-22,42.0
Kraków,2013-03-23,43.0
Kraków,2013-03-24,31.0
Kraków,2013-03-25,38.0
Kraków,2013-03-26,21.0
Kraków,2013-03-27,38.0
Kraków,2013-03-28,50.0
Kraków,2013-03-29,40.0
Kraków,2013-03-30,92.0
Kraków,2013-03-31,37.0
Kraków,2013-04-01,34.0
Kraków,2013-04-02,58.0
Kraków,2013-04-03,29.0
Kraków,2013-04-04,59.0
Kraków,2013-04-05,96.0
Kraków,2013-04-06,55.0
Kraków,2013-04-07,63.0
Kraków,2013-04-08,63.0
Kraków,2013-04-09,63.0
Kraków,2013-04-10,60.0
Kraków,2013-04-11,49.0
Kraków,2013-04-12,38.0
Kraków,2013-04-13,28.0
Kraków,2013-04-14,31.0
Kraków,2013-04-15,36.0
Kraków,2013-04-16,45.0
Kraków,2013-04-17,58.0
Kraków,2013-04-18,50.0
Kraków,2013-04-19,39.0
Kraków,2013-04-20,29.0
Kraków,2013-04-21,20.0
Kraków,2013-04-22,31.0
Kraków,2013-04-23,45.0
Kraków,2013-04-24,28.0
Kraków,2013-04-25,41.0
Kraków,2013-04-26,32.0
Kraków,2013-04-27,28.0
Kraków,2013-04-28,34.0
Kraków,2013-04-29,28.0
Kraków,2013-04-30,39.0
Kraków,2013-05-01,24.0
Kraków,2013-05-02,35.0
Kraków,2013-05-03,26.0
Kraków,2013-05-04,29.0
Kraków,2013-05-05,22.0
Kraków,2013-05-06,28.0
Kraków,2013-05-07,24.0
Kraków,2013-05-08,30.0
Kraków,2013-05-09,30.0
Kraków,2013-05-10,29.0
Kraków,2013-05-11,33.0
Kraków,2013-05-12,19.0
Kraków,2013-05-13,27.0
Kraków,2013-05-14,31.0
Kraków,2013-05-15,28.0
Kraków,2013-05-16,27.0
Kraków,2013-05-17,27.0
Kraków,2013-05-18,22.0
Kraków,2013-05-19,23.0
Kraków,2013-05-20,23.0
Kraków,2013-05-21,18.0
Kraków,2013-05-22,20.0
Kraków,2013-05-23,20.0
Kraków,2013-05-24,21.0
Kraków,2013-05-25,31.0
Kraków,2013-05-26,29.0
Kraków,2013-05-27,17.0
Kraków,2013-05-28,19.0
Kraków,2013-05-29,25.0
Kraków,2013-05-30,26.0
Kraków,2013-05-31,17.0
Kraków,2013-06-01,31.0
Kraków,2013-06-02,33.0
Kraków,2013-06-03,30.0
Kraków,2013-06-04,33.0
Kraków,2013-06-05,25.0
Kraków,2013-06-06,47.0
Kraków,2013-06-07,37.0
Kraków,2013-06-08,37.0
Kraków,2013-06-09,33.0
Kraków,2013-06-10,30.0
Kraków,2013-06-11,28.0
Kraków,2013-06-12,30.0
Kraków,2013-06-13,29.0
Kraków,2013-06-14,26.0
Kraków,2013-06-15,26.0
Kraków,2013-06-16,27.0
Kraków,2013-06-17,29.0
Kraków,2013-06-18,36.0
Kraków,2013-06-19,37.0
Kraków,2013-06-20,33.0
Kraków,2013-06-21,40.0
Kraków,2013-06-22,26.0
Kraków,2013-06-23,30.0
Kraków,2013-06-24,28.0
Kraków,2013-06-25,22.0
Kraków,2013-06-26,21.0
Kraków,2013-06-27,24.0
Kraków,2013-06-28,28.0
Kraków,2013-06-29,33.0
Kraków,2013-06-30,30.0
Kraków,2013-07-01,28.0
Kraków,2013-07-02,31.0
Kraków,2013-07-03,29.0
Kraków,2013-07-04,32.0
Kraków,2013-07-05,37.0
Kraków,2013-07-06,27.0
Kraków,2013-07-07,23.0
Kraków,2013-07-08,22.0
Kraków,2013-07-09,30.0
Kraków,2013-07-10,37.0
Kraków,2013-07-11,22.0
Kraków,2013-07-12,23.0
Kraków,2013-07-13,22.0
Kraków,2013-07-14,23.0
Kraków,2013-07-15,25.0
Kraków,2013-07-16,27.0
Kraków,2013-07-17,30.0
Kraków,2013-07-18,26.0
Kraków,2013-07-19,31.0
Kraków,2013-07-20,30.0
Kraków,2013-07-21,27.0
Kraków,2013-07-22,27.0
Kraków,2013-07-23,24.0
Kraków,2013-07-24,33.0
Kraków,2013-07-25,41.0
Kraków,2013-07-26,40.0
Kraków,2013-07-27,37.0
Kraków,2013-07-28,34.0
Kraków,2013-07-29,32.0
Kraków,2013-07-30,28.0
Kraków,2013-07-31,27.0
Kraków,2013-08-01,24.0
Kraków,2013-08-02,28.0
Kraków,2013-08-03,28.0
Kraków,2013-08-04,23.0
Kraków,2013-08-05,23.0
Kraków,2013-08-06,28.0
Kraków,2013-08-07,30.0
Kraków,2013-08-08,30.0
Kraków,2013-08-09,35.0
Kraków,2013-08-10,32.0
Kraków,2013-08-11,28.0
Kraków,2013-08-12,32.0
Kraków,2013-08-13,30.0
Kraków,2013-08-14,24.0
Kraków,2013-08-15,24.0
Kraków,2013-08-16,24.0
Kraków,2013-08-17,31.0
Kraków,2013-08-18,26.0
Kraków,2013-08-19,27.0
Kraków,2013-08-20,29.0
Kraków,2013-08-21,26.0
Kraków,2013-08-22,29.0
Kraków,2013-08-23,30.0
Kraków,2013-08-24,28.0
Kraków,2013-08-25,27.0
Kraków,2013-08-26,23.0
Kraków,2013-08-27,29.0
Kraków,2013-08-28,33.0
Kraków,2013-08-29,35.0
Kraków,2013-08-30,36.0
Kraków,2013-08-31,37.0
Kraków,2013-09-01,23.0
Kraków,2013-09-02,17.0
Kraków,2013-09-03,13.0
Kraków,2013-09-04,23.0
Kraków,2013-09-05,26.0
Kraków,2013-09-06,25.0
Kraków,2013-09-07,31.0
Kraków,2013-09-08,23.0
Kraków,2013-09-09,28.0
Kraków,2013-09-10,22.0
Kraków,2013-09-11,21.0
Kraków,2013-09-12,23.0
Kraków,2013-09-13,24.0
Kraków,2013-09-14,20.0
Kraków,2013-09-15,22.0
Kraków,2013-09-16,22.0
Kraków,2013-09-17,17.0
Kraków,2013-09-18,18.0
Kraków,2013-09-19,20.0
Kraków,2013-09-20,21.0
Kraków,2013-09-21,25.0
Kraków,2013-09-22,29.0
Kraków,2013-09-23,16.0
Kraków,2013-09-24,16.0
Kraków,2013-09-25,23.0
Kraków,2013-09-26,25.0
Kraków,2013-09-27,30.0
Kraków,2013-09-28,38.0
Kraków,2013-09-29,32.0
Kraków,2013-09-30,25.0
Kraków,2013-10-01,23.0
Kraków,2013-10-02,21.0
Kraków,2013-10-03,33.0
Kraków,2013-10-04,41.0
Kraków,2013-10-05,55.0
Kraków,2013-10-06,83.0
Kraków,2013-10-07,62.0
Kraków,2013-10-08,75.0
Kraków,2013-10-09,74.0
Kraków,2013-10-10,53.0
Kraków,2013-10-11,41.0
Kraków,2013-10-12,40.0
Kraków,2013-10-13,34.0
Kraków,2013-10-14,38.0
Kraków,2013-10-15,48.0
Kraków,2013-10-16,28.0
Kraków,2013-10-17,30.0
Kraków,2013-10-18,15.0
Kraków,2013-10-19,33.0
Kraków,2013-10-20,49.0
Kraków,2013-10-21,36.0
Kraków,2013-10-22,45.0
Kraków,2013-10-23,38.0
Kraków,2013-10-24,45.0
Kraków,2013-10-25,33.0
Kraków,2013-10-26,30.0
Kraków,2013-10-27,29.0
Kraków,2013-10-28,18.0
Kraków,2013-10-29,22.0
Kraków,2013-10-30,23.0
Kraków,2013-10-31,47.0
Kraków,2013-11-01,62.0
Kraków,2013-11-02,60.0
Kraków,2013-11-03,23.0
Kraków,2013-11-04,19.0
Kraków,2013-11-05,29.0
Kraków,2013-11-06,25.0
Kraków,2013-11-07,22.0
Kraków,2013-11-08,28.0
Kraków,2013-11-09,50.0
Kraków,2013-11-10,25.0
Kraków,2013-11-11,35.0
Kraków,2013-11-12,43.0
Kraków,2013-11-13,78.0
Kraków,2013-11-14,45.0
Kraków,2013-11-15,81.0
Kraków,2013-11-16,106.0
Kraków,2013-11-17,64.0
Kraków,2013-11-18,60.0
Kraków,2013-11-19,81.0
Kraków,2013-11-20,67.0
Kraków,2013-11-21,47.0
Kraków,2013-11-22,63.0
Kraków,2013-11-23,52.0
Kraków,2013-11-24,28.0
Kraków,2013-11-25,20.0
Kraków,2013-11-26,22.0
Kraków,2013-11-27,48.0
Kraków,2013-11-28,46.0
Kraków,2013-11-29,36.0
Kraków,2013-11-30,36.0
Kraków,2013-12-01,27.0
Kraków,2013-12-02,39.0
Kraków,2013-12-03,119.0
Kraków,2013-12-04,82.0
Kraków,2013-12-05,27.0
Kraków,2013-12-06,18.0
Kraków,2013-12-07,18.0
Kraków,2013-12-08,38.0
Kraków,2013-12-09,19.0
Kraków,2013-12-10,56.0
Kraków,2013-12-11,65.0
Kraków,2013-12-12,42.0
Kraków,2013-12-13,69.0
Kraków,2013-12-14,67.0
Kraków,2013-12-15,43.0
Kraków,2013-12-16,61.0
Kraków,2013-12-17,97.0
Kraków,2013-12-18,82.0
Kraków,2013-12-19,124.0
Kraków,2013-12-20,85.0
Kraków,2013-12-21,74.0
Kraków,2013-12-22,137.0
Kraków,2013-12-23,70.0
Kraków,2013-12-24,69.0
Kraków,2013-12-25,51.0
Kraków,2013-12-26,32.0
Kraków,2013-12-27,77.0
Kraków,2013-12-28,84.0
Kraków,2013-12-29,50.0
Kraków,2013-12-30,82.0
Kraków,2013-12-31,84.0
Kraków,2014-01-01,99.0
Kraków,2014-01-02,121.0
Kraków,2014-01-03,143.0
Kraków,2014-01-04,126.0
Kraków,2014-01-05,57.0
Kraków,2014-01-06,47.0
Kraków,2014-01-07,112.0
Kraków,2014-01-08,65.0
Kraków,2014-01-09,58.0
Kraków,2014-01-10,28.0
Kraków,2014-01-11,32.0
Kraków,2014-01-12,17.0
Kraków,2014-01-13,35.0
Kraków,2014-01-14,82.0
Kraków,2014-01-15,60.0
Kraków,2014-01-16,71.0
Kraków,2014-01-17,93.0
Kraków,2014-01-18,65.0
Kraków,2014-01-19,37.0
Kraków,2014-01-20,20.0
Kraków,2014-01-21,24.0
Kraków,2014-01-22,48.0
Kraków,2014-01-23,60.0
Kraków,2014-01-24,48.0
Kraków,2014-01-25,41.0
Kraków,2014-01-26,55.0
Kraków,2014-01-27,60.0
Kraków,2014-01-28,38.0
Kraków,2014-01-29,39.0
Kraków,2014-01-30,37.0
Kraków,2014-01-31,55.0
Kraków,2014-02-01,64.0
Kraków,2014-02-02,66.0
Kraków,2014-02-03,127.0
Kraków,2014-02-04,192.0
Kraków,2014-02-05,134.0
Kraków,2014-02-06,111.0
Kraków,2014-02-07,123.0
Kraków,2014-02-08,100.0
Kraków,2014-02-09,68.0
Kraków,2014-02-10,44.0
Kraków,2014-02-11,40.0
Kraków,2014-02-12,58.0
Kraków,2014-02-13,80.0
Kraków,2014-02-14,64.0
Kraków,2014-02-15,87.0
Kraków,2014-02-16,71.0
Kraków,2014-02-17,51.0
Kraków,2014-02-18,102.0
Kraków,2014-02-19,107.0
Kraków,2014-02-20,67.0
Kraków,2014-02-21,117.0
Kraków,2014-02-22,81.0
Kraków,2014-02-23,89.0
Kraków,2014-02-24,63.0
Kraków,2014-02-25,56.0
Kraków,2014-02-26,68.0
Kraków,2014-02-27,104.0
Kraków,2014-02-28,91.0
Kraków,2014-03-01,66.0
Kraków,2014-03-02,81.0
Kraków,2014-03-03,44.0
Kraków,2014-03-04,38.0
Kraków,2014-03-05,44.0
Kraków,2014-03-06,50.0
Kraków,2014-03-07,52.0
Kraków,2014-03-08,50.0
Kraków,2014-03-09,72.0
Kraków,2014-03-10,67.0
Kraków,2014-03-11,126.0
Kraków,2014-03-12,90.0
Kraków,2014-03-13,94.0
Kraków,2014-03-14,107.0
Kraków,2014-03-15,76.0
Kraków,2014-03-16,12.0
Kraków,2014-03-17,20.0
Kraków,2014-03-18,34.0
Kraków,2014-03-19,24.0
Kraków,2014-03-20,30.0
Kraków,2014-03-21,52.0
Kraków,2014-03-22,39.0
Kraków,2014-03-23,33.0
Kraków,2014-03-24,25.0
Kraków,2014-03-25,32.0
Kraków,2014-03-26,56.0
Kraków,2014-03-27,46.0
Kraków,2014-03-28,53.0
Kraków,2014-03-29,67.0
Kraków,2014-03-30,51.0
Kraków,2014-03-31,59.0
Kraków,2014-04-01,57.0
Kraków,2014-04-02,32.0
Kraków,2014-04-03,50.0
Kraków,2014-04-04,52.0
Kraków,2014-04-05,28.0
Kraków,2014-04-06,43.0
Kraków,2014-04-07,52.0
Kraków,2014-04-08,33.0
Kraków,2014-04-09,21.0
Kraków,2014-04-10,22.0
Kraków,2014-04-11,46.0
Kraków,2014-04-12,53.0
Kraków,2014-04-13,61.0
Kraków,2014-04-14,37.0
Kraków,2014-04-15,23.0
Kraków,2014-04-16,34.0
Kraków,2014-04-17,41.0
Kraków,2014-04-18,45.0
Kraków,2014-04-19,34.0
Kraków,2014-04-20,22.0
Kraków,2014-04-21,24.0
Kraków,2014-04-22,28.0
Kraków,2014-04-23,35.0
Kraków,2014-04-24,30.0
Kraków,2014-04-25,26.0
Kraków,2014-04-26,21.0
Kraków,2014-04-27,23.0
Kraków,2014-04-28,24.0
Kraków,2014-04-29,24.0
Kraków,2014-04-30,28.0
Kraków,2014-05-01,33.0
Kraków,2014-05-02,30.0
Kraków,2014-05-03,15.0
Kraków,2014-05-04,14.0
Kraków,2014-05-05,21.0
Kraków,2014-05-06,26.0
Kraków,2014-05-07,21.0
Kraków,2014-05-08,18.0
Kraków,2014-05-09,17.0
Kraków,2014-05-10,17.0
Kraków,2014-05-11,16.0
Kraków,2014-05-12,16.0
Kraków,2014-05-13,16.0
Kraków,2014-05-14,19.0
Kraków,2014-05-15,16.0
Kraków,2014-05-16,15.0
Kraków,2014-05-17,22.0
Kraków,2014-05-18,25.0
Kraków,2014-05-19,17.0
Kraków,2014-05-20,17.0
Kraków,2014-05-21,16.0
Kraków,2014-05-22,19.0
Kraków,2014-05-23,20.0
Kraków,2014-05-24,21.0
Kraków,2014-05-25,17.0
Kraków,2014-05-26,23.0
Kraków,2014-05-27,24.0
Kraków,2014-05-28,18.0
Kraków,2014-05-29,16.0
Kraków,2014-05-30,18.0
Kraków,2014-05-31,23.0
Kraków,2014-06-01,19.0
Kraków,2014-06-02,19.0
Kraków,2014-06-03,21.0
Kraków,2014-06-04,27.0
Kraków,2014-06-05,22.0
Kraków,2014-06-06,23.0
Kraków,2014-06-07,34.0
Kraków,2014-06-08,30.0
Kraków,2014-06-09,26.0
Kraków,2014-06-10,29.0
Kraków,2014-06-11,20.0
Kraków,2014-06-12,22.0
Kraków,2014-06-13,15.0
Kraków,2014-06-14,17.0
Kraków,2014-06-15,26.0
Kraków,2014-06-16,21.0
Kraków,2014-06-17,20.0
Kraków,2014-06-18,24.0
Kraków,2014-06-19,18.0
Kraków,2014-06-20,17.0
Kraków,2014-06-21,18.0
Kraków,2014-06-22,16.0
Kraków,2014-06-23,17.0
Kraków,2014-06-24,17.0
Kraków,2014-06-25,19.0
Kraków,2014-06-26,16.0
Kraków,2014-06-27,21.0
Kraków,2014-06-28,20.0
Kraków,2014-06-29,19.0
Kraków,2014-06-30,17.0
Kraków,2014-07-01,23.0
Kraków,2014-07-02,21.0
Kraków,2014-07-03,22.0
Kraków,2014-07-04,20.0
Kraków,2014-07-05,24.0
Kraków,2014-07-06,23.0
Kraków,2014-07-07,22.0
Kraków,2014-07-08,24.0
Kraków,2014-07-09,20.0
Kraków,2014-07-10,18.0
Kraków,2014-07-11,21.0
Kraków,2014-07-12,19.0
Kraków,2014-07-13,20.0
Kraków,2014-07-14,19.0
Kraków,2014-07-15,20.0
Kraków,2014-07-16,20.0
Kraków,2014-07-17,20.0
Kraków,2014-07-18,21.0
Kraków,2014-07-19,20.0
Kraków,2014-07-20,20.0
Kraków,2014-07-21,16.0
Kraków,2014-07-22,16.0
Kraków,2014-07-23,17.0
Kraków,2014-07-24,18.0
Kraków,2014-07-25,22.0
Kraków,2014-07-26,20.0
Kraków,2014-07-27,25.0
Kraków,2014-07-28,23.0
Kraków,2014-07-29,22.0
Kraków,2014-07-30,21.0
Kraków,2014-07-31,29.0
Kraków,2014-08-01,31.0
Kraków,2014-08-02,25.0
Kraków,2014-08-03,16.0
Kraków,2014-08-04,18.0
Kraków,2014-08-05,22.0
Kraków,2014-08-06,14.0
Kraków,2014-08-07,20.0
Kraków,2014-08-08,22.0
Kraków,2014-08-09,17.0
Kraków,2014-08-10,15.0
Kraków,2014-08-11,17.0
Kraków,2014-08-12,17.0
Kraków,2014-08-13,19.0
Kraków,2014-08-14,14.0
Kraków,2014-08-15,16.0
Kraków,2014-08-16,14.0
Kraków,2014-08-17,15.0
Kraków,2014-08-18,15.0
Kraków,2014-08-19,15.0
Kraków,2014-08-20,16.0
Kraków,2014-08-21,16.0
Kraków,2014-08-22,17.0
Kraków,2014-08-23,20.0
Kraków,2014-08-24,14.0
Kraków,2014-08-25,15.0
Kraków,2014-08-26,17.0
Kraków,2014-08-27,20.0
Kraków,2014-08-28,19.0
Kraków,2014-08-29,18.0
Kraków,2014-08-30,20.0
Kraków,2014-08-31,18.0
Kraków,2014-09-01,26.0
Kraków,2014-09-02,26.0
Kraków,2014-09-03,27.0
Kraków,2014-09-04,24.0
Kraków,2014-09-05,30.0
Kraków,2014-09-06,35.0
Kraków,2014-09-07,24.0
Kraków,2014-09-08,22.0
Kraków,2014-09-09,21.0
Kraków,2014-09-10,22.0
Kraków,2014-09-11,37.0
Kraków,2014-09-12,42.0
Kraków,2014-09-13,36.0
Kraków,2014-09-14,41.0
Kraków,2014-09-15,37.0
Kraków,2014-09-16,34.0
Kraków,2014-09-17,38.0
Kraków,2014-09-18,41.0
Kraków,2014-09-19,33.0
Kraków,2014-09-20,49.0
Kraków,2014-09-21,44.0
Kraków,2014-09-22,28.0
Kraków,2014-09-23,26.0
Kraków,2014-09-24,36.0
Kraków,2014-09-25,41.0
Kraków,2014-09-26,35.0
Kraków,2014-09-27,41.0
Kraków,2014-09-28,45.0
Kraków,2014-09-29,40.0
Kraków,2014-09-30,46.0
Kraków,2014-10-01,73.0
Kraków,2014-10-02,38.0
Kraków,2014-10-03,47.0
Kraków,2014-10-04,60.0
Kraków,2014-10-05,68.0
Kraków,2014-10-06,80.0
Kraków,2014-10-07,63.0
Kraków,2014-10-08,50.0
Kraków,2014-10-09,42.0
Kraków,2014-10-10,47.0
Kraków,2014-10-11,64.0
Kraków,2014-10-12,59.0
Kraków,2014-10-13,71.0
Kraków,2014-10-14,54.0
Kraków,2014-10-15,45.0
Kraków,2014-10-16,49.0
Kraków,2014-10-17,45.0
Kraków,2014-10-18,49.0
Kraków,2014-10-19,37.0
Kraków,2014-10-20,36.0
Kraków,2014-10-21,46.0
Kraków,2014-10-22,34.0
Kraków,2014-10-23,33.0
Kraków,2014-10-24,34.0
Kraków,2014-10-25,42.0
Kraków,2014-10-26,85.0
Kraków,2014-10-27,67.0
Kraków,2014-10-28,74.0
Kraków,2014-10-29,98.0
Kraków,2014-10-30,115.0
Kraków,2014-10-31,112.0
Kraków,2014-11-01,143.0
Kraków,2014-11-02,119.0
Kraków,2014-11-03,138.0
Kraków,2014-11-04,86.0
Kraków,2014-11-05,40.0
Kraków,2014-11-06,69.0
Kraków,2014-11-07,88.0
Kraków,2014-11-08,48.0
Kraków,2014-11-09,51.0
