date,city_name,pm2_5
2019-12-01,Salt Lake City,7.8
2019-12-02,Salt Lake City,20.7
2019-12-03,Salt Lake City,31.4
2019-12-04,Salt Lake City,38.9
2019-12-05,Salt Lake City,30.0
2019-12-06,Salt Lake City,17.7
2019-12-07,Salt Lake City,5.9
2019-12-08,Salt Lake City,4.3
2019-12-09,Salt Lake City,5.3
2019-12-10,Salt Lake City,7.9
2019-12-11,Salt Lake City,11.1
2019-12-12,Salt Lake City,4.5
2019-12-13,Salt Lake City,2.4
2019-12-14,Salt Lake City,2.8
2019-12-15,Salt Lake City,3.2
2019-12-16,Salt Lake City,3.7
2019-12-17,Salt Lake City,8.0
2019-12-18,Salt Lake City,13.8
2019-12-19,Salt Lake City,25.3
2019-12-20,Salt Lake City,15.9
2019-12-21,Salt Lake City,22.1
2019-12-22,Salt Lake City,3.3
2019-12-23,Salt Lake City,2.4
2019-12-24,Salt Lake City,2.1
2019-12-25,Salt Lake City,4.7
2019-12-26,Salt Lake City,6.4
2019-12-27,Salt Lake City,6.4
2019-12-28,Salt Lake City,2.9
2019-12-29,Salt Lake City,4.4
2019-12-30,Salt Lake City,9.3
2019-12-31,Salt Lake City,9.1
2020-01-01,Salt Lake City,5.8
2020-01-02,Salt Lake City,2.8
2020-01-03,Salt Lake City,4.1
2020-01-04,Salt Lake City,7.3
2020-01-05,Salt Lake City,9.5
2020-01-06,Salt Lake City,3.9
2020-01-07,Salt Lake City,3.6
2020-01-08,Salt Lake City,5.4
2020-01-09,Salt Lake City,5.2
2020-01-10,Salt Lake City,1.9
2020-01-11,Salt Lake City,3.4
2020-01-12,Salt Lake City,2.6
2020-01-13,Salt Lake City,2.2
2020-01-14,Salt Lake City,2.6
2020-01-15,Salt Lake City,6.1
2020-01-16,Salt Lake City,4.9
2020-01-17,Salt Lake City,2.8
2020-01-18,Salt Lake City,4.9
2020-01-19,Salt Lake City,9.7
2020-01-20,Salt Lake City,20.7
2020-01-21,Salt Lake City,15.8
2020-01-22,Salt Lake City,6.9
2020-01-23,Salt Lake City,8.5
2020-01-24,Salt Lake City,8.7
2020-01-25,Salt Lake City,13.6
2020-01-26,Salt Lake City,9.7
2020-01-27,Salt Lake City,2.9
2020-01-28,Salt Lake City,3.5
2020-01-29,Salt Lake City,3.2
2020-01-30,Salt Lake City,5.3
2020-01-31,Salt Lake City,7.8
2020-02-01,Salt Lake City,6.9
2020-02-02,Salt Lake City,4.5
2020-02-03,Salt Lake City,1.6
2020-02-04,Salt Lake City,4.5
2020-02-05,Salt Lake City,4.6
2020-02-06,Salt Lake City,6.6
2020-02-07,Salt Lake City,5.2
2020-02-08,Salt Lake City,1.9
2020-02-09,Salt Lake City,2.6
2020-02-10,Salt Lake City,4.6
2020-02-11,Salt Lake City,5.4
2020-02-12,Salt Lake City,6.8
2020-02-13,Salt Lake City,5.6
2020-02-14,Salt Lake City,3.7
2020-02-15,Salt Lake City,5.0
2020-02-16,Salt Lake City,5.6
2020-02-17,Salt Lake City,2.3
2020-02-18,Salt Lake City,4.8
2020-02-19,Salt Lake City,6.2
2020-02-20,Salt Lake City,7.2
2020-02-21,Salt Lake City,13.9
2020-02-22,Salt Lake City,16.6
2020-02-23,Salt Lake City,6.9
2020-02-24,Salt Lake City,1.6
2020-02-25,Salt Lake City,2.9
2020-02-26,Salt Lake City,4.4
2020-02-27,Salt Lake City,7.1
2020-02-28,Salt Lake City,5.6
2020-02-29,Salt Lake City,2.8
2020-03-01,Salt Lake City,2.4
2020-03-02,Salt Lake City,3.2
2020-03-03,Salt Lake City,4.6
2020-03-04,Salt Lake City,5.0
2020-03-05,Salt Lake City,3.6
2020-03-06,Salt Lake City,3.1
2020-03-07,Salt Lake City,7.8
2020-03-08,Salt Lake City,3.7
2020-03-09,Salt Lake City,3.0
2020-03-10,Salt Lake City,4.0
2020-03-11,Salt Lake City,4.3
2020-03-12,Salt Lake City,4.5
2020-03-13,Salt Lake City,5.1
2020-03-14,Salt Lake City,2.2
2020-03-15,Salt Lake City,2.1
2020-03-16,Salt Lake City,3.3
2020-03-17,Salt Lake City,3.0
2020-03-18,Salt Lake City,2.2
2020-03-19,Salt Lake City,3.3
2020-03-20,Salt Lake City,2.2
2020-03-21,Salt Lake City,2.6
2020-03-22,Salt Lake City,2.9
2020-03-23,Salt Lake City,2.2
2020-03-24,Salt Lake City,1.4
2020-03-25,Salt Lake City,2.7
2020-03-26,Salt Lake City,2.1
2020-03-27,Salt Lake City,3.4
2020-03-28,Salt Lake City,4.4
2020-03-29,Salt Lake City,3.2
2020-03-30,Salt Lake City,3.3
2020-03-31,Salt Lake City,2.4
2020-04-01,Salt Lake City,2.8
2020-04-02,Salt Lake City,2.0
2020-04-03,Salt Lake City,2.4
2020-04-04,Salt Lake City,4.9
2020-04-05,Salt Lake City,4.9
2020-04-06,Salt Lake City,4.3
2020-04-07,Salt Lake City,4.4
2020-04-08,Salt Lake City,5.7
2020-04-09,Salt Lake City,4.5
2020-04-10,Salt Lake City,3.4
2020-04-11,Salt Lake City,3.1
2020-04-12,Salt Lake City,2.5
2020-04-13,Salt Lake City,4.2
2020-04-14,Salt Lake City,5.0
2020-04-15,Salt Lake City,3.2
2020-04-16,Salt Lake City,2.1
2020-04-17,Salt Lake City,5.1
2020-04-18,Salt Lake City,6.2
2020-04-19,Salt Lake City,3.8
2020-04-20,Salt Lake City,5.4
2020-04-21,Salt Lake City,6.6
2020-04-22,Salt Lake City,4.8
2020-04-23,Salt Lake City,3.5
2020-04-24,Salt Lake City,3.8
2020-04-25,Salt Lake City,4.9
2020-04-26,Salt Lake City,4.1
2020-04-27,Salt Lake City,6.0
2020-04-28,Salt Lake City,4.6
2020-04-29,Salt Lake City,5.8
2020-04-30,Salt Lake City,4.3
2020-05-01,Salt Lake City,6.5
2020-05-02,Salt Lake City,5.9
2020-05-03,Salt Lake City,4.9
2020-05-04,Salt Lake City,3.4
2020-05-05,Salt Lake City,4.9
2020-05-06,Salt Lake City,8.5
2020-05-07,Salt Lake City,3.1
2020-05-08,Salt Lake City,5.4
2020-05-09,Salt Lake City,6.6
2020-05-10,Salt Lake City,7.0
2020-05-11,Salt Lake City,7.4
2020-05-12,Salt Lake City,7.6
2020-05-13,Salt Lake City,5.9
2020-05-14,Salt Lake City,4.1
2020-05-15,Salt Lake City,3.9
2020-05-16,Salt Lake City,5.1
2020-05-17,Salt Lake City,8.4
2020-05-18,Salt Lake City,9.4
2020-05-19,Salt Lake City,9.5
2020-05-20,Salt Lake City,4.6
2020-05-21,Salt Lake City,2.9
2020-05-22,Salt Lake City,4.9
2020-05-23,Salt Lake City,2.7
2020-05-24,Salt Lake City,3.5
2020-05-25,Salt Lake City,4.5
2020-05-26,Salt Lake City,4.4
2020-05-27,Salt Lake City,5.4
2020-05-28,Salt Lake City,5.7
2020-05-29,Salt Lake City,6.0
2020-05-30,Salt Lake City,5.6
2020-05-31,Salt Lake City,6.8
2020-06-01,Salt Lake City,5.3
2020-06-02,Salt Lake City,8.6
2020-06-03,Salt Lake City,8.2
2020-06-04,Salt Lake City,8.2
2020-06-05,Salt Lake City,10.5
2020-06-06,Salt Lake City,6.8
2020-06-07,Salt Lake City,4.9
2020-06-08,Salt Lake City,2.4
2020-06-09,Salt Lake City,3.0
2020-06-10,Salt Lake City,3.6
2020-06-11,Salt Lake City,4.1
2020-06-12,Salt Lake City,5.9
2020-06-13,Salt Lake City,7.1
2020-06-14,Salt Lake City,5.4
2020-06-15,Salt Lake City,5.8
2020-06-16,Salt Lake City,4.5
2020-06-17,Salt Lake City,2.3
2020-06-18,Salt Lake City,3.4
2020-06-19,Salt Lake City,4.2
2020-06-20,Salt Lake City,4.8
2020-06-21,Salt Lake City,5.2
2020-06-22,Salt Lake City,5.2
2020-06-23,Salt Lake City,5.9
2020-06-24,Salt Lake City,6.6
2020-06-25,Salt Lake City,6.3
2020-06-26,Salt Lake City,6.0
2020-06-27,Salt Lake City,6.5
2020-06-28,Salt Lake City,9.3
2020-06-29,Salt Lake City,3.5
2020-06-30,Salt Lake City,3.8
2020-07-01,Salt Lake City,5.8
2020-07-02,Salt Lake City,6.6
2020-07-03,Salt Lake City,6.8
2020-07-04,Salt Lake City,19.7
2020-07-05,Salt Lake City,27.1
2020-07-06,Salt Lake City,9.8
2020-07-07,Salt Lake City,9.5
2020-07-08,Salt Lake City,8.5
2020-07-09,Salt Lake City,10.0
2020-07-10,Salt Lake City,7.6
2020-07-11,Salt Lake City,8.6
2020-07-12,Salt Lake City,7.6
2020-07-13,Salt Lake City,8.1
2020-07-14,Salt Lake City,6.3
2020-07-15,Salt Lake City,6.5
2020-07-16,Salt Lake City,8.5
2020-07-17,Salt Lake City,7.3
2020-07-18,Salt Lake City,7.0
2020-07-19,Salt Lake City,8.4
2020-07-20,Salt Lake City,8.8
2020-07-21,Salt Lake City,12.2
2020-07-22,Salt Lake City,7.7
2020-07-23,Salt Lake City,5.6
2020-07-24,Salt Lake City,9.2
2020-07-25,Salt Lake City,8.6
2020-07-26,Salt Lake City,7.0
2020-07-27,Salt Lake City,9.8
2020-07-28,Salt Lake City,6.2
2020-07-29,Salt Lake City,7.6
2020-07-30,Salt Lake City,9.6
2020-07-31,Salt Lake City,9.2
2020-08-01,Salt Lake City,7.2
2020-08-02,Salt Lake City,6.6
2020-08-03,Salt Lake City,13.2
2020-08-04,Salt Lake City,12.4
2020-08-05,Salt Lake City,10.5
2020-08-06,Salt Lake City,7.3
2020-08-07,Salt Lake City,7.6
2020-08-08,Salt Lake City,6.9
2020-08-09,Salt Lake City,7.7
2020-08-10,Salt Lake City,8.5
2020-08-11,Salt Lake City,8.3
2020-08-12,Salt Lake City,11.3
2020-08-13,Salt Lake City,15.8
2020-08-14,Salt Lake City,12.6
2020-08-15,Salt Lake City,9.7
2020-08-16,Salt Lake City,7.1
2020-08-17,Salt Lake City,10.2
2020-08-18,Salt Lake City,11.3
2020-08-19,Salt Lake City,13.3
2020-08-20,Salt Lake City,17.1
2020-08-21,Salt Lake City,50.5
2020-08-22,Salt Lake City,35.0
2020-08-23,Salt Lake City,22.3
2020-08-24,Salt Lake City,20.0
2020-08-25,Salt Lake City,16.4
2020-08-26,Salt Lake City,12.8
2020-08-27,Salt Lake City,11.0
2020-08-28,Salt Lake City,12.8
2020-08-29,Salt Lake City,11.3
2020-08-30,Salt Lake City,12.4
2020-08-31,Salt Lake City,6.1
2020-09-01,Salt Lake City,4.3
2020-09-02,Salt Lake City,5.6
2020-09-03,Salt Lake City,6.7
2020-09-04,Salt Lake City,9.0
2020-09-05,Salt Lake City,8.4
2020-09-06,Salt Lake City,25.3
2020-09-07,Salt Lake City,35.1
2020-09-08,Salt Lake City,3.3
2020-09-09,Salt Lake City,3.3
2020-09-10,Salt Lake City,8.1
2020-09-11,Salt Lake City,10.3
2020-09-12,Salt Lake City,14.4
2020-09-13,Salt Lake City,13.1
2020-09-14,Salt Lake City,8.0
2020-09-15,Salt Lake City,9.6
2020-09-16,Salt Lake City,11.4
2020-09-17,Salt Lake City,13.1
2020-09-18,Salt Lake City,15.3
2020-09-19,Salt Lake City,21.3
2020-09-20,Salt Lake City,17.8
2020-09-21,Salt Lake City,19.4
2020-09-22,Salt Lake City,11.2
2020-09-23,Salt Lake City,13.4
2020-09-24,Salt Lake City,17.0
2020-09-25,Salt Lake City,21.7
2020-09-26,Salt Lake City,9.4
2020-09-27,Salt Lake City,3.9
2020-09-28,Salt Lake City,4.5
2020-09-29,Salt Lake City,6.3
2020-09-30,Salt Lake City,7.3
2020-10-01,Salt Lake City,7.5
2020-10-02,Salt Lake City,10.2
2020-10-03,Salt Lake City,17.9
2020-10-04,Salt Lake City,25.3
2020-10-05,Salt Lake City,20.1
2020-10-06,Salt Lake City,28.1
2020-10-07,Salt Lake City,30.1
2020-10-08,Salt Lake City,17.1
2020-10-09,Salt Lake City,12.2
2020-10-10,Salt Lake City,11.5
2020-10-11,Salt Lake City,4.2
2020-10-12,Salt Lake City,4.2
2020-10-13,Salt Lake City,7.8
2020-10-14,Salt Lake City,5.0
2020-10-15,Salt Lake City,4.5
2020-10-16,Salt Lake City,5.2
2020-10-17,Salt Lake City,7.2
2020-10-18,Salt Lake City,5.7
2020-10-19,Salt Lake City,6.1
2020-10-20,Salt Lake City,5.2
2020-10-21,Salt Lake City,5.7
2020-10-22,Salt Lake City,4.0
2020-10-23,Salt Lake City,8.0
2020-10-24,Salt Lake City,9.3
2020-10-25,Salt Lake City,3.9
2020-10-26,Salt Lake City,6.0
2020-10-27,Salt Lake City,10.4
2020-10-28,Salt Lake City,10.1
2020-10-29,Salt Lake City,11.0
2020-10-30,Salt Lake City,6.5
2020-10-31,Salt Lake City,7.5
2020-11-01,Salt Lake City,10.9
2020-11-02,Salt Lake City,12.1
2020-11-03,Salt Lake City,13.9
2020-11-04,Salt Lake City,10.1
2020-11-05,Salt Lake City,10.1
2020-11-06,Salt Lake City,8.7
2020-11-07,Salt Lake City,6.2
2020-11-08,Salt Lake City,2.9
2020-11-09,Salt Lake City,4.9
2020-11-10,Salt Lake City,4.6
2020-11-11,Salt Lake City,3.6
2020-11-12,Salt Lake City,4.3
2020-11-13,Salt Lake City,4.1
2020-11-14,Salt Lake City,1.8
2020-11-15,Salt Lake City,3.3
2020-11-16,Salt Lake City,8.6
2020-11-17,Salt Lake City,3.8
2020-11-18,Salt Lake City,7.5
2020-11-19,Salt Lake City,3.5
2020-11-20,Salt Lake City,5.7
2020-11-21,Salt Lake City,8.8
2020-11-22,Salt Lake City,9.4
2020-11-23,Salt Lake City,14.9
2020-11-24,Salt Lake City,6.8
2020-11-25,Salt Lake City,5.8
2020-11-26,Salt Lake City,2.3
2020-11-27,Salt Lake City,4.8
2020-11-28,Salt Lake City,9.7
2020-11-29,Salt Lake City,13.3
2020-11-30,Salt Lake City,15.7
2020-12-01,Salt Lake City,5.3
2020-12-02,Salt Lake City,5.7
2020-12-03,Salt Lake City,8.2
2020-12-04,Salt Lake City,13.6
2020-12-05,Salt Lake City,19.9
2020-12-06,Salt Lake City,24.0
2020-12-07,Salt Lake City,25.8
2020-12-08,Salt Lake City,25.8
2020-12-09,Salt Lake City,26.7
2020-12-10,Salt Lake City,28.6
2020-12-11,Salt Lake City,14.2
2020-12-12,Salt Lake City,5.8
2020-12-13,Salt Lake City,5.1
2020-12-14,Salt Lake City,7.4
2020-12-15,Salt Lake City,6.5
2020-12-16,Salt Lake City,6.2
2020-12-17,Salt Lake City,4.0
2020-12-18,Salt Lake City,5.4
2020-12-19,Salt Lake City,6.5
2020-12-20,Salt Lake City,7.1
2020-12-21,Salt Lake City,7.5
2020-12-22,Salt Lake City,2.6
2020-12-23,Salt Lake City,2.7
2020-12-24,Salt Lake City,6.3
2020-12-25,Salt Lake City,13.5
2020-12-26,Salt Lake City,16.9
2020-12-27,Salt Lake City,8.8
2020-12-28,Salt Lake City,6.6
2020-12-29,Salt Lake City,8.0
2020-12-30,Salt Lake City,10.8
2020-12-31,Salt Lake City,14.4
2021-01-01,Salt Lake City,13.6
2021-01-02,Salt Lake City,8.4
2021-01-03,Salt Lake City,8.2
2021-01-04,Salt Lake City,9.0
2021-01-05,Salt Lake City,3.6
2021-01-06,Salt Lake City,5.2
2021-01-07,Salt Lake City,11.1
2021-01-08,Salt Lake City,12.5
2021-01-09,Salt Lake City,10.5
2021-01-10,Salt Lake City,8.7
2021-01-11,Salt Lake City,16.5
2021-01-12,Salt Lake City,22.3
2021-01-13,Salt Lake City,17.4
2021-01-14,Salt Lake City,3.1
2021-01-15,Salt Lake City,5.8
2021-01-16,Salt Lake City,12.0
2021-01-17,Salt Lake City,11.0
2021-01-18,Salt Lake City,6.4
2021-01-19,Salt Lake City,2.8
2021-01-20,Salt Lake City,7.8
2021-01-21,Salt Lake City,15.5
2021-01-22,Salt Lake City,11.8
2021-01-23,Salt Lake City,4.9
2021-01-24,Salt Lake City,6.1
2021-01-25,Salt Lake City,11.3
2021-01-26,Salt Lake City,7.8
2021-01-27,Salt Lake City,2.0
2021-01-28,Salt Lake City,1.8
2021-01-29,Salt Lake City,1.9
2021-01-30,Salt Lake City,2.2
2021-01-31,Salt Lake City,5.2
2021-02-01,Salt Lake City,12.3
2021-02-02,Salt Lake City,13.4
2021-02-03,Salt Lake City,2.6
2021-02-04,Salt Lake City,3.7
2021-02-05,Salt Lake City,14.0
2021-02-06,Salt Lake City,6.0
2021-02-07,Salt Lake City,6.0
2021-02-08,Salt Lake City,5.5
2021-02-09,Salt Lake City,5.1
2021-02-10,Salt Lake City,5.1
2021-02-11,Salt Lake City,4.4
2021-02-12,Salt Lake City,1.7
2021-02-13,Salt Lake City,2.1
2021-02-14,Salt Lake City,3.9
2021-02-15,Salt Lake City,2.6
2021-02-16,Salt Lake City,1.5
2021-02-17,Salt Lake City,2.0
2021-02-18,Salt Lake City,3.8
2021-02-19,Salt Lake City,3.4
2021-02-20,Salt Lake City,1.7
2021-02-21,Salt Lake City,1.5
2021-02-22,Salt Lake City,4.6
2021-02-23,Salt Lake City,3.4
2021-02-24,Salt Lake City,3.0
2021-02-25,Salt Lake City,2.8
2021-02-26,Salt Lake City,1.9
2021-02-27,Salt Lake City,1.5
2021-02-28,Salt Lake City,3.7
2021-03-01,Salt Lake City,6.4
2021-03-02,Salt Lake City,9.1
2021-03-03,Salt Lake City,7.3
2021-03-04,Salt Lake City,5.7
2021-03-05,Salt Lake City,6.6
2021-03-06,Salt Lake City,8.5
2021-03-07,Salt Lake City,8.0
2021-03-08,Salt Lake City,7.3
2021-03-09,Salt Lake City,6.6
2021-03-10,Salt Lake City,5.1
2021-03-11,Salt Lake City,4.3
2021-03-12,Salt Lake City,5.5
2021-03-13,Salt Lake City,4.5
2021-03-14,Salt Lake City,3.6
2021-03-15,Salt Lake City,3.1
2021-03-16,Salt Lake City,4.5
2021-03-17,Salt Lake City,6.9
2021-03-18,Salt Lake City,4.4
2021-03-19,Salt Lake City,3.5
2021-03-20,Salt Lake City,3.1
2021-03-21,Salt Lake City,1.9
2021-03-22,Salt Lake City,4.9
2021-03-23,Salt Lake City,4.6
2021-03-24,Salt Lake City,2.4
2021-03-25,Salt Lake City,3.0
2021-03-26,Salt Lake City,2.9
2021-03-27,Salt Lake City,4.3
2021-03-28,Salt Lake City,3.8
2021-03-29,Salt Lake City,8.3
2021-03-30,Salt Lake City,3.2
2021-03-31,Salt Lake City,5.5
2021-04-01,Salt Lake City,9.3
2021-04-02,Salt Lake City,8.2
2021-04-03,Salt Lake City,7.8
2021-04-04,Salt Lake City,6.0
2021-04-05,Salt Lake City,9.6
2021-04-06,Salt Lake City,3.1
2021-04-07,Salt Lake City,4.9
2021-04-08,Salt Lake City,6.8
2021-04-09,Salt Lake City,3.1
2021-04-10,Salt Lake City,5.6
2021-04-11,Salt Lake City,4.8
2021-04-12,Salt Lake City,4.2
2021-04-13,Salt Lake City,4.4
2021-04-14,Salt Lake City,3.7
2021-04-15,Salt Lake City,4.2
2021-04-16,Salt Lake City,2.7
2021-04-17,Salt Lake City,2.7
2021-04-18,Salt Lake City,4.8
2021-04-19,Salt Lake City,5.8
2021-04-20,Salt Lake City,3.9
2021-04-21,Salt Lake City,3.6
2021-04-22,Salt Lake City,5.2
2021-04-23,Salt Lake City,5.6
2021-04-24,Salt Lake City,6.5
2021-04-25,Salt Lake City,4.5
2021-04-26,Salt Lake City,2.4
2021-04-27,Salt Lake City,3.4
2021-04-28,Salt Lake City,4.4
2021-04-29,Salt Lake City,5.5
2021-04-30,Salt Lake City,5.5
2021-05-01,Salt Lake City,4.8
2021-05-02,Salt Lake City,3.6
2021-05-03,Salt Lake City,2.8
2021-05-04,Salt Lake City,3.7
2021-05-05,Salt Lake City,5.3
2021-05-06,Salt Lake City,6.7
2021-05-07,Salt Lake City,9.2
2021-05-08,Salt Lake City,2.7
2021-05-09,Salt Lake City,2.7
2021-05-10,Salt Lake City,2.9
2021-05-11,Salt Lake City,3.1
2021-05-12,Salt Lake City,5.3
2021-05-13,Salt Lake City,6.4
2021-05-14,Salt Lake City,8.2
2021-05-15,Salt Lake City,7.0
2021-05-16,Salt Lake City,5.5
2021-05-17,Salt Lake City,5.2
2021-05-18,Salt Lake City,7.0
2021-05-19,Salt Lake City,8.9
2021-05-20,Salt Lake City,10.3
2021-05-21,Salt Lake City,9.7
2021-05-22,Salt Lake City,8.0
2021-05-23,Salt Lake City,3.6
2021-05-24,Salt Lake City,3.1
2021-05-25,Salt Lake City,4.4
2021-05-26,Salt Lake City,3.4
2021-05-27,Salt Lake City,4.7
2021-05-28,Salt Lake City,5.8
2021-05-29,Salt Lake City,4.4
2021-05-30,Salt Lake City,5.2
2021-05-31,Salt Lake City,5.7
2021-06-01,Salt Lake City,6.8
2021-06-02,Salt Lake City,7.0
2021-06-03,Salt Lake City,9.9
2021-06-04,Salt Lake City,10.1
2021-06-05,Salt Lake City,9.2
2021-06-06,Salt Lake City,12.6
2021-06-07,Salt Lake City,12.8
2021-06-08,Salt Lake City,8.6
2021-06-09,Salt Lake City,8.4
2021-06-10,Salt Lake City,12.0
2021-06-11,Salt Lake City,6.3
2021-06-12,Salt Lake City,10.1
2021-06-13,Salt Lake City,11.3
2021-06-14,Salt Lake City,6.1
2021-06-15,Salt Lake City,14.0
2021-06-16,Salt Lake City,11.0
2021-06-17,Salt Lake City,12.2
2021-06-18,Salt Lake City,12.3
2021-06-19,Salt Lake City,10.9
2021-06-20,Salt Lake City,7.1
2021-06-21,Salt Lake City,8.1
2021-06-22,Salt Lake City,10.5
2021-06-23,Salt Lake City,10.0
2021-06-24,Salt Lake City,8.1
2021-06-25,Salt Lake City,6.1
2021-06-26,Salt Lake City,5.2
2021-06-27,Salt Lake City,4.0
2021-06-28,Salt Lake City,5.1
2021-06-29,Salt Lake City,5.5
2021-06-30,Salt Lake City,4.4
2021-07-01,Salt Lake City,5.7
2021-07-02,Salt Lake City,8.2
2021-07-03,Salt Lake City,9.0
2021-07-04,Salt Lake City,11.8
2021-07-05,Salt Lake City,7.4
2021-07-06,Salt Lake City,8.6
2021-07-07,Salt Lake City,9.1
2021-07-08,Salt Lake City,10.5
2021-07-09,Salt Lake City,15.5
2021-07-10,Salt Lake City,19.6
2021-07-11,Salt Lake City,31.9
2021-07-12,Salt Lake City,25.8
2021-07-13,Salt Lake City,14.6
2021-07-14,Salt Lake City,8.8
2021-07-15,Salt Lake City,10.6
2021-07-16,Salt Lake City,10.4
2021-07-17,Salt Lake City,10.3
2021-07-18,Salt Lake City,10.0
2021-07-19,Salt Lake City,8.2
2021-07-20,Salt Lake City,6.9
2021-07-21,Salt Lake City,7.6
2021-07-22,Salt Lake City,7.0
2021-07-23,Salt Lake City,8.7
2021-07-24,Salt Lake City,22.7
2021-07-25,Salt Lake City,32.1
2021-07-26,Salt Lake City,23.0
2021-07-27,Salt Lake City,5.4
2021-07-28,Salt Lake City,6.1
2021-07-29,Salt Lake City,6.7
2021-07-30,Salt Lake City,4.8
2021-07-31,Salt Lake City,5.8
2021-08-01,Salt Lake City,4.5
2021-08-02,Salt Lake City,4.6
2021-08-03,Salt Lake City,12.9
2021-08-04,Salt Lake City,20.8
2021-08-05,Salt Lake City,13.4
2021-08-06,Salt Lake City,50.8
2021-08-07,Salt Lake City,44.3
2021-08-08,Salt Lake City,41.3
2021-08-09,Salt Lake City,25.2
2021-08-10,Salt Lake City,22.3
2021-08-11,Salt Lake City,12.4
2021-08-12,Salt Lake City,9.6
2021-08-13,Salt Lake City,10.8
2021-08-14,Salt Lake City,14.2
2021-08-15,Salt Lake City,42.4
2021-08-16,Salt Lake City,42.3
2021-08-17,Salt Lake City,27.2
2021-08-18,Salt Lake City,48.7
2021-08-19,Salt Lake City,32.9
2021-08-20,Salt Lake City,17.8
2021-08-21,Salt Lake City,11.4
2021-08-22,Salt Lake City,9.5
2021-08-23,Salt Lake City,4.8
2021-08-24,Salt Lake City,10.0
2021-08-25,Salt Lake City,9.9
2021-08-26,Salt Lake City,22.8
2021-08-27,Salt Lake City,32.9
2021-08-28,Salt Lake City,20.7
2021-08-29,Salt Lake City,22.6
2021-08-30,Salt Lake City,21.9
2021-08-31,Salt Lake City,14.7
2021-09-01,Salt Lake City,9.3
2021-09-02,Salt Lake City,11.7
2021-09-03,Salt Lake City,16.9
2021-09-04,Salt Lake City,18.9
2021-09-05,Salt Lake City,13.6
2021-09-06,Salt Lake City,13.8
2021-09-07,Salt Lake City,24.4
2021-09-08,Salt Lake City,23.0
2021-09-09,Salt Lake City,18.2
2021-09-10,Salt Lake City,11.7
2021-09-11,Salt Lake City,11.0
2021-09-12,Salt Lake City,5.8
2021-09-13,Salt Lake City,6.9
2021-09-14,Salt Lake City,14.5
2021-09-15,Salt Lake City,12.6
2021-09-16,Salt Lake City,11.7
2021-09-17,Salt Lake City,12.9
2021-09-18,Salt Lake City,5.3
2021-09-19,Salt Lake City,5.8
2021-09-20,Salt Lake City,2.8
2021-09-21,Salt Lake City,4.1
2021-09-22,Salt Lake City,6.6
2021-09-23,Salt Lake City,9.5
2021-09-24,Salt Lake City,9.9
2021-09-25,Salt Lake City,9.2
2021-09-26,Salt Lake City,8.2
2021-09-27,Salt Lake City,12.3
2021-09-28,Salt Lake City,10.0
2021-09-29,Salt Lake City,3.2
2021-09-30,Salt Lake City,5.8
2021-10-01,Salt Lake City,7.0
2021-10-02,Salt Lake City,8.6
2021-10-03,Salt Lake City,7.2
2021-10-04,Salt Lake City,7.6
2021-10-05,Salt Lake City,7.0
2021-10-06,Salt Lake City,3.3
2021-10-07,Salt Lake City,5.6
2021-10-08,Salt Lake City,3.6
2021-10-09,Salt Lake City,3.7
2021-10-10,Salt Lake City,8.3
2021-10-11,Salt Lake City,4.8
2021-10-12,Salt Lake City,1.5
2021-10-13,Salt Lake City,3.4
2021-10-14,Salt Lake City,2.9
2021-10-15,Salt Lake City,4.2
2021-10-16,Salt Lake City,7.6
2021-10-17,Salt Lake City,4.6
2021-10-18,Salt Lake City,4.1
2021-10-19,Salt Lake City,3.1
2021-10-20,Salt Lake City,4.6
2021-10-21,Salt Lake City,7.1
2021-10-22,Salt Lake City,4.2
2021-10-23,Salt Lake City,3.6
2021-10-24,Salt Lake City,4.3
2021-10-25,Salt Lake City,3.1
2021-10-26,Salt Lake City,1.9
2021-10-27,Salt Lake City,3.7
2021-10-28,Salt Lake City,4.8
2021-10-29,Salt Lake City,6.7
2021-10-30,Salt Lake City,9.4
2021-10-31,Salt Lake City,11.9
2021-11-01,Salt Lake City,9.4
2021-11-02,Salt Lake City,4.9
2021-11-03,Salt Lake City,4.9
2021-11-04,Salt Lake City,6.4
2021-11-05,Salt Lake City,9.9
2021-11-06,Salt Lake City,3.1
2021-11-07,Salt Lake City,2.1
2021-11-08,Salt Lake City,6.3
2021-11-09,Salt Lake City,6.8
2021-11-10,Salt Lake City,4.3
2021-11-11,Salt Lake City,6.7
2021-11-12,Salt Lake City,5.4
2021-11-13,Salt Lake City,4.6
2021-11-14,Salt Lake City,4.4
2021-11-15,Salt Lake City,4.7
2021-11-16,Salt Lake City,2.1
2021-11-17,Salt Lake City,3.2
2021-11-18,Salt Lake City,7.4
2021-11-19,Salt Lake City,12.6
2021-11-20,Salt Lake City,8.3
2021-11-21,Salt Lake City,5.8
2021-11-22,Salt Lake City,11.7
2021-11-23,Salt Lake City,13.5
2021-11-24,Salt Lake City,2.1
2021-11-25,Salt Lake City,6.3
2021-11-26,Salt Lake City,10.8
2021-11-27,Salt Lake City,17.0
2021-11-28,Salt Lake City,16.4
2021-11-29,Salt Lake City,17.2
2021-11-30,Salt Lake City,20.1
2021-12-01,Salt Lake City,16.5
2021-12-02,Salt Lake City,17.5
2021-12-03,Salt Lake City,23.2
2021-12-04,Salt Lake City,16.3
2021-12-05,Salt Lake City,6.4
