,ride_id,is_start,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,taxi_id,driver_id
11371,12480,True,1578129600000,0,-73.902054,40.715565,-73.93531,40.67324,2,2013000177,2013000177
11372,12017,True,1578120340000,0,-73.90776,40.70831,-73.92229,40.689816,2,2013000182,2013000182
11373,12271,True,1578125420000,0,-73.91832,40.694866,-74.03185,40.550373,2,2013000106,2013000106
11374,12357,True,1578127140000,0,-73.98664,40.607914,-73.90558,40.711082,2,2013000175,2013000175
11375,12398,True,1578127960000,0,-73.9569,40.64576,-73.96737,40.632442,2,2013000120,2013000120
11376,11841,True,1578116820000,0,-73.8995,40.71882,-73.8289,40.808666,2,2013000044,2013000044
11377,12449,True,1578128980000,0,-73.9977,40.59383,-73.88087,40.74254,2,2013000185,2013000185
11378,12222,True,1578124440000,0,-73.91775,40.69559,-73.794,40.853092,2,2013000036,2013000036
11379,11719,True,1578114380000,0,-73.89732,40.721592,-73.85629,40.77381,2,2013000002,2013000002
11380,11709,True,1578114180000,0,-73.93205,40.67739,-73.897484,40.72139,2,2013000031,2013000031
11381,12303,True,1578126060000,0,-74.01371,40.573463,-73.88791,40.733566,2,2013000093,2013000093
11382,11528,True,1578110560000,0,-73.94381,40.662422,-73.94371,40.662556,2,2013000165,2013000165
11383,12278,True,1578125560000,0,-73.92222,40.689903,-73.89668,40.722404,2,2013000067,2013000067
11384,12401,True,1578128020000,0,-74.00575,40.583588,-74.02999,40.552742,2,2013000082,2013000082
11385,11926,True,1578118520000,0,-73.82604,40.812313,-73.91897,40.69404,3,2013000155,2013000155
11386,12272,True,1578125440000,0,-73.94166,40.66516,-73.91984,40.692932,2,2013000016,2013000016
11387,11391,True,1578107820000,0,-73.88835,40.733006,-73.88781,40.733692,2,2013000027,2013000027
11388,12440,True,1578128800000,0,-73.96737,40.632442,-74.03444,40.547077,2,2013000137,2013000137
11389,11246,True,1578104920000,0,-73.953064,40.650646,-73.86883,40.75786,2,2013000117,2013000117
11390,12358,True,1578127160000,0,-73.896255,40.722946,-73.92809,40.682434,2,2013000098,2013000098
11391,11792,True,1578115840000,0,-73.905914,40.710655,-73.909645,40.705902,2,2013000174,2013000174
11392,12224,True,1578124480000,0,-73.900024,40.718155,-73.92712,40.683674,2,2013000007,2013000007
11393,11901,True,1578118020000,0,-73.85465,40.7759,-73.9168,40.696804,3,2013000159,2013000159
11394,12487,True,1578129740000,0,-73.962776,40.638287,-73.9308,40.67898,2,2013000054,2013000054
11395,11621,True,1578112420000,0,-73.905815,40.71078,-73.92195,40.69025,2,2013000141,2013000141
11396,12322,True,1578126440000,0,-73.916664,40.69698,-74.0019,40.588493,2,2013000179,2013000179
11397,11322,True,1578106440000,0,-73.90183,40.71585,-73.9323,40.677074,2,2013000064,2013000064
11398,12199,True,1578123980000,0,-73.91933,40.69359,-73.92841,40.682022,2,2013000066,2013000066
11399,12217,True,1578124340000,0,-73.9301,40.679874,-73.91291,40.70175,2,2013000011,2013000011
11400,11954,True,1578119080000,0,-73.8706,40.7556,-73.812775,40.829197,3,2013000070,2013000070
11401,12339,True,1578126780000,0,-73.92112,40.691303,-73.88212,40.740936,2,2013000195,2013000195
11402,11509,True,1578110180000,0,-73.897995,40.72073,-73.916374,40.697342,2,2013000003,2013000003
11403,12118,True,1578122360000,0,-73.92035,40.692287,-73.88228,40.74074,2,2013000120,2013000120
11404,11248,True,1578104960000,0,-73.903725,40.71344,-73.86833,40.75849,2,2013000053,2013000053
11405,11656,True,1578113120000,0,-73.90051,40.717533,-73.89392,40.725914,2,2013000095,2013000095
11406,11997,True,1578119940000,0,-73.882774,40.7401,-73.92483,40.68658,2,2013000071,2013000071
11407,12304,True,1578126080000,0,-73.8972,40.721745,-74.00465,40.584995,2,2013000003,2013000003
11408,11857,True,1578117140000,0,-73.897896,40.720863,-73.95268,40.65113,2,2013000035,2013000035
11409,11640,True,1578112800000,0,-73.750435,40.90854,-73.947044,40.65831,3,2013000009,2013000009
11410,11361,True,1578107220000,0,-73.8494,40.782578,-73.8621,40.766422,3,2013000180,2013000180
11411,12253,True,1578125060000,0,-73.92536,40.6859,-73.91239,40.702408,2,2013000130,2013000130
11412,11387,True,1578107740000,0,-73.905,40.711826,-73.825386,40.81314,2,2013000124,2013000124
11413,11994,True,1578119880000,0,-73.99903,40.592144,-73.91823,40.69498,2,2013000092,2013000092
11414,12541,True,1578130820000,0,-73.92079,40.69172,-73.91344,40.701077,2,2013000118,2013000118
11415,11466,True,1578109320000,0,-73.91367,40.70078,-74.06707,40.505547,2,2013000020,2013000020
11416,11758,True,1578115160000,0,-73.938416,40.669285,-73.85024,40.78151,2,2013000199,2013000199
11417,11598,True,1578111960000,0,-73.92256,40.689465,-73.750435,40.90854,2,2013000051,2013000051
11418,11676,True,1578113520000,0,-73.91103,40.704136,-73.93667,40.671513,2,2013000188,2013000188
11419,11484,True,1578109680000,0,-73.81453,40.82696,-73.94351,40.662804,3,2013000164,2013000164
11420,12139,True,1578122780000,0,-73.9166,40.69705,-73.92169,40.69057,2,2013000074,2013000074
11421,11962,True,1578119240000,0,-73.909996,40.705463,-73.911705,40.70328,2,2013000075,2013000075
11422,11679,True,1578113580000,0,-73.94364,40.662643,-73.88968,40.73132,2,2013000163,2013000163
11423,11625,True,1578112500000,0,-73.89939,40.71896,-73.947075,40.65827,2,2013000044,2013000044
11424,12045,True,1578120900000,0,-73.83651,40.798992,-73.88686,40.734898,3,2013000174,2013000174
11425,12246,True,1578124920000,0,-73.90135,40.716465,-73.943054,40.66339,2,2013000049,2013000049
11426,11977,True,1578119540000,0,-73.955505,40.647537,-73.86024,40.76879,2,2013000178,2013000178
11427,11295,True,1578105900000,0,-73.91506,40.699013,-73.92064,40.69191,2,2013000174,2013000174
11428,11240,True,1578104800000,0,-73.92198,40.690205,-73.93624,40.67206,2,2013000066,2013000066
11429,11494,True,1578109880000,0,-73.935135,40.67347,-73.94025,40.666958,2,2013000135,2013000135
11430,12311,True,1578126220000,0,-74.03187,40.55035,-73.93674,40.671425,2,2013000080,2013000080
11431,12124,True,1578122480000,0,-73.8476,40.784874,-73.92777,40.682835,3,2013000175,2013000175
11432,12520,True,1578130400000,0,-73.975525,40.62206,-73.91568,40.698227,2,2013000199,2013000199
11433,11282,True,1578105640000,0,-73.93624,40.67206,-73.906494,40.709915,2,2013000042,2013000042
11434,11412,True,1578108240000,0,-73.881935,40.741177,-73.899475,40.718853,2,2013000125,2013000125
11435,11372,True,1578107440000,0,-73.94312,40.6633,-73.939445,40.667984,2,2013000061,2013000061
11436,12412,True,1578128240000,0,-73.93981,40.667515,-73.920494,40.692097,2,2013000163,2013000163
11437,12404,True,1578128080000,0,-73.88755,40.734024,-73.879585,40.74416,2,2013000158,2013000158
11438,12325,True,1578126500000,0,-73.881165,40.742157,-73.996346,40.595566,2,2013000157,2013000157
11439,12280,True,1578125600000,0,-73.85628,40.77383,-73.916664,40.69698,3,2013000020,2013000020
11440,11827,True,1578116540000,0,-73.935974,40.672398,-73.883804,40.738792,2,2013000166,2013000166
11441,12492,True,1578129840000,0,-73.89628,40.722916,-73.89356,40.72637,2,2013000084,2013000084
11442,11340,True,1578106800000,0,-73.929245,40.680965,-73.93055,40.6793,2,2013000043,2013000043
11443,11737,True,1578114740000,0,-73.958244,40.64405,-73.85304,40.777943,2,2013000147,2013000147
11444,11912,True,1578118240000,0,-73.929924,40.680096,-73.8706,40.7556,2,2013000117,2013000117
11445,11287,True,1578105740000,0,-73.91898,40.694027,-73.93169,40.67786,2,2013000169,2013000169
11446,12299,True,1578125980000,0,-73.8963,40.722893,-73.92611,40.684956,2,2013000191,2013000191
11447,11678,True,1578113560000,0,-73.94303,40.66341,-73.93376,40.67521,2,2013000137,2013000137
11448,11280,True,1578105600000,0,-73.99687,40.594894,-73.90183,40.71585,2,2013000093,2013000093
11449,12496,True,1578129920000,0,-73.89746,40.721413,-74.00639,40.58277,2,2013000168,2013000168
11450,11951,True,1578119020000,0,-73.964386,40.636242,-73.89152,40.72898,2,2013000011,2013000011
11451,12025,True,1578120500000,0,-73.88408,40.73844,-73.97185,40.62674,2,2013000187,2013000187
11452,11860,True,1578117200000,0,-73.89164,40.72883,-73.90493,40.71191,2,2013000112,2013000112
11453,11472,True,1578109440000,0,-73.82561,40.81286,-73.93255,40.676758,3,2013000058,2013000058
11454,11587,True,1578111740000,0,-73.87852,40.74552,-73.93275,40.67651,2,2013000170,2013000170
11455,11614,True,1578112280000,0,-73.867096,40.760063,-73.90051,40.717533,3,2013000043,2013000043
11456,11405,True,1578108100000,0,-73.80584,40.838017,-73.95486,40.64836,3,2013000163,2013000163
11457,12211,True,1578124220000,0,-73.885,40.737274,-73.92536,40.6859,2,2013000155,2013000155
11458,12082,True,1578121640000,0,-73.90399,40.713097,-73.8476,40.784874,2,2013000000,2013000000
11459,11637,True,1578112740000,0,-73.940254,40.66695,-73.94364,40.662643,2,2013000133,2013000133
11460,12370,True,1578127400000,0,-74.02986,40.552902,-73.93981,40.667515,2,2013000187,2013000187
11461,12560,True,1578131200000,0,-74.00331,40.5867,-73.878914,40.745018,2,2013000063,2013000063
11462,11266,True,1578105320000,0,-73.967094,40.632786,-73.788185,40.860493,2,2013000050,2013000050
11463,11681,True,1578113620000,0,-73.96604,40.63413,-73.94521,40.660633,2,2013000134,2013000134
11464,11658,True,1578113160000,0,-73.94599,40.65965,-73.88432,40.738136,2,2013000044,2013000044
11465,11795,True,1578115900000,0,-73.91591,40.69793,-73.845146,40.788,2,2013000149,2013000149
11466,11539,True,1578110780000,0,-73.907906,40.708126,-73.91655,40.697117,2,2013000126,2013000126
11467,12088,True,1578121760000,0,-73.88461,40.737762,-73.91884,40.694206,2,2013000056,2013000056
11468,12422,True,1578128440000,0,-73.951385,40.65278,-73.9364,40.671852,2,2013000193,2013000193
11469,11589,True,1578111780000,0,-73.81819,40.822304,-73.91028,40.705097,3,2013000124,2013000124
11470,11879,True,1578117580000,0,-73.88511,40.73713,-73.84683,40.78585,2,2013000113,2013000113
11471,12026,True,1578120520000,0,-73.78646,40.862686,-73.91004,40.705402,3,2013000110,2013000110
11472,11869,True,1578117380000,0,-73.883804,40.738792,-73.95191,40.652115,2,2013000142,2013000142
11473,11465,True,1578109300000,0,-73.879425,40.744366,-73.891365,40.729168,2,2013000096,2013000096
11474,12472,True,1578129440000,0,-73.886566,40.735283,-73.88819,40.73321,2,2013000155,2013000155
11475,11252,True,1578105040000,0,-73.88158,40.741634,-73.93583,40.672585,2,2013000155,2013000155
11476,12327,True,1578126540000,0,-73.974556,40.6233,-73.8717,40.754204,2,2013000106,2013000106
11477,11442,True,1578108840000,0,-73.88394,40.738613,-73.81453,40.82696,2,2013000189,2013000189
11478,11698,True,1578113960000,0,-73.89392,40.725914,-73.93928,40.668198,2,2013000048,2013000048
11479,12503,True,1578130060000,0,-73.96686,40.63309,-74.0302,40.552475,2,2013000045,2013000045
11480,11367,True,1578107340000,0,-73.91284,40.701836,-73.91434,40.69994,2,2013000031,2013000031
11481,12509,True,1578130180000,0,-73.95419,40.64921,-73.90745,40.708706,2,2013000100,2013000100
11482,12543,True,1578130860000,0,-74.00321,40.586826,-73.917816,40.695507,2,2013000067,2013000067
11483,11377,True,1578107540000,0,-73.900215,40.71791,-73.91805,40.6952,2,2013000171,2013000171
11484,11212,True,1578104240000,0,-73.96108,40.640446,-73.9604,40.641304,2,2013000151,2013000151
11485,12506,True,1578130120000,0,-73.90045,40.71761,-73.88106,40.742287,2,2013000121,2013000121
11486,11475,True,1578109500000,0,-74.00365,40.58627,-73.93064,40.679184,2,2013000032,2013000032
11487,11328,True,1578106560000,0,-73.92558,40.685627,-73.81036,40.83226,2,2013000137,2013000137
11488,12237,True,1578124740000,0,-73.901535,40.716225,-73.90587,40.710716,2,2013000139,2013000139
11489,11683,True,1578113660000,0,-73.9257,40.685474,-73.9456,40.66014,2,2013000082,2013000082
11490,12532,True,1578130640000,0,-73.919235,40.693703,-73.925575,40.685635,2,2013000088,2013000088
11491,11973,True,1578119460000,0,-73.901306,40.71652,-73.87163,40.754288,2,2013000076,2013000076
11492,11260,True,1578105200000,0,-73.91327,40.70129,-73.91061,40.704685,2,2013000159,2013000159
11493,12073,True,1578121460000,0,-73.84399,40.789474,-73.87979,40.743904,3,2013000090,2013000090
11494,11583,True,1578111660000,0,-73.917145,40.696365,-73.89939,40.71896,2,2013000051,2013000051
11495,11606,True,1578112120000,0,-73.93496,40.673687,-73.9447,40.66129,2,2013000038,2013000038
11496,12435,True,1578128700000,0,-73.89361,40.72632,-73.890976,40.729664,2,2013000107,2013000107
11497,11404,True,1578108080000,0,-73.90752,40.708622,-73.86,40.769085,2,2013000138,2013000138
11498,12274,True,1578125480000,0,-73.92761,40.68304,-73.96984,40.629295,2,2013000165,2013000165
11499,11560,True,1578111200000,0,-73.88222,40.74081,-73.7924,40.855133,2,2013000183,2013000183
11500,12598,True,1578131960000,0,-73.95372,40.649815,-74.01113,40.57674,2,2013000131,2013000131
11501,11632,True,1578112640000,0,-73.91876,40.6943,-73.915634,40.69828,2,2013000005,2013000005
11502,11353,True,1578107060000,0,-73.91236,40.702446,-73.923744,40.68796,2,2013000158,2013000158
11503,11844,True,1578116880000,0,-73.96431,40.63633,-73.85371,40.7771,2,2013000121,2013000121
11504,11243,True,1578104860000,0,-73.98676,40.607754,-73.91882,40.69423,2,2013000040,2013000040
11505,11209,True,1578104180000,0,-73.8597,40.769466,-73.84834,40.783924,3,2013000074,2013000074
11506,11555,True,1578111100000,0,-73.93497,40.673683,-73.88311,40.73968,2,2013000153,2013000153
11507,11411,True,1578108220000,0,-73.78838,40.860237,-73.90222,40.715355,3,2013000197,2013000197
11508,11924,True,1578118480000,0,-73.91523,40.698795,-73.95634,40.646484,2,2013000006,2013000006
11509,12015,True,1578120300000,0,-73.87163,40.754288,-73.85663,40.77338,3,2013000047,2013000047
11510,11208,True,1578104160000,0,-73.898575,40.719997,-73.89193,40.728455,2,2013000048,2013000048
11511,11400,True,1578108000000,0,-73.9765,40.62082,-73.88394,40.738613,2,2013000036,2013000036
11512,11366,True,1578107320000,0,-73.97848,40.6183,-73.92285,40.6891,2,2013000005,2013000005
11513,12267,True,1578125340000,0,-73.902855,40.71455,-73.90539,40.711323,2,2013000004,2013000004
11514,12319,True,1578126380000,0,-73.9022,40.715385,-73.88879,40.732456,2,2013000084,2013000084
11515,12007,True,1578120140000,0,-73.91386,40.700546,-73.92048,40.692116,2,2013000042,2013000042
11516,11514,True,1578110280000,0,-73.93255,40.676758,-73.90198,40.715668,2,2013000028,2013000028
11517,12497,True,1578129940000,0,-73.93933,40.66813,-73.92555,40.685658,2,2013000194,2013000194
11518,12177,True,1578123540000,0,-73.90941,40.706207,-73.86349,40.76465,2,2013000189,2013000189
11519,12488,True,1578129760000,0,-73.91078,40.704464,-73.91482,40.69932,2,2013000181,2013000181
11520,11720,True,1578114400000,0,-73.93376,40.67521,-73.93059,40.679253,2,2013000130,2013000130
11521,12495,True,1578129900000,0,-73.93661,40.671597,-73.890076,40.730816,2,2013000058,2013000058
11522,11635,True,1578112700000,0,-73.94122,40.665718,-73.84187,40.792164,2,2013000179,2013000179
11523,12414,True,1578128280000,0,-73.88429,40.738174,-73.91616,40.69761,2,2013000112,2013000112
11524,12387,True,1578127740000,0,-73.91279,40.70191,-73.90915,40.706535,2,2013000039,2013000039
11525,12302,True,1578126040000,0,-73.984535,40.61059,-73.921005,40.691444,2,2013000068,2013000068
11526,11846,True,1578116920000,0,-73.912506,40.70227,-73.87925,40.744595,2,2013000069,2013000069
11527,12263,True,1578125260000,0,-73.85267,40.778416,-73.901695,40.716026,3,2013000101,2013000101
11528,12318,True,1578126360000,0,-73.95006,40.654476,-73.89338,40.726604,2,2013000059,2013000059
11529,11433,True,1578108660000,0,-73.88781,40.733692,-74.00365,40.58627,2,2013000079,2013000079
11530,11488,True,1578109760000,0,-73.89478,40.724823,-73.84513,40.78801,2,2013000084,2013000084
11531,11256,True,1578105120000,0,-73.959236,40.64279,-73.92577,40.685375,2,2013000057,2013000057
11532,11326,True,1578106520000,0,-73.93282,40.676407,-73.81947,40.820667,2,2013000166,2013000166
11533,12178,True,1578123560000,0,-73.80177,40.843193,-73.87531,40.7496,3,2013000112,2013000112
11534,12563,True,1578131260000,0,-73.993706,40.598923,-73.90948,40.70612,2,2013000037,2013000037
11535,11966,True,1578119320000,0,-73.95634,40.646484,-73.812965,40.828957,2,2013000177,2013000177
11536,12279,True,1578125580000,0,-73.90587,40.710716,-73.9376,40.67033,2,2013000093,2013000093
11537,11667,True,1578113340000,0,-73.947075,40.65827,-73.93205,40.67739,2,2013000056,2013000056
11538,12084,True,1578121680000,0,-73.90781,40.708244,-73.740685,40.920944,2,2013000153,2013000153
11539,11537,True,1578110740000,0,-73.93945,40.66797,-73.790764,40.857212,2,2013000178,2013000178
11540,11958,True,1578119160000,0,-73.89592,40.723377,-73.987686,40.606583,2,2013000173,2013000173
11541,11329,True,1578106580000,0,-73.93169,40.67786,-73.99602,40.595978,2,2013000162,2013000162
11542,11716,True,1578114320000,0,-73.93649,40.671738,-73.938416,40.669285,2,2013000028,2013000028
11543,11631,True,1578112620000,0,-73.91028,40.705097,-73.90962,40.70594,2,2013000095,2013000095
11544,11575,True,1578111500000,0,-73.92988,40.680157,-73.937195,40.670845,2,2013000046,2013000046
11545,11476,True,1578109520000,0,-73.92468,40.68677,-73.845314,40.787785,2,2013000160,2013000160
11546,11423,True,1578108460000,0,-73.85265,40.778442,-73.879425,40.744366,3,2013000103,2013000103
11547,12477,True,1578129540000,0,-73.890976,40.729664,-73.91645,40.697247,2,2013000083,2013000083
11548,11456,True,1578109120000,0,-73.91767,40.695698,-73.76301,40.892532,2,2013000066,2013000066
11549,12185,True,1578123700000,0,-73.81031,40.83233,-73.916336,40.69739,3,2013000193,2013000193
11550,11206,True,1578104120000,0,-73.90419,40.71285,-73.903725,40.71344,2,2013000095,2013000095
11551,11257,True,1578105140000,0,-73.930046,40.67994,-73.911354,40.70373,2,2013000083,2013000083
11552,11503,True,1578110060000,0,-73.67061,41.010128,-73.86228,40.76619,4,2013000165,2013000165
11553,11283,True,1578105660000,0,-73.92225,40.689865,-73.93335,40.67574,2,2013000067,2013000067
11554,12592,True,1578131840000,0,-73.951836,40.65221,-74.0205,40.564823,2,2013000080,2013000080
11555,11499,True,1578109980000,0,-73.91195,40.70298,-73.91231,40.702515,2,2013000063,2013000063
11556,11968,True,1578119360000,0,-73.91897,40.69404,-73.8497,40.782196,2,2013000148,2013000148
11557,12312,True,1578126240000,0,-73.956856,40.64582,-73.913994,40.700375,2,2013000008,2013000008
11558,11691,True,1578113820000,0,-73.68692,40.989372,-73.941666,40.665154,4,2013000087,2013000087
11559,12451,True,1578129020000,0,-73.92203,40.69015,-73.88436,40.738087,2,2013000134,2013000134
11560,11364,True,1578107280000,0,-73.9323,40.677074,-73.93921,40.66828,2,2013000057,2013000057
11561,12362,True,1578127240000,0,-74.0111,40.57678,-73.88755,40.734024,2,2013000001,2013000001
11562,12249,True,1578124980000,0,-73.89264,40.727554,-74.02841,40.554745,2,2013000028,2013000028
11563,11889,True,1578117780000,0,-73.83731,40.797966,-73.92941,40.680744,3,2013000053,2013000053
11564,12504,True,1578130080000,0,-74.03375,40.54796,-73.883865,40.738716,2,2013000173,2013000173
11565,11955,True,1578119100000,0,-73.82111,40.818577,-73.882774,40.7401,3,2013000096,2013000096
11566,11788,True,1578115760000,0,-73.90533,40.711407,-73.90781,40.708244,2,2013000090,2013000090
11567,11939,True,1578118780000,0,-73.96748,40.632294,-73.89045,40.73034,2,2013000105,2013000105
11568,11718,True,1578114360000,0,-73.93667,40.671513,-73.85256,40.778557,2,2013000177,2013000177
11569,11482,True,1578109640000,0,-73.88303,40.73978,-73.88359,40.73907,2,2013000011,2013000011
11570,12149,True,1578122980000,0,-73.90919,40.70649,-73.923965,40.687683,2,2013000014,2013000014
11571,12100,True,1578122000000,0,-73.923416,40.688385,-73.93616,40.672165,2,2013000180,2013000180
11572,11975,True,1578119500000,0,-73.81488,40.82651,-73.90776,40.70831,3,2013000025,2013000025
11573,12586,True,1578131720000,0,-73.92442,40.6871,-73.89259,40.72761,2,2013000042,2013000042
11574,11231,True,1578104620000,0,-73.94908,40.655712,-73.829094,40.808422,2,2013000116,2013000116
11575,12221,True,1578124420000,0,-73.94015,40.667088,-73.85267,40.778416,2,2013000113,2013000113
11576,12284,True,1578125680000,0,-73.804634,40.83955,-74.02172,40.563267,3,2013000123,2013000123
11577,11553,True,1578111060000,0,-73.91283,40.701855,-73.83696,40.798416,2,2013000004,2013000004
11578,12129,True,1578122580000,0,-73.91453,40.69969,-73.92748,40.6832,2,2013000121,2013000121
11579,12489,True,1578129780000,0,-73.97213,40.62638,-73.98216,40.613617,2,2013000007,2013000007
11580,12385,True,1578127700000,0,-73.900856,40.717094,-73.90557,40.71109,2,2013000090,2013000090
11581,11739,True,1578114780000,0,-73.90852,40.707333,-73.97309,40.625156,2,2013000096,2013000096
11582,12545,True,1578130900000,0,-74.0302,40.552475,-73.89097,40.72968,2,2013000097,2013000097
11583,12171,True,1578123420000,0,-73.92748,40.6832,-73.737305,40.92525,2,2013000151,2013000151
11584,12346,True,1578126920000,0,-74.00465,40.584995,-73.964905,40.63558,2,2013000174,2013000174
11585,12002,True,1578120040000,0,-73.91391,40.700474,-73.99956,40.591476,2,2013000114,2013000114
11586,11566,True,1578111320000,0,-73.906906,40.70939,-73.9323,40.677082,2,2013000034,2013000034
11587,12053,True,1578121060000,0,-73.97783,40.61913,-73.925514,40.685707,2,2013000161,2013000161
11588,11378,True,1578107560000,0,-73.88986,40.731083,-73.95483,40.648407,2,2013000094,2013000094
11589,12262,True,1578125240000,0,-73.914894,40.699226,-73.8972,40.721745,2,2013000076,2013000076
11590,11568,True,1578111360000,0,-73.838196,40.79684,-73.9154,40.698586,3,2013000170,2013000170
11591,11600,True,1578112000000,0,-73.91134,40.70375,-73.914665,40.69952,2,2013000187,2013000187
11592,11927,True,1578118540000,0,-73.91963,40.693195,-73.90187,40.715805,2,2013000181,2013000181
11593,11732,True,1578114640000,0,-73.908806,40.706978,-73.92346,40.688324,2,2013000019,2013000019
11594,12005,True,1578120100000,0,-73.93163,40.67792,-73.8361,40.79951,2,2013000093,2013000093
11595,11620,True,1578112400000,0,-73.86503,40.76269,-73.9628,40.638252,3,2013000116,2013000116
11596,11251,True,1578105020000,0,-73.84834,40.783924,-73.78952,40.858788,3,2013000027,2013000027
11597,12354,True,1578127080000,0,-73.913994,40.700375,-73.92363,40.68811,2,2013000196,2013000196
11598,11238,True,1578104760000,0,-73.9177,40.69565,-73.99687,40.594894,2,2013000113,2013000113
11599,12419,True,1578128380000,0,-73.90494,40.711895,-73.97645,40.62088,2,2013000116,2013000116
11600,12467,True,1578129340000,0,-74.02811,40.55514,-73.95419,40.64921,2,2013000125,2013000125
11601,12054,True,1578121080000,0,-73.92465,40.68681,-73.91891,40.694122,2,2013000085,2013000085
11602,11444,True,1578108880000,0,-73.89324,40.726788,-73.921326,40.69104,2,2013000142,2013000142
11603,11810,True,1578116200000,0,-73.91141,40.70366,-73.848854,40.78327,2,2013000150,2013000150
11604,11858,True,1578117160000,0,-73.76652,40.88807,-73.85983,40.7693,3,2013000158,2013000158
11605,11607,True,1578112140000,0,-73.896904,40.722126,-73.94138,40.665516,2,2013000064,2013000064
11606,11578,True,1578111560000,0,-73.834885,40.80106,-73.86503,40.76269,3,2013000123,2013000123
11607,12466,True,1578129320000,0,-73.969315,40.629963,-73.90364,40.71355,2,2013000099,2013000099
11608,12270,True,1578125400000,0,-73.868,40.758915,-73.956856,40.64582,3,2013000080,2013000080
11609,12593,True,1578131860000,0,-73.90258,40.7149,-73.97813,40.618748,2,2013000106,2013000106
11610,11313,True,1578106260000,0,-73.93093,40.678818,-73.80324,40.84133,2,2013000136,2013000136
11611,12183,True,1578123660000,0,-73.76012,40.89621,-73.889565,40.73146,3,2013000040,2013000040
11612,11900,True,1578118000000,0,-73.85983,40.7693,-73.91449,40.699738,3,2013000134,2013000134
11613,11518,True,1578110360000,0,-73.845314,40.787785,-73.88222,40.74081,3,2013000131,2013000131
11614,12342,True,1578126840000,0,-73.92576,40.6854,-73.88001,40.743618,2,2013000072,2013000072
11615,12452,True,1578129040000,0,-73.89191,40.728477,-74.02505,40.55903,2,2013000062,2013000062
11616,11524,True,1578110480000,0,-73.88359,40.73907,-73.906906,40.70939,2,2013000063,2013000063
11617,11796,True,1578115920000,0,-73.887535,40.734043,-73.91385,40.700554,2,2013000077,2013000077
11618,12351,True,1578127020000,0,-73.93158,40.677986,-74.02777,40.55557,2,2013000102,2013000102
11619,12300,True,1578126000000,0,-73.93097,40.678764,-73.92576,40.6854,2,2013000119,2013000119
11620,12043,True,1578120860000,0,-73.86078,40.768097,-73.9259,40.68522,3,2013000021,2013000021
11621,11992,True,1578119840000,0,-73.8834,40.73931,-73.92073,40.691795,2,2013000144,2013000144
11622,12103,True,1578122060000,0,-73.89725,40.721687,-73.904976,40.71185,2,2013000154,2013000154
11623,12573,True,1578131460000,0,-73.91096,40.704235,-73.95847,40.643757,2,2013000195,2013000195
11624,12281,True,1578125620000,0,-73.909615,40.705944,-73.88487,40.73744,2,2013000046,2013000046
11625,11938,True,1578118760000,0,-73.83842,40.79656,-73.918106,40.695137,3,2013000079,2013000079
11626,11843,True,1578116860000,0,-73.89777,40.72102,-73.8124,40.82967,2,2013000193,2013000193
11627,12114,True,1578122280000,0,-73.88211,40.740948,-73.92232,40.689777,2,2013000018,2013000018
11628,12078,True,1578121560000,0,-73.87726,40.747124,-73.92174,40.69052,2,2013000115,2013000115
11629,11880,True,1578117600000,0,-73.84643,40.786366,-73.91757,40.695812,3,2013000040,2013000040
11630,11544,True,1578110880000,0,-73.90029,40.717808,-73.92933,40.68085,2,2013000156,2013000156
11631,11907,True,1578118140000,0,-73.92117,40.69123,-73.96808,40.631535,2,2013000087,2013000087
11632,11689,True,1578113780000,0,-73.937485,40.67048,-73.93974,40.667603,2,2013000138,2013000138
11633,11547,True,1578110940000,0,-73.93713,40.67092,-73.81819,40.822304,2,2013000131,2013000131
11634,12431,True,1578128620000,0,-73.89895,40.719517,-73.91732,40.696136,2,2013000023,2013000023
11635,11305,True,1578106100000,0,-73.934296,40.67453,-73.934204,40.674644,2,2013000149,2013000149
11636,11592,True,1578111840000,0,-73.92579,40.685364,-73.928696,40.681664,2,2013000000,2013000000
11637,12523,True,1578130460000,0,-74.02194,40.562984,-74.00658,40.58254,2,2013000173,2013000173
11638,11668,True,1578113360000,0,-73.94101,40.66599,-73.89697,40.722034,2,2013000184,2013000184
11639,12591,True,1578131820000,0,-74.00142,40.5891,-73.883575,40.739086,2,2013000170,2013000170
11640,11474,True,1578109480000,0,-73.927734,40.682888,-73.93402,40.674885,2,2013000006,2013000006
11641,12115,True,1578122300000,0,-73.87979,40.743904,-73.89449,40.72519,2,2013000043,2013000043
11642,11959,True,1578119180000,0,-73.91082,40.704414,-73.840355,40.794094,2,2013000198,2013000198
11643,11862,True,1578117240000,0,-73.90901,40.70671,-73.909294,40.706352,2,2013000061,2013000061
11644,12374,True,1578127480000,0,-73.90636,40.71009,-73.80253,40.84224,2,2013000090,2013000090
11645,11674,True,1578113480000,0,-73.915634,40.69828,-73.93649,40.671738,2,2013000035,2013000035
11646,12050,True,1578121000000,0,-73.898056,40.72066,-73.90406,40.713013,2,2013000182,2013000182
11647,12569,True,1578131380000,0,-73.89159,40.728893,-73.88044,40.743076,2,2013000092,2013000092
11648,12445,True,1578128900000,0,-74.03547,40.54577,-73.962776,40.638287,2,2013000065,2013000065
