,date,RRP,frac_at_neg_RRP,demand,RRP_positive,demand_neg_RRP,RRP_negative,demand_pos_RRP
522,2016-06-06,107.44561213695006,0.0,134829.75499999998,107.44561213695006,0.0,0.0,134829.75499999998
523,2016-06-07,88.3269629126955,0.0,135306.00500000006,88.3269629126955,0.0,0.0,135306.00500000006
524,2016-06-08,91.31566020167236,0.0,137305.35500000007,91.31566020167236,0.0,0.0,137305.35500000007
525,2016-06-09,50.23897194140825,0.0,132859.3049999999,50.23897194140825,0.0,0.0,132859.3049999999
526,2016-06-10,47.42579877893054,0.0,132209.51500000007,47.42579877893054,0.0,0.0,132209.51500000007
527,2016-06-11,55.59096957742731,0.0,120753.43000000002,55.59096957742731,0.0,0.0,120753.43000000002
528,2016-06-12,77.21528799144231,0.0,122771.53,77.21528799144231,0.0,0.0,122771.53
529,2016-06-13,95.0647746336306,0.0,122106.95,95.0647746336306,0.0,0.0,122106.95
530,2016-06-14,90.84510926284298,0.0,138466.56,90.84510926284298,0.0,0.0,138466.56
531,2016-06-15,92.41624584656894,0.0,140904.58999999994,92.41624584656894,0.0,0.0,140904.58999999994
532,2016-06-16,89.92914895403915,0.0,140741.165,89.92914895403915,0.0,0.0,140741.165
533,2016-06-17,99.57367451327536,0.0,138023.10999999993,99.57367451327536,0.0,0.0,138023.10999999993
534,2016-06-18,62.93401613125005,0.0,123162.185,62.93401613125005,0.0,0.0,123162.185
535,2016-06-19,79.38482176843449,0.0,119662.165,79.38482176843449,0.0,0.0,119662.165
536,2016-06-20,114.87507797646472,0.0,134435.115,114.87507797646472,0.0,0.0,134435.115
537,2016-06-21,62.15476410541197,0.0,137511.31500000006,62.15476410541197,0.0,0.0,137511.31500000006
538,2016-06-22,58.759038577896064,0.0,133813.28499999997,58.759038577896064,0.0,0.0,133813.28499999997
539,2016-06-23,78.3189801890822,0.0,136740.005,78.3189801890822,0.0,0.0,136740.005
540,2016-06-24,67.93849619704025,0.0,144658.37999999998,67.93849619704025,0.0,0.0,144658.37999999998
541,2016-06-25,99.76325079621635,0.0,131730.83500000002,99.76325079621635,0.0,0.0,131730.83500000002
542,2016-06-26,120.44110061659028,0.0,126455.935,120.44110061659028,0.0,0.0,126455.935
543,2016-06-27,127.34660756278956,0.0,148639.99499999994,127.34660756278956,0.0,0.0,148639.99499999994
544,2016-06-28,110.28039026338428,0.0,142146.30999999994,110.28039026338428,0.0,0.0,142146.30999999994
545,2016-06-29,80.12524308185009,0.0,136071.965,80.12524308185009,0.0,0.0,136071.965
546,2016-06-30,115.11789547497186,0.0,141078.46,115.11789547497186,0.0,0.0,141078.46
547,2016-07-01,117.71204787918704,0.0,136676.715,117.71204787918704,0.0,0.0,136676.715
548,2016-07-02,90.4565237785872,0.0,118683.565,90.4565237785872,0.0,0.0,118683.565
549,2016-07-03,68.59708917275744,0.0,112556.405,68.59708917275744,0.0,0.0,112556.405
550,2016-07-04,124.13688556327396,0.0,135712.245,124.13688556327396,0.0,0.0,135712.245
551,2016-07-05,147.18769194657978,0.0,142401.79499999998,147.18769194657978,0.0,0.0,142401.79499999998
552,2016-07-06,116.68211161044192,0.0,134056.095,116.68211161044192,0.0,0.0,134056.095
553,2016-07-07,176.91203624256585,0.0,138768.04499999998,176.91203624256585,0.0,0.0,138768.04499999998
554,2016-07-08,114.84420297197931,0.0,136690.05,114.84420297197931,0.0,0.0,136690.05
555,2016-07-09,105.54857608922023,0.0,122369.53500000002,105.54857608922023,0.0,0.0,122369.53500000002
556,2016-07-10,36.16721233153689,0.0,119218.22999999998,36.16721233153689,0.0,0.0,119218.22999999998
557,2016-07-11,44.85808004391332,0.0,128207.125,44.85808004391332,0.0,0.0,128207.125
558,2016-07-12,49.15948571797389,0.041666668,137582.195,56.63977689800025,5056.264999999999,-146.9007574266776,132525.93000000002
559,2016-07-13,65.91496492135431,0.0,145728.26,65.91496492135431,0.0,0.0,145728.26
560,2016-07-14,76.11745262309529,0.0,144103.70500000002,76.11745262309529,0.0,0.0,144103.70500000002
561,2016-07-15,79.50760047667002,0.0,141166.84999999995,79.50760047667002,0.0,0.0,141166.84999999995
562,2016-07-16,73.69441876973275,0.0,120659.14999999998,73.69441876973275,0.0,0.0,120659.14999999998
563,2016-07-17,48.78840530162178,0.0,113418.125,48.78840530162178,0.0,0.0,113418.125
564,2016-07-18,43.89151870325296,0.0,127367.015,43.89151870325296,0.0,0.0,127367.015
565,2016-07-19,49.45378979048452,0.0,137028.04999999993,49.45378979048452,0.0,0.0,137028.04999999993
566,2016-07-20,52.331551942146326,0.0,136850.14000000007,52.331551942146326,0.0,0.0,136850.14000000007
567,2016-07-21,44.9265328431053,0.0,136127.12499999994,44.9265328431053,0.0,0.0,136127.12499999994
568,2016-07-22,21.091718867814336,0.104166664,128777.82,23.660983860030463,9755.91,-10.253263473115268,119021.91
569,2016-07-23,62.70928692663168,0.0625,119888.57499999998,66.43652233376073,5685.35,-12.160739338826986,114203.225
570,2016-07-24,52.22700853401658,0.0,120126.90499999998,52.22700853401658,0.0,0.0,120126.90499999998
571,2016-07-25,37.98018660852145,0.0,138134.63500000007,37.98018660852145,0.0,0.0,138134.63500000007
572,2016-07-26,47.97124595630553,0.0,146465.69000000006,47.97124595630553,0.0,0.0,146465.69000000006
573,2016-07-27,36.39746277863544,0.0,143209.75499999998,36.39746277863544,0.0,0.0,143209.75499999998
574,2016-07-28,41.56189874979306,0.0,142341.635,41.56189874979306,0.0,0.0,142341.635
575,2016-07-29,33.8696819209124,0.0,139822.93000000002,33.8696819209124,0.0,0.0,139822.93000000002
576,2016-07-30,24.849528434053116,0.0,121548.535,24.849528434053116,0.0,0.0,121548.535
577,2016-07-31,33.778252085406464,0.0,114481.27999999998,33.778252085406464,0.0,0.0,114481.27999999998
578,2016-08-01,45.97912936937728,0.0,137934.84499999994,45.97912936937728,0.0,0.0,137934.84499999994
579,2016-08-02,48.59799058445678,0.0,137301.69,48.59799058445678,0.0,0.0,137301.69
580,2016-08-03,58.02954936186121,0.0,140922.71500000003,58.02954936186121,0.0,0.0,140922.71500000003
581,2016-08-04,51.5652821901864,0.0,142671.50999999998,51.5652821901864,0.0,0.0,142671.50999999998
582,2016-08-05,70.20311650048153,0.0,145491.33,70.20311650048153,0.0,0.0,145491.33
583,2016-08-06,54.39807829781879,0.0,130907.09499999994,54.39807829781879,0.0,0.0,130907.09499999994
584,2016-08-07,32.884789924196674,0.0,120379.285,32.884789924196674,0.0,0.0,120379.285
585,2016-08-08,35.11782073109231,0.0,138506.45,35.11782073109231,0.0,0.0,138506.45
586,2016-08-09,29.29351973600872,0.041666668,132819.53499999997,31.04191108976985,4908.72,-16.26584461937124,127910.815
587,2016-08-10,22.41944079075052,0.083333336,130616.66999999998,24.15392658425948,8002.365,-4.156798871333662,122614.305
588,2016-08-11,39.80646362030637,0.041666668,138368.40000000002,41.25382175780046,4713.07,-1.2383605590411346,133655.33000000002
589,2016-08-12,41.09220006802798,0.0,134885.67,41.09220006802798,0.0,0.0,134885.67
590,2016-08-13,38.810956075080654,0.0,120382.805,38.810956075080654,0.0,0.0,120382.805
591,2016-08-14,33.06116000358905,0.0,113066.245,33.06116000358905,0.0,0.0,113066.245
592,2016-08-15,39.83893843099445,0.0,127906.24000000002,39.83893843099445,0.0,0.0,127906.24000000002
593,2016-08-16,24.45390446825772,0.0625,124975.11,25.942213219063497,5964.41,-5.243025529767404,119010.69999999998
594,2016-08-17,40.89160698996285,0.0,132561.21999999994,40.89160698996285,0.0,0.0,132561.21999999994
595,2016-08-18,27.47109328951415,0.041666668,123434.50500000002,28.63825791529021,4029.06,-7.119062113743652,119405.44500000002
596,2016-08-19,27.60134081276768,0.0,132569.74,27.60134081276768,0.0,0.0,132569.74
597,2016-08-20,25.00246694438741,0.020833334,121052.06,25.43475695357914,2057.405,0.0,118994.655
598,2016-08-21,38.913255626989056,0.0,119118.545,38.913255626989056,0.0,0.0,119118.545
599,2016-08-22,59.99534067067282,0.0,139203.49999999994,59.99534067067282,0.0,0.0,139203.49999999994
600,2016-08-23,73.18959370858664,0.0,138640.38999999998,73.18959370858664,0.0,0.0,138640.38999999998
601,2016-08-24,114.00395978020411,0.0,141122.795,114.00395978020411,0.0,0.0,141122.795
602,2016-08-25,74.66305514066032,0.0,139724.02500000002,74.66305514066032,0.0,0.0,139724.02500000002
603,2016-08-26,67.62775329848809,0.0,139920.54499999998,67.62775329848809,0.0,0.0,139920.54499999998
604,2016-08-27,31.808179610367603,0.0,119573.22000000002,31.808179610367603,0.0,0.0,119573.22000000002
605,2016-08-28,29.44768103477741,0.0,114832.42500000002,29.44768103477741,0.0,0.0,114832.42500000002
606,2016-08-29,39.14237889935278,0.0,125055.69,39.14237889935278,0.0,0.0,125055.69
607,2016-08-30,53.186930996354064,0.0,133748.44,53.186930996354064,0.0,0.0,133748.44
608,2016-08-31,32.559017398077145,0.0,128834.06499999994,32.559017398077145,0.0,0.0,128834.06499999994
609,2016-09-01,46.8087878644429,0.0,134246.16500000007,46.8087878644429,0.0,0.0,134246.16500000007
610,2016-09-02,52.63679288174518,0.0,135273.32499999992,52.63679288174518,0.0,0.0,135273.32499999992
611,2016-09-03,35.27078286052601,0.0,118621.95999999996,35.27078286052601,0.0,0.0,118621.95999999996
612,2016-09-04,24.512107635552788,0.0,110986.005,24.512107635552788,0.0,0.0,110986.005
613,2016-09-05,38.21246962629938,0.0,127275.815,38.21246962629938,0.0,0.0,127275.815
614,2016-09-06,28.692645954086142,0.0,129542.365,28.692645954086142,0.0,0.0,129542.365
615,2016-09-07,24.18242138687643,0.0,123307.01999999996,24.18242138687643,0.0,0.0,123307.01999999996
616,2016-09-08,12.504319159518175,0.22916667,117722.95,20.170832980516533,21934.335000000006,-20.975826958054565,95788.615
617,2016-09-09,23.400999273275083,0.0,125432.605,23.400999273275083,0.0,0.0,125432.605
618,2016-09-10,38.55990885264325,0.0,111412.99500000002,38.55990885264325,0.0,0.0,111412.99500000002
619,2016-09-11,50.34788200646386,0.0,109125.21499999998,50.34788200646386,0.0,0.0,109125.21499999998
620,2016-09-12,68.17720323809121,0.0,130967.28,68.17720323809121,0.0,0.0,130967.28
621,2016-09-13,62.06847555549504,0.0,134720.155,62.06847555549504,0.0,0.0,134720.155
622,2016-09-14,54.84052420351093,0.0,130650.87999999998,54.84052420351093,0.0,0.0,130650.87999999998
623,2016-09-15,42.81991757592776,0.0,134234.45000000007,42.81991757592776,0.0,0.0,134234.45000000007
624,2016-09-16,47.04374730712296,0.0,131734.10499999998,47.04374730712296,0.0,0.0,131734.10499999998
625,2016-09-17,36.02869125900082,0.0,106709.53999999998,36.02869125900082,0.0,0.0,106709.53999999998
626,2016-09-18,48.34486635158304,0.0,110314.625,48.34486635158304,0.0,0.0,110314.625
627,2016-09-19,56.44254935333392,0.0,127391.09,56.44254935333392,0.0,0.0,127391.09
628,2016-09-20,43.17737957142464,0.0,122664.30500000008,43.17737957142464,0.0,0.0,122664.30500000008
629,2016-09-21,52.2828345928266,0.0,127208.56999999992,52.2828345928266,0.0,0.0,127208.56999999992
630,2016-09-22,55.70187271377448,0.0,131357.34000000003,55.70187271377448,0.0,0.0,131357.34000000003
631,2016-09-23,46.538703272701206,0.0,127420.43000000008,46.538703272701206,0.0,0.0,127420.43000000008
632,2016-09-24,43.55659981723468,0.0,106776.27499999998,43.55659981723468,0.0,0.0,106776.27499999998
633,2016-09-25,37.69847947054115,0.0,105931.555,37.69847947054115,0.0,0.0,105931.555
634,2016-09-26,47.67147026829535,0.0,124343.19,47.67147026829535,0.0,0.0,124343.19
635,2016-09-27,49.794504430533934,0.0,126888.77,49.794504430533934,0.0,0.0,126888.77
636,2016-09-28,32.431714719557206,0.0,121143.25,32.431714719557206,0.0,0.0,121143.25
637,2016-09-29,37.59600105495355,0.0,122858.49,37.59600105495355,0.0,0.0,122858.49
638,2016-09-30,33.0636926228036,0.0,113439.775,33.0636926228036,0.0,0.0,113439.775
639,2016-10-01,20.4860958735043,0.0,109181.26,20.4860958735043,0.0,0.0,109181.26
640,2016-10-02,13.656870187471688,0.083333336,97992.93,15.093827673491177,7308.275000000002,-4.1736019648959575,90684.65499999998
641,2016-10-03,21.601743627211597,0.020833334,115839.01000000002,23.507238122333263,2288.615,-72.94,113550.39500000002
642,2016-10-04,23.00178132117092,0.125,124089.47,29.381974239637103,11733.91,-38.09039922753797,112355.55999999998
643,2016-10-05,41.11513272354813,0.0,128558.38499999998,41.11513272354813,0.0,0.0,128558.38499999998
644,2016-10-06,30.189572804799784,0.0,115898.53999999998,30.189572804799784,0.0,0.0,115898.53999999998
645,2016-10-07,37.33910430048848,0.0,116197.73,37.33910430048848,0.0,0.0,116197.73
646,2016-10-08,35.210343819679544,0.0,101300.77500000002,35.210343819679544,0.0,0.0,101300.77500000002
647,2016-10-09,15.90301462252944,0.041666668,94954.16,16.603749492944182,3359.215,-3.2037623819850767,91594.945
648,2016-10-10,27.654717773718943,0.083333336,116831.43,29.95594777263468,7552.32,-5.643178261779162,109279.11000000002
649,2016-10-11,38.19994572730521,0.0,124665.82,38.19994572730521,0.0,0.0,124665.82
650,2016-10-12,44.77064553779071,0.0,128612.29999999994,44.77064553779071,0.0,0.0,128612.29999999994
651,2016-10-13,58.35308518301208,0.0,128242.765,58.35308518301208,0.0,0.0,128242.765
652,2016-10-14,43.966506601394045,0.0,121731.485,43.966506601394045,0.0,0.0,121731.485
653,2016-10-15,12.698328742433214,0.104166664,97887.485,14.460174913646664,9214.015,-4.257256158146041,88673.46999999999
654,2016-10-16,22.02909542091953,0.020833334,101793.03499999996,22.47496036278577,1740.595,-3.6,100052.43999999996
655,2016-10-17,29.59668163728665,0.0,116042.845,29.59668163728665,0.0,0.0,116042.845
656,2016-10-18,36.72121271014812,0.0,123265.44000000002,36.72121271014812,0.0,0.0,123265.44000000002
657,2016-10-19,60.683027820181294,0.0,126362.045,60.683027820181294,0.0,0.0,126362.045
658,2016-10-20,27.42582622918509,0.020833334,114867.16,28.03053400458461,2478.05,0.0,112389.11
659,2016-10-21,43.244732264291976,0.041666668,122975.285,44.867026127394354,3758.46,-8.213770307519571,119216.825
660,2016-10-22,38.7111307624492,0.0,114184.195,38.7111307624492,0.0,0.0,114184.195
661,2016-10-23,40.91855691173433,0.0,111289.0,40.91855691173433,0.0,0.0,111289.0
662,2016-10-24,66.5133661510704,0.0,125270.16499999998,66.5133661510704,0.0,0.0,125270.16499999998
663,2016-10-25,37.02214640883425,0.0,117138.35499999994,37.02214640883425,0.0,0.0,117138.35499999994
664,2016-10-26,55.416352838622,0.0,121605.395,55.416352838622,0.0,0.0,121605.395
665,2016-10-27,43.48054050263509,0.0,120142.43,43.48054050263509,0.0,0.0,120142.43
666,2016-10-28,54.5097451158485,0.0,119820.71,54.5097451158485,0.0,0.0,119820.71
667,2016-10-29,21.28564823839809,0.0,104191.10499999998,21.28564823839809,0.0,0.0,104191.10499999998
668,2016-10-30,6.869134505413794,0.33333334,94325.72,14.167928444382053,29110.575,-9.48203358573302,65215.145
669,2016-10-31,19.080901121104244,0.0,110661.43000000002,19.080901121104244,0.0,0.0,110661.43000000002
670,2016-11-01,17.418201961187197,0.0,104976.21000000002,17.418201961187197,0.0,0.0,104976.21000000002
671,2016-11-02,46.645669007947,0.0,119904.48,46.645669007947,0.0,0.0,119904.48
672,2016-11-03,60.221047587834576,0.0,118677.495,60.221047587834576,0.0,0.0,118677.495
673,2016-11-04,25.95235019627817,0.0,113666.485,25.95235019627817,0.0,0.0,113666.485
674,2016-11-05,15.264687167612465,0.041666668,101810.74999999996,15.936836747484806,3686.32,-2.6269485014865777,98124.42999999998
675,2016-11-06,24.158761959118447,0.104166664,96934.925,28.324396062626576,8911.27,-16.98849754299892,88023.655
676,2016-11-07,30.367057912331664,0.125,116230.34,34.29450249573815,11293.45,-6.126114699228316,104936.88999999998
677,2016-11-08,53.922003026539535,0.0,117794.595,53.922003026539535,0.0,0.0,117794.595
678,2016-11-09,55.66220339305021,0.0,122131.11499999996,55.66220339305021,0.0,0.0,122131.11499999996
679,2016-11-10,48.7069714561633,0.0,122634.52999999998,48.7069714561633,0.0,0.0,122634.52999999998
680,2016-11-11,26.82398291120296,0.0,117953.885,26.82398291120296,0.0,0.0,117953.885
681,2016-11-12,10.832116257847776,0.22916667,99907.32,20.379036929538948,22472.695,-22.063903650630245,77434.62500000001
682,2016-11-13,10.725641826675384,0.125,96805.925,14.807393344471366,11760.989999999998,-18.789925529228405,85044.935
683,2016-11-14,39.49973783387113,0.0,116817.15,39.49973783387113,0.0,0.0,116817.15
684,2016-11-15,26.90838748677188,0.020833334,119905.59000000004,27.84579899214017,1966.57,-29.31,117939.02000000002
685,2016-11-16,35.63068442354461,0.0,122146.66,35.63068442354461,0.0,0.0,122146.66
686,2016-11-17,28.55507656025949,0.0,122464.645,28.55507656025949,0.0,0.0,122464.645
687,2016-11-18,31.77579932197555,0.0,121441.05000000002,31.77579932197555,0.0,0.0,121441.05000000002
688,2016-11-19,24.65599303910881,0.0,106868.5,24.65599303910881,0.0,0.0,106868.5
689,2016-11-20,43.08594968961848,0.0,112098.335,43.08594968961848,0.0,0.0,112098.335
690,2016-11-21,51.03526540303789,0.0,138681.81499999994,51.03526540303789,0.0,0.0,138681.81499999994
691,2016-11-22,37.02129178364609,0.020833334,126617.72,44.48509397932188,2832.245,-289.19,123785.475
692,2016-11-23,41.91226778907137,0.0,118119.01000000002,41.91226778907137,0.0,0.0,118119.01000000002
693,2016-11-24,38.059403272228096,0.0,120308.545,38.059403272228096,0.0,0.0,120308.545
694,2016-11-25,27.616490963207003,0.0,116011.56499999994,27.616490963207003,0.0,0.0,116011.56499999994
695,2016-11-26,23.790582966742463,0.0,104700.055,23.790582966742463,0.0,0.0,104700.055
696,2016-11-27,37.00394514544061,0.0,102718.9,37.00394514544061,0.0,0.0,102718.9
697,2016-11-28,65.39277901902615,0.0,118666.37,65.39277901902615,0.0,0.0,118666.37
698,2016-11-29,63.42996415054329,0.0,119169.17,63.42996415054329,0.0,0.0,119169.17
699,2016-11-30,76.02598021237554,0.0,121067.59,76.02598021237554,0.0,0.0,121067.59
700,2016-12-01,56.012306842386245,0.0,113024.02,56.012306842386245,0.0,0.0,113024.02
701,2016-12-02,41.49943678076753,0.0,109318.355,41.49943678076753,0.0,0.0,109318.355
702,2016-12-03,29.20305213135821,0.0,98899.495,29.20305213135821,0.0,0.0,98899.495
703,2016-12-04,43.73274194874511,0.0,97300.35999999996,43.73274194874511,0.0,0.0,97300.35999999996
704,2016-12-05,25.29438487188839,0.083333336,109670.0,33.12470577181561,7841.21,-76.39299533490366,101828.79
705,2016-12-06,48.41248781107932,0.0,111228.06000000004,48.41248781107932,0.0,0.0,111228.06000000004
706,2016-12-07,44.722059060257216,0.0,112738.07999999994,44.722059060257216,0.0,0.0,112738.07999999994
707,2016-12-08,25.85386172829321,0.0,105445.64999999997,25.85386172829321,0.0,0.0,105445.64999999997
708,2016-12-09,25.11819531451035,0.0,105664.09,25.11819531451035,0.0,0.0,105664.09
709,2016-12-10,19.311668589226247,0.0,98622.86499999998,19.311668589226247,0.0,0.0,98622.86499999998
710,2016-12-11,16.39668788369437,0.0,93673.18999999996,16.39668788369437,0.0,0.0,93673.18999999996
711,2016-12-12,45.15757294141522,0.0,120390.11000000002,45.15757294141522,0.0,0.0,120390.11000000002
712,2016-12-13,44.69302354002296,0.0,128831.64999999998,44.69302354002296,0.0,0.0,128831.64999999998
713,2016-12-14,19.91910633382385,0.020833334,111423.765,20.60801623005335,2103.73,-15.88,109320.035
714,2016-12-15,31.145308460091844,0.0,107072.36000000002,31.145308460091844,0.0,0.0,107072.36000000002
715,2016-12-16,48.85688480260788,0.0,113698.06,48.85688480260788,0.0,0.0,113698.06
716,2016-12-17,23.57623123465268,0.0,90227.48,23.57623123465268,0.0,0.0,90227.48
717,2016-12-18,26.493599389997392,0.0,90911.085,26.493599389997392,0.0,0.0,90911.085
718,2016-12-19,28.684832373019628,0.0,109260.30500000002,28.684832373019628,0.0,0.0,109260.30500000002
719,2016-12-20,16.129856850912645,0.020833334,106451.25500000002,19.38108585228657,2041.98,-150.11,104409.27500000002
720,2016-12-21,21.34587505152578,0.0,104389.50999999998,21.34587505152578,0.0,0.0,104389.50999999998
721,2016-12-22,20.976235829562047,0.0,105513.235,20.976235829562047,0.0,0.0,105513.235
722,2016-12-23,24.32934518890301,0.0,112247.945,24.32934518890301,0.0,0.0,112247.945
723,2016-12-24,34.69311118855925,0.0,114843.875,34.69311118855925,0.0,0.0,114843.875
724,2016-12-25,28.64742991741722,0.0,114468.17,28.64742991741722,0.0,0.0,114468.17
725,2016-12-26,22.910355592609037,0.0,106284.83,22.910355592609037,0.0,0.0,106284.83
726,2016-12-27,23.81353739911253,0.0,99701.43,23.81353739911253,0.0,0.0,99701.43
727,2016-12-28,40.28250982145224,0.0,123693.52,40.28250982145224,0.0,0.0,123693.52
728,2016-12-29,47.14500557840957,0.0,135571.79499999998,47.14500557840957,0.0,0.0,135571.79499999998
729,2016-12-30,24.06507764809973,0.0,112141.83,24.06507764809973,0.0,0.0,112141.83
730,2016-12-31,17.59822921888703,0.0,95728.14999999997,17.59822921888703,0.0,0.0,95728.14999999997
731,2017-01-01,25.84676110387391,0.0,89403.14500000002,25.84676110387391,0.0,0.0,89403.14500000002
732,2017-01-02,30.61870288369317,0.0,86507.46999999999,30.61870288369317,0.0,0.0,86507.46999999999
733,2017-01-03,28.68695468634701,0.0,97564.74499999998,28.68695468634701,0.0,0.0,97564.74499999998
734,2017-01-04,56.97278071230754,0.0,116606.79499999998,56.97278071230754,0.0,0.0,116606.79499999998
735,2017-01-05,73.45825987336256,0.0,128079.84500000006,73.45825987336256,0.0,0.0,128079.84500000006
736,2017-01-06,97.69920083624868,0.0,136308.735,97.69920083624868,0.0,0.0,136308.735
737,2017-01-07,77.6029979937019,0.0,134955.02,77.6029979937019,0.0,0.0,134955.02
738,2017-01-08,69.22481072985762,0.0,122777.025,69.22481072985762,0.0,0.0,122777.025
739,2017-01-09,68.09952522024619,0.0,116211.99,68.09952522024619,0.0,0.0,116211.99
740,2017-01-10,72.81305684887603,0.0,120366.31999999998,72.81305684887603,0.0,0.0,120366.31999999998
741,2017-01-11,65.74451094308118,0.0,111595.855,65.74451094308118,0.0,0.0,111595.855
742,2017-01-12,70.49040546388655,0.0,118783.945,70.49040546388655,0.0,0.0,118783.945
743,2017-01-13,70.01219456147038,0.0,111341.67499999996,70.01219456147038,0.0,0.0,111341.67499999996
744,2017-01-14,42.2948348457034,0.0,88996.62500000001,42.2948348457034,0.0,0.0,88996.62500000001
745,2017-01-15,55.44429634416459,0.0,90294.0,55.44429634416459,0.0,0.0,90294.0
746,2017-01-16,108.16706282433108,0.0,120928.70500000002,108.16706282433108,0.0,0.0,120928.70500000002
747,2017-01-17,129.237657500677,0.0,140517.64999999994,129.237657500677,0.0,0.0,140517.64999999994
748,2017-01-18,75.16561944396865,0.0,111211.34999999998,75.16561944396865,0.0,0.0,111211.34999999998
749,2017-01-19,62.885130354331245,0.0,112371.41,62.885130354331245,0.0,0.0,112371.41
750,2017-01-20,38.993116044688186,0.0,107937.68499999998,38.993116044688186,0.0,0.0,107937.68499999998
751,2017-01-21,46.479114428357285,0.0,96779.07,46.479114428357285,0.0,0.0,96779.07
752,2017-01-22,60.78453184919858,0.0,103291.61,60.78453184919858,0.0,0.0,103291.61
753,2017-01-23,79.11439768812534,0.0,141332.0549999999,79.11439768812534,0.0,0.0,141332.0549999999
754,2017-01-24,59.81718215089276,0.0,115664.15999999996,59.81718215089276,0.0,0.0,115664.15999999996
755,2017-01-25,58.87513244807105,0.0,111936.70000000004,58.87513244807105,0.0,0.0,111936.70000000004
756,2017-01-26,37.8448977467911,0.0,98590.06,37.8448977467911,0.0,0.0,98590.06
757,2017-01-27,69.6571819577364,0.0,112513.82,69.6571819577364,0.0,0.0,112513.82
758,2017-01-28,74.06254286158142,0.0,108336.53,74.06254286158142,0.0,0.0,108336.53
759,2017-01-29,76.5868872478022,0.0,109020.58,76.5868872478022,0.0,0.0,109020.58
760,2017-01-30,96.16858428742005,0.0,124292.95499999994,96.16858428742005,0.0,0.0,124292.95499999994
761,2017-01-31,58.79126705950868,0.0,112863.01000000002,58.79126705950868,0.0,0.0,112863.01000000002
762,2017-02-01,66.86330309497465,0.0,114133.72999999998,66.86330309497465,0.0,0.0,114133.72999999998
763,2017-02-02,82.46801369115384,0.0,110669.27,82.46801369115384,0.0,0.0,110669.27
764,2017-02-03,87.11101456532091,0.0,117452.27,87.11101456532091,0.0,0.0,117452.27
765,2017-02-04,80.81731255170979,0.0,117361.7,80.81731255170979,0.0,0.0,117361.7
766,2017-02-05,113.87036521189268,0.0,110384.27500000002,113.87036521189268,0.0,0.0,110384.27500000002
767,2017-02-06,92.101795849942,0.0,108761.36999999998,92.101795849942,0.0,0.0,108761.36999999998
768,2017-02-07,69.06961084528135,0.0,111543.80999999995,69.06961084528135,0.0,0.0,111543.80999999995
769,2017-02-08,135.06127930115858,0.0,142213.66,135.06127930115858,0.0,0.0,142213.66
770,2017-02-09,156.6995614676093,0.020833334,155060.61000000004,163.71708403283986,3417.99,-154.64,151642.62000000002
771,2017-02-10,213.339431708986,0.0,138793.59,213.339431708986,0.0,0.0,138793.59
772,2017-02-11,97.60800540008086,0.041666668,111983.50999999998,103.01277873985444,4666.465,-26.68828820102583,107317.04499999998
773,2017-02-12,19.865113940911087,0.020833334,89003.15,26.626161612046538,1740.905,-319.0300000000001,87262.245
774,2017-02-13,69.04132792826074,0.0,104844.105,69.04132792826074,0.0,0.0,104844.105
775,2017-02-14,90.6938926164996,0.0,111613.05,90.6938926164996,0.0,0.0,111613.05
776,2017-02-15,79.04437965280816,0.0,116299.39,79.04437965280816,0.0,0.0,116299.39
777,2017-02-16,112.88703292538013,0.0,119947.59000000004,112.88703292538013,0.0,0.0,119947.59000000004
778,2017-02-17,93.73260962612198,0.0,111885.97000000004,93.73260962612198,0.0,0.0,111885.97000000004
779,2017-02-18,49.8181588555515,0.0,95623.35,49.8181588555515,0.0,0.0,95623.35
780,2017-02-19,53.12020553127589,0.0,91280.02499999998,53.12020553127589,0.0,0.0,91280.02499999998
781,2017-02-20,93.72670140784008,0.0,105341.865,93.72670140784008,0.0,0.0,105341.865
782,2017-02-21,103.248428591544,0.0,112351.47,103.248428591544,0.0,0.0,112351.47
783,2017-02-22,78.05783525038997,0.0,116690.17,78.05783525038997,0.0,0.0,116690.17
784,2017-02-23,102.3617732800497,0.0,117948.685,102.3617732800497,0.0,0.0,117948.685
785,2017-02-24,98.21079741151448,0.0,111229.52,98.21079741151448,0.0,0.0,111229.52
786,2017-02-25,45.60929044033574,0.0,95046.90500000004,45.60929044033574,0.0,0.0,95046.90500000004
787,2017-02-26,56.02642016718843,0.0,100495.61499999998,56.02642016718843,0.0,0.0,100495.61499999998
788,2017-02-27,96.55007158818,0.020833334,131090.775,98.15691618754845,2024.69,-5.88,129066.085
789,2017-02-28,99.94563946492588,0.0,140167.5,99.94563946492588,0.0,0.0,140167.5
790,2017-03-01,86.00399901101284,0.0,137291.96999999994,86.00399901101284,0.0,0.0,137291.96999999994
791,2017-03-02,85.49844545593614,0.0,127633.27500000002,85.49844545593614,0.0,0.0,127633.27500000002
792,2017-03-03,73.92929944157143,0.0,124311.32999999994,73.92929944157143,0.0,0.0,124311.32999999994
793,2017-03-04,77.5956436897316,0.0,116083.29499999998,77.5956436897316,0.0,0.0,116083.29499999998
794,2017-03-05,45.46074570050983,0.0,103539.02,45.46074570050983,0.0,0.0,103539.02
795,2017-03-06,56.63414738425196,0.0,116447.855,56.63414738425196,0.0,0.0,116447.855
