,ride_id,pickup_datetime,pickup_longitude,dropoff_longitude,pickup_latitude,dropoff_latitude,passenger_count,taxi_id,driver_id,distance,pickup_distance_to_jfk,dropoff_distance_to_jfk,pickup_distance_to_ewr,dropoff_distance_to_ewr,pickup_distance_to_lgr,dropoff_distance_to_lgr,year,weekday,hour
113,85e7782ceeca6a750d8ab84b06aed72e,1583145100000,-74.26685,-73.85545,40.53329,41.30558,3,64,11,57.520557376421785,26.70871866117111,46.07433807872303,11.83020391418488,45.70286463039918,26.59593840707455,36.541047892160364,2020,0,10
114,1de5e14fc1dadbbe50925614fc4c37bf,1599791400000,-73.54234,-73.10252,41.4022,41.66066,2,190,121,28.920612996745724,53.99039144618217,78.71314895217924,59.2446849374171,87.23695750410249,46.52814883412379,73.04844423230445,2020,4,2
115,f5d7e46972a1ffb4df0ae93ef5c70711,1601176100000,-74.09423,-73.35299,41.13543,41.23038,1,54,139,39.0989779707344,37.92458638244368,46.35679595067391,31.09454889609062,56.86712520291216,27.307676344980564,41.469754676817345,2020,6,3
116,8b494bba608e86016f05b396b4e13a48,1588545100000,-72.96458,-73.98215,41.17309,41.73576,3,130,118,65.48252954698754,56.16616572096962,76.36047613172974,71.45029045255717,72.97759448639225,54.77088029358069,66.48854158699183,2020,6,22
117,a0203595cc06f41258ad6dde685b24a9,1609499300000,-74.24813,-72.82117,41.21052,41.64722,2,82,139,79.8425505652242,46.35581900853879,85.49502438488466,36.203478055645775,96.60705927284204,35.753178099346144,81.30448274864749,2021,4,11
118,e9b9671ecdeb6cb71ca0d1ed72c4eda0,1582552000000,-73.5547,-74.20285,41.75631,40.63276,3,135,115,84.62755218252619,77.91017528834641,22.27807687240803,80.43926050638476,4.192502031444305,69.6726594184675,19.896461402015557,2020,0,13
119,ec1f2d98c666ba0dcb51e4b157c64714,1587844000000,-73.87939,-73.40864,41.61346,41.22458,2,185,52,36.288325831418845,67.37629408195637,44.67728433611564,65.65958929923612,54.44019875183416,57.80139122647474,39.314156195815286,2020,5,19
120,bc88295656f9cfc490267aa8cf2c874e,1582514000000,-73.64767,-73.27231,40.9425,41.38053,4,98,39,36.01660670202337,21.90076598225053,57.48130121219714,32.62628893180189,67.01056959676299,16.455917183242956,52.16785807685111,2020,0,3
121,be47cfb3daca63738bf03c99759b40e7,1579202500000,-74.43885,-73.31445,40.8482,41.74794,1,161,19,85.26995155738607,37.42578787577919,80.1709073360539,17.651664871705457,85.70831486190528,29.945871494922557,73.11557684925833,2020,3,19
122,10786797c421c9114abcd428b4327306,1584163200000,-73.97366,-73.25391,41.63064,41.34578,2,134,6,42.1318594037196,69.11008001042154,55.825699399354775,65.86034324061876,66.02444493581937,59.214787319151185,50.877398127918795,2020,5,5
123,82febacbc3a5be1d9445ba3b485fe9d1,1598920600000,-73.80027,-74.15022,41.10007,41.22053,2,96,15,20.01625719350587,31.719101512974692,44.48574256498206,34.449145292307904,36.71249576606536,22.658074578037414,33.86746949355642,2020,1,0
124,0abb55296697d9407268734ff942011d,1591841900000,-73.1887,-72.87185,40.98855,41.40781,3,78,174,33.323979200956686,39.05824089294459,70.96652096987654,55.51805601327571,84.08440546754608,38.670256703915015,67.99489495224582,2020,3,2
125,6c4bfff6e9dc227a821665c53b3d18ed,1580823900000,-73.57368,-73.67142,41.25236,41.49555,1,197,136,17.550367108566057,43.54708370696455,59.28398364512205,49.94823991341771,61.54582589007634,36.39130404866038,50.76056789863436,2020,1,13
126,4a41e406e97798dd76aa4a596b98ce1a,1597831400000,-73.81444,-74.38644,40.87435,41.79759,2,87,40,70.35371260449355,16.2141317365713,85.91968412216553,22.75894745010736,77.34924881513554,7.418363079347603,75.3738358538393,2020,2,10
127,6f878d47668ea5cb581b91eb8c9ea638,1598673200000,-72.91319,-73.03739,41.76775,41.0803,1,112,13,47.93205838123533,89.88204217769835,49.17474752283107,99.22500664502225,65.24703163164205,84.71204205067497,48.4428449128228,2020,5,3
128,c49f07ac3010930a08a10988cdf99b59,1583182300000,-73.84613,-73.9672,41.26546,41.13887,3,153,69,10.775622389090351,43.271149948182035,35.76947019525989,43.324702328794764,32.88099779374813,33.78748364270716,25.47812159363521,2020,0,20
129,98dc3984d6e0d5942795bde7ff706907,1580740900000,-74.36523,-73.52846,41.64956,41.27297,1,75,170,50.53927726888383,76.06710438597796,45.54653072692409,67.07134138492344,52.54236512829133,65.47779466812726,38.719392696471864,2020,0,14
130,719bf460c28c6f1117c49f2532ab5437,1581041600000,-73.83136,-73.97458,41.69141,40.78864,4,144,117,62.81761581131138,72.60845264716163,14.474616109557173,71.4872610255765,12.508387844985547,63.225365036704005,5.324185225728956,2020,4,2
131,d4100f35701d791a03226e0feed063d0,1594797900000,-73.65632,-72.9875,41.07424,41.44319,3,71,198,43.088211864591685,30.58271727482821,69.04386615981132,37.939130169848575,80.83955369753507,23.47764642956451,65.1845209475126,2020,2,7
132,27b142c3af16ce86cf257e26948d8bdb,1584381700000,-74.25565,-73.17986,40.66225,41.64956,3,44,35,88.23398384214143,25.07491963568049,76.30106567176362,4.650516626331821,84.11989357296717,21.498348910419935,70.26434748377405,2020,0,18
133,797461e55eaf4c486d469be2e84cadab,1579672400000,-73.52155,-73.58012,41.32701,41.36824,2,58,105,4.164682976783295,49.23129623351035,51.27651638143628,55.67003560748672,56.20524689376183,42.212696322104,43.63098654930275,2020,2,5
134,f8ca5690666462d238e4b67c8729aa02,1595365400000,-73.10356,-73.55221,41.34583,41.6532,2,16,173,31.46483058442621,60.05817594815232,70.89638777543978,71.92523140142123,74.03380758272216,56.179899017988745,62.81388095039513,2020,1,21
135,76204b1c07c8268a1cf5b317afb03d89,1592860600000,-72.99115,-73.16797,41.31615,41.4077,2,9,170,11.139666067099274,62.121544934249464,61.769340790982376,75.3777943391885,72.20099394513814,59.19885871587821,57.01890361440292,2020,0,21
136,54d0fafacf43293703027dd9a1c4974c,1605843000000,-73.1989,-73.52146,40.98425,41.41424,4,22,93,34.11521395866312,38.45575181759251,55.05476675885888,54.9142098997312,60.54091678748628,38.06578364520202,47.70868847443073,2020,4,3
137,8314b8de843f78652ac4e59234a38c73,1609046400000,-73.7137,-73.83699,40.75003,41.40054,2,95,69,45.40231315463942,8.235243000712522,52.54815935486644,24.490184552440333,52.18123256360084,8.591811559350441,43.13244043336263,2020,6,5
138,cc3bce1176771887ef6c89ff41feb4da,1604059800000,-73.48237,-73.83765,41.53727,40.7808,2,60,163,55.43815562649957,63.79217901255684,10.13055487059456,68.76831238031782,18.729825997333936,56.34819801548933,1.9208256568034163,2020,4,12
139,feb604413002d41518cdb60873337989,1609453000000,-74.3763,-73.28526,41.10871,40.63674,3,17,48,65.6702823246709,44.94058194563446,25.841461138193516,30.822367498547425,46.74811223892595,34.82572570670012,32.321052455295764,2020,3,22
140,10ed900246f25e954f0649dd5ad302c4,1608585800000,-73.70852,-73.75048,41.44649,41.00784,3,176,175,30.386120079301808,55.75127923223879,25.366604962863494,57.66089385238152,31.223534317727903,47.05933391924543,17.211299584594233,2020,0,21
141,3747e0a855fff5352e4d68c20b5ce648,1582749300000,-73.19169,-73.08365,41.71261,41.25973,1,85,43,31.78672679900547,80.05591215198804,56.02728236681861,87.21960742011018,69.21202411067146,73.73042125857437,53.013619228289286,2020,2,20
142,5efc7ce824edcdbef275717a2c40ba12,1582089600000,-73.43459,-74.12802,41.37487,40.88376,2,124,181,49.53514418032838,53.756031371193956,24.818946275286766,61.07018193811882,13.640540613509367,47.231125834907715,15.194464843916997,2020,2,5
143,10b12ca5e62a377a0a4447d2f02b790f,1600621600000,-74.151,-73.22356,41.36479,41.76164,2,163,198,55.232406074164125,53.63664687924624,82.60128522204417,46.674106852081614,89.0465816597948,43.10577451682789,75.96176503726542,2020,6,17
144,478d8a25e3aeb36f425144abbf6a2405,1600577000000,-72.97186,-72.95081,41.56409,40.6676,2,104,175,61.95116510977905,76.33492488810367,43.402637472043416,86.99969594791533,64.13732554812489,71.83056574193726,48.928471040923434,2020,6,4
145,cc6d2e1a14d1491c17d8acc48c3ce61d,1594326700000,-72.84053,-72.95122,40.67064,40.697,3,43,111,6.0788311262734265,49.18581908857678,43.504093629308656,69.90842242741748,64.08595022304601,54.611352430240295,48.62442833657896,2020,3,20
146,59641fff5aae765b791ca70704e3e80e,1601652700000,-73.43759,-74.1022,41.72296,40.57144,2,14,192,86.7509344535476,76.80426517750085,17.67277994037549,81.03029646635161,8.9951199247912,69.18577496271607,18.561310219332693,2020,4,15
147,537a8390c3a74a88d9dbeb945b8a2fa9,1604291700000,-73.41693,-73.01378,41.21304,40.83958,2,28,12,33.27774988717065,43.772008884551454,42.29249307182932,53.58456603616771,61.62017890144401,38.42161327969896,45.19455254478668,2020,0,4
148,e3fa71f1be80d66bf2383d129fc38f47,1581899900000,-73.47571,-73.63625,40.69649,41.58031,4,116,73,61.63477678468977,16.299515252777237,65.29817413916399,36.61097140593531,67.62228304983431,21.579176646625164,56.87044808897947,2020,0,0
149,981cf2b3c0817746276ba56962af5bdd,1590620600000,-73.74741,-73.4621,41.45338,41.64488,1,96,147,19.817125379298698,56.132091077834325,71.2632448584774,57.27574436149782,75.69845537036838,47.20245317684453,63.67846009183013,2020,2,23
150,92caec4026d056f6e5ff6c5e5908f33e,1582934000000,-73.37175,-73.18265,40.89282,41.09775,4,99,107,17.254925657998918,27.461998193484263,44.300334132619525,44.27937956567602,58.984929187594744,27.44994150026504,42.350374951426566,2020,4,23
151,14bbd53b397e242e874743dcb772f1c9,1588829400000,-73.57096,-73.78012,41.47747,40.78134,3,110,28,49.31425916448108,58.77296207268291,9.67640757944681,62.864955507522765,21.600491867654686,50.909225367579246,4.921349085836604,2020,3,5
152,4814cca57d317a379b800395de47f499,1593041100000,-73.84079,-73.50865,41.39458,41.45047,2,82,84,17.63602913964146,52.149119306193285,57.64429598483667,51.72708095187798,62.98702078267549,42.712593076223776,50.27506798830643,2020,2,23
153,489b867a032a4f66d4227e085f7b5e27,1596863400000,-73.37091,-74.21523,41.02749,41.41338,1,31,144,51.3447652685329,34.13345278073698,58.00752794784323,48.04964527577751,50.06027846410932,31.464711547135057,47.43016133536266,2020,5,5
154,9917775391ee4012792a611522a9056d,1608903000000,-73.58186,-72.83845,41.40714,41.75702,4,178,157,45.39332551823598,53.89405859987301,91.26193622500897,58.41373467351831,101.29467542355677,46.12603571506214,86.47526057210332,2020,4,13
155,80b9a49b2ef98c9fc27606d1bff3a79c,1588458900000,-74.19259,-73.10305,41.43083,41.20019,2,95,199,58.74393547634776,58.67245370506187,52.279976182848785,51.22962386540313,66.1192588675274,48.130475379063064,49.71967147422131,2020,5,22
156,9d05a4526867097856640ce53c8f6e04,1588553400000,-72.84676,-73.87284,41.19304,40.99629,4,24,70,55.13034035039748,61.78726207146931,25.02269530773185,77.53926540588559,26.418446113202616,60.804925611427144,15.158505674909959,2020,0,0
157,646791fcf07809287fb03d6a0fdbb8f2,1603162100000,-74.27608,-73.02244,40.92347,41.40034,1,4,27,73.06085492249035,32.53988926935343,65.59009833608154,17.016285378977177,77.56320823159756,23.327056505682023,61.82165965102151,2020,1,2
158,d54f450245bec41d81db9b4d1d08b38c,1580655700000,-73.91338,-73.66168,41.07325,41.5731,4,162,140,36.923259808707954,30.670712003265177,64.66579796074151,29.817576847514914,66.62883140891685,20.578751770178776,56.10928942891328,2020,6,15
159,8be8683ddc80bd4fadf633da011e5467,1607968800000,-72.95638,-74.20491,40.52608,41.31106,3,176,38,84.79678299373117,43.84699957532899,51.35308244210584,64.88524791836012,42.974912191245785,51.12804198754866,40.736515675140424,2020,0,18
160,2c1291092c01be687334bd3598ed1b88,1583093700000,-74.05481,-74.0418,41.42751,41.12672,3,40,143,20.793557864354113,56.20353196357374,36.25779584776473,51.37141571841113,30.993508392579564,45.927888465865756,25.70745928908054,2020,6,20
161,5953eda33876436270759ce40f80da1f,1599969300000,-73.25106,-74.29026,41.32737,40.94413,3,173,48,60.21200408059903,54.79650911298431,33.99298477923802,65.27191049408017,18.605419570465646,50.00044299185162,24.63025924362254,2020,6,3
162,1016dd936aa53557b191ee8279d453a2,1594157700000,-73.64219,-73.75635,40.84431,41.69757,1,144,148,59.251877018352985,15.727834415261901,72.98997243745912,29.838461551733868,72.96475137320066,12.986444134728096,63.90515735812968,2020,1,21
163,acc6697aabf5450ce5b6c2fe48fc3d79,1599301800000,-73.64631,-73.8886,41.10024,41.67618,2,172,53,41.72853315207515,32.448674614634356,71.73395565934518,39.57771258364472,69.77510855510249,25.30480584913312,62.13887693631183,2020,5,10
164,25683de2e5fece5513341296bf31cb60,1604604000000,-74.1359,-74.46365,41.58598,40.72664,4,2,117,61.774073973522825,67.87631425737987,36.39979133912802,61.973340444470715,15.360287332184665,57.53702639413813,31.05773231003433,2020,3,19
165,0a89ec654c54329bc0c718042a2c1535,1608944700000,-73.73264,-74.02048,41.06725,40.95884,1,58,191,16.772077976318712,29.526036453331503,25.339110100272247,34.843184182151724,20.277193903514792,21.37562526886778,14.71742670058415,2020,5,1
166,4334d1bc50df2f52046cb989d8e5a2b0,1608873200000,-74.00266,-73.96498,41.73198,41.12544,4,87,101,41.95329995529183,76.25787160222266,34.84618547613016,72.58005425479956,32.046012679059444,66.32717512803065,24.54532388921119,2020,4,5
167,134170ea6e49501feb0a583c8d117136,1604973800000,-73.85217,-73.15608,41.78914,41.14504,4,92,101,57.26523775298565,79.40145458941791,47.61130328066145,77.8013614130637,61.78913514170806,69.94821010953927,45.27800374519583,2020,1,2
168,ce8484cc5702f75887ebefed767e2aac,1608290100000,-73.25649,-72.83226,41.2922,40.76824,4,72,82,42.42052489487989,52.5651121247044,50.311579074247156,63.45221897514093,70.48832577414493,47.99349001002742,54.51191872941468,2020,4,11
169,6b88616338bd169dcd40d38cabac7fa5,1592618100000,-74.40108,-72.99688,40.88341,41.15774,2,130,134,75.61293130157398,36.643391533825934,54.20111487471841,17.888644358261132,69.47054834497217,28.521207737073887,52.786128682767426,2020,5,1
170,e2b732fb36b7b4e74f71dfd0e56e94b4,1609541300000,-74.25493,-73.81562,41.6652,41.35831,4,138,133,31.084140990752523,74.96744360429163,49.57922218710455,67.54398234536136,49.8531485878259,64.48920983649447,40.286494119580254,2021,4,22
171,9ba19799385cfe0a31bd0291c3badcf7,1593277500000,-73.38237,-72.95951,41.58168,41.01012,1,158,52,45.18147958003632,68.16134494448076,49.81014348788755,74.15508656214125,67.2527271544501,61.20057536515156,50.40804516275386,2020,5,17
172,0964e56dcfae57be3b958cea233bc5e5,1605737300000,-73.10873,-74.36707,40.56386,41.47059,2,88,51,90.70733279788078,35.51940398324539,64.99753533207083,56.558378102027966,54.89208298898791,42.72001136386899,54.36711986181516,2020,2,22
173,0651e20b179e2b7948d8d4b0670d289a,1597417600000,-72.8761,-74.37182,40.59747,41.58293,4,161,41,103.45039857303593,47.402341309053334,72.02790942588379,68.36619393529124,62.57814699417202,53.731505524727794,61.41394053214915,2020,4,15
174,d48d32d76367bdb41e993424027e94a5,1588891900000,-73.41246,-73.48735,41.36273,41.76254,2,114,95,27.89419264621063,53.36772640938333,78.93074634002348,61.16705702044095,82.2903168982071,47.07830872415156,70.99936707429718,2020,3,22
175,2e28bab6d25f403ea5ac99aebe4a2449,1601165900000,-73.10844,-73.0483,41.5623,41.70211,4,169,7,10.146925021291871,72.5598511894294,82.53899159387113,81.9443056775496,91.23026562789705,67.30625127547782,76.9853477565784,2020,6,0
176,50e39ef598584a2ae2c8fb3adc0f5783,1581710300000,-74.40839,-74.0406,41.62928,40.80538,2,112,10,60.04945567613721,75.73312353097056,17.817433584907224,66.06248161426983,10.640957836212738,65.11644663947249,8.934287528959457,2020,4,19
177,97b659a6b34280dc87f5d4336a4c47b2,1600712500000,-73.02251,-73.94105,41.00407,41.6487,2,153,169,65.23129721599224,46.78651796809135,70.11903585055212,64.01255136426164,67.37732017842893,47.16313901113712,60.33628660706509,2020,0,18
178,77ca6c17f26f29325c448e3255f48336,1604246500000,-73.68595,-74.43421,40.6625,40.91109,4,47,179,42.746550530576116,5.047690475362967,39.063342560389366,25.668302115311864,20.467588836713986,12.627398888325247,30.71416130002469,2020,6,16
179,0ec11467e9c19c3ee1787a4aefb3b9ba,1599588100000,-73.51262,-73.75028,41.32605,40.86465,4,39,191,34.19720446555276,49.296288885946936,15.500538243541644,55.90392341563701,25.280447594869095,42.3578146881444,8.866023567301056,2020,1,18
180,68050edc5d117d0dea7d211900197a0a,1597030700000,-73.27469,-73.48905,40.58624,40.82103,1,160,6,19.72902089406161,26.67635501459833,19.576657862638953,47.71400027055089,37.00849343295389,34.05290149354188,20.364016331150655,2020,0,3
181,a9c9b6f4983672aa27613fecc40f0023,1595627400000,-73.95959,-73.57347,41.06264,41.34339,1,1,49,27.91365037935742,30.617991890992815,49.66966599891094,28.12014641492454,54.98097227638586,20.242111632142265,42.15597034998555,2020,4,21
182,a2ddbc99e9b5ada100495c6e387687e6,1607731500000,-73.64597,-74.37281,41.44882,41.434,2,13,25,37.66022158304674,56.217449471934565,62.93120780801112,59.24869892170399,52.46714721334817,47.91865344337764,52.30328153299912,2020,5,0
183,261ebb0cc3025547ee5b8d4a84a6e054,1595847900000,-72.98499,-73.59887,41.24906,40.79259,4,76,160,44.93045724549657,58.96207565137531,14.048682572629524,73.11342629059948,30.96438648583528,56.67808806559357,14.434275846217773,2020,0,11
184,b1d7edf094abdecc78d9779b9b1996ff,1607871600000,-74.09058,-73.27259,40.69533,40.69083,4,95,183,42.853394368063626,16.79622003635319,26.713195098972317,4.414814708746714,47.250726153968216,12.662182170329233,32.04364293092898,2020,6,15
185,6095d8dcfddada0255d2949cb7e9b72a,1609943700000,-72.97844,-73.37648,41.21187,40.60869,2,93,127,46.570735459612635,57.4171184810495,21.181495574970743,72.09867419806027,42.204633286161716,55.53701360440015,28.537692926397533,2021,2,14
186,9516a897b410d4bd4cabc089ade38bad,1609225000000,-74.39807,-73.44432,41.41915,41.3917,2,65,53,49.46263615680286,62.71016870002219,54.68955840018547,51.74213002844795,61.658925796668576,52.09336091914802,48.01197339218624,2020,1,6
187,f839027502c4e03e47fb0ec48404344f,1581421100000,-74.29906,-73.05208,40.58799,41.50843,4,141,80,90.91800684875959,27.57098066375973,70.84824767108455,9.583396350880665,81.34316385015141,25.814281663492693,66.20840500197667,2020,1,11
188,22fdfd38792a77ee034284cfd8ed55ef,1598273300000,-74.36,-73.24873,40.65498,41.02085,1,18,113,63.35131111152479,30.51940088036865,38.126142280495166,10.009236816386366,53.5235855812337,26.80935201407881,36.74827901299156,2020,0,12
189,7c2b1017c026f9db2ea571cd173bfbd1,1578305900000,-73.04971,-73.49352,41.49006,41.46875,3,96,76,23.020620085650012,69.84807612023222,59.06255761554059,80.56110668286487,64.47255513402565,65.32947628322759,51.741712743873194,2020,0,10
190,da5e2376209f3cb895daa63c1a63e2c8,1602507500000,-73.0711,-74.17505,41.50281,41.15502,4,184,100,62.113570077949845,69.99481355236077,41.10517207292338,80.36444261376305,32.164337471855326,65.27586012646914,30.483364624738215,2020,0,12
191,e742cb05e60909d51a6f94b858bb9b71,1597959600000,-73.62183,-73.31426,40.94639,41.10008,1,91,30,19.230418239823297,22.60906803167446,39.901170788657126,33.91408867010529,53.135116574099165,17.628765973801826,36.771199118507916,2020,3,21
192,3e4eeb7184e737293fcdf8af80ff1cb9,1597543900000,-74.46647,-73.27391,40.61126,41.53958,4,46,128,89.2860847265447,36.15761608189475,67.38964288000413,16.231981766036103,75.1489033797835,33.08023630452908,61.24792908520535,2020,6,2
193,c8a7b19ab8c3c2fc3c0b3834a708a507,1591888700000,-74.40934,-74.4534,40.56119,41.36133,1,12,182,55.33210671194983,33.573923998455214,60.94990739464391,15.17424834404952,48.6421469384277,31.768265822352326,50.41275068405997,2020,3,15
194,f060241e12e9538a2cc9ed59dcc5a1e5,1590944700000,-74.34384,-74.38151,40.58318,41.04054,4,41,61,31.6618627667211,29.944046508052008,41.9014553348147,11.523780295446109,26.55713494105693,28.02179684264386,32.15753610768308,2020,6,17
195,810f7b7d725f11806adb303ccec14522,1585854000000,-73.3558,-73.40462,41.1303,40.94116,1,143,194,13.31369601450843,40.3501001973202,28.476883206742162,52.488914456871385,43.8523494591556,36.43365359596993,27.026647225630136,2020,3,19
196,e01d1ccaa4ef9c2766cdd5ddad47151f,1580224600000,-73.12032,-73.83172,41.50177,40.96993,3,16,2,52.120520608246544,68.61850281828012,22.878649522280256,78.50174968143239,26.392517968439567,63.610762941754196,13.518772403278765,2020,1,15
197,ffd72acb24258a314272e6c94233a8da,1604086900000,-74.10438,-73.23407,41.6312,40.7975,4,177,40,73.24045481364931,70.47124998468469,30.464724906016734,65.16733570673365,49.79151574564077,60.22901797367776,33.50707663478659,2020,4,19
198,d574842c391824b3fc79ee2413a157ff,1591243000000,-73.81637,-73.48995,41.65278,40.68601,1,138,62,68.92095783691548,69.91487319092576,15.414813481629869,69.11324196325529,35.86542394320615,60.59153841283105,21.0656182502874,2020,3,3
199,399b9a1553da0f979c727ed093d4b8cb,1578690000000,-73.56004,-74.32821,41.22486,40.85811,4,173,155,47.377120702681744,41.89588248293399,32.457871988295935,48.950923865946955,14.15639426347229,35.01404822027271,24.404198210656695,2020,4,21
200,a6786a5cc2d2f8849a81646bbf91da60,1588194300000,-73.66388,-73.91849,40.82553,41.68458,2,120,139,60.81008782763493,14.063790783567681,72.45260590858744,28.328723369250582,70.03011460805504,11.491936558710165,62.757221164340564,2020,2,21
201,a62cc8db59b90db2ce3851fbd8f9874c,1592761300000,-73.28516,-73.92302,40.62288,41.10084,1,29,33,46.92024246620872,25.878779953301372,32.64145429792745,46.84255138764628,31.308999735465143,32.628758113238916,22.52785123043833,2020,6,17
202,3feccc4f53d442b176879475f9fa5fbc,1596363300000,-73.31551,-73.36982,40.60039,40.84785,3,86,186,17.332723504276117,24.424253220546543,25.698969326300723,45.45154828179016,43.50529635473536,31.699626247384728,26.817186273616244,2020,6,10
203,72127c91870085c8700082062b055598,1591031900000,-74.4687,-73.11592,41.41997,40.5265,1,90,137,93.75830623461388,64.73094441260083,35.64045783406582,52.746863782148516,56.657298567528294,54.15674241014024,43.341174523038916,2020,0,17
204,91e48369a4a39bfbcd25b82b84e9f9a3,1599761600000,-74.33525,-73.83233,41.18196,41.27096,1,88,193,26.848308476285904,47.34739324281006,43.597230161789504,35.04494142594529,43.9610128675496,36.906944188430785,34.20528324326037,2020,3,18
205,8ce5df9b5fa0f27e66a7e1ddb2bda055,1604783700000,-73.99679,-73.30244,41.78472,41.33196,3,176,138,47.616131952503565,79.81612374326146,53.78321547460219,76.23356756618527,63.54180274228615,69.92487110736947,48.55505220915808,2020,5,21
206,38361d4272f1c0a541fbeb0f93f0968e,1584592900000,-74.24783,-73.07629,41.54714,41.48634,4,70,93,60.75392913627811,67.19676612835437,68.88828680344857,59.37999554523926,79.38321305992088,56.659610209230614,64.23415827216567,2020,3,4
207,53c1b355eb6d267c1d1fc91016806a9d,1586769900000,-73.54868,-74.31755,40.84132,41.23073,3,21,195,48.26568225874009,18.309393926588974,49.511404662075584,34.388346579833254,38.13296563231402,17.585569249338974,38.963064829796984,2020,0,9
208,277916a34cb154c8357be581ef1b64b7,1580705100000,-73.04909,-73.26982,40.52708,41.44207,3,126,56,64.25935502215407,39.05878277644413,61.341101461914334,60.089087040102356,70.1758481885571,46.55909864731793,55.690672179714014,2020,0,4
209,e46fc9386c490429b48f29147645b9d2,1593200100000,-73.7322,-73.59676,41.72737,40.98048,3,30,148,52.08098693327249,75.07813152919496,25.28104968015212,75.3049608696714,36.281396020186044,66.08289810465848,20.18959752770124,2020,4,19
210,dd521f76f0a466974c4ad66ed5517787,1586464600000,-73.47463,-73.06102,40.51076,40.80251,4,38,69,29.603290431753358,18.302585731672316,39.16681666109485,38.73673295180311,58.80630137847934,27.86592695349176,42.56477794242268,2020,3,20
211,420b9b2010051ee2c6da186f6db9db5f,1581771700000,-73.26559,-73.39633,41.15091,41.01597,2,124,33,11.545005621164213,44.229526944715026,32.68810198184827,57.16699632873909,46.50501033709039,40.93164609849742,29.920171464771073,2020,5,13
212,0a7fb7a590cd1cf557d856280b5e904b,1583764200000,-73.34756,-73.99299,41.77254,41.5138,3,85,17,37.81776111204563,81.3017506492046,61.31404386474998,86.28931950818128,57.732302686304685,74.02418497611228,51.2898801418899,2020,0,14
213,ce921987836217b408f12b64879f0659,1600361200000,-73.84375,-72.80175,40.99497,40.79831,3,142,44,56.090910584321804,24.676171823682512,52.2659022425983,27.28265939394373,72.25144319258644,15.14980988762275,56.111842780175046,2020,3,16
214,7b885fd7655fd3f4f343568ad2ba7947,1586546400000,-72.83012,-73.48625,41.20882,40.7963,1,49,162,44.529554151850554,63.139813071411496,18.66209013437551,78.79924603096717,36.7765053807314,62.08190176569469,20.328922304050515,2020,4,19
215,b558e23c7b0f1ff80ae5cffe0b13223c,1596366400000,-73.84028,-74.43361,41.14999,41.01057,1,184,142,32.368273175211655,35.29679441625064,42.72605930591162,36.28743587403239,25.99052107746726,25.837993774330954,33.390660112511775,2020,6,11
216,ee613a448f11230ccc22da7d869481ba,1594363300000,-73.6005,-74.03505,41.40337,41.49102,1,170,68,23.30589830335525,53.46160030693202,60.21641928055996,57.68371629126298,55.8537262515749,45.5677176475236,50.04761521655195,2020,4,6
217,caaed68e832bc666e395ee2b87abefd6,1591891000000,-74.19372,-74.10441,41.44494,40.77059,4,147,80,46.82448415873397,59.60048892844578,19.284968451275642,52.20546263243784,6.69765169509291,49.066129222757255,12.063847126276645,2020,3,15
218,996b746993be9d4f95c9565f204c5895,1600537600000,-74.34398,-73.0657,40.88736,40.97567,2,75,55,67.00341011665701,34.14640969876201,43.837584484302596,16.29401683788931,61.24436661399898,25.7276427956676,44.40507963904614,2020,5,17
219,b94145d8100a7495a0ff844091372827,1599148500000,-73.38669,-74.16758,41.1781,40.97496,1,109,184,43.02597053923386,42.34765558148254,30.762758945529757,53.20371728762949,19.726697954249826,37.61063491255584,20.555065628322755,2020,3,15
220,f1b8764ce4a70cc68ba9bc7054376aa2,1591022100000,-73.31433,-73.2755,40.81568,41.28986,1,158,80,32.8250807761159,27.10753737941301,51.919224349221146,45.85799026336614,62.6009500171018,29.396543077408143,47.21371020582916,2020,0,14
221,26f8f05867a62e8a92001182ccc9b979,1590176800000,-74.26667,-74.20961,40.54652,41.07856,4,183,195,36.88131188536793,26.45625716780525,37.69878627728184,10.998242001248013,26.943941267845506,26.017977390233455,27.22782961522092,2020,4,19
222,fb231960a3501e14c17da7c8351e65d7,1580531700000,-73.33825,-74.37343,40.6152,41.67337,2,158,16,90.80855923919668,23.135396334610363,77.7432646974207,44.13518946002636,68.76138176871936,30.20730163819796,67.15749055032714,2020,5,4
223,e0a0e9112af36ddfb7e05159ff0bd352,1584646700000,-72.83378,-72.93691,41.09128,41.36304,3,189,151,19.52662035178759,58.319510566017534,66.41235716296805,75.32905160528097,79.54164840437942,58.48007630446735,63.425049326532644,2020,3,19
224,c7e634356ce8ddb30664793b0bef947c,1597754100000,-72.8444,-73.06659,40.6347,40.61471,1,52,185,11.733478238371331,48.95648185203958,37.35568712433059,69.81502880781382,58.30531980840367,54.81519106891168,43.75559017969691,2020,1,12
225,13804fe858f4f5f3111b2ad4664a7a3c,1588383600000,-73.60752,-74.06745,40.95555,41.29616,3,44,187,33.56835697334727,23.47422808928956,47.698063429242424,34.881483366784444,42.28629286380804,18.60741893042854,37.26702153979252,2020,5,1
226,9ce6ef4600645b1d634d22b0ce20f051,1578687300000,-73.8016,-74.27769,40.90082,40.91222,2,112,124,24.87352127532132,17.973213412085357,32.15045911746599,24.364710640496188,16.307468230752605,9.361161650457053,23.078811369483343,2020,4,20
