date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix,mean_7_days,mean_14_days,mean_56_days,signal,std_7_days,exp_mean_7_days,exp_std_7_days,momentum_7_days,rate_of_change_7_days,strength_index_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,momentum_14_days,rate_of_change_14_days,strength_index_14_days,std_56_days,exp_mean_56_days,exp_std_56_days,momentum_56_days,rate_of_change_56_days,strength_index_56_days,compound,subjectivity,polarity,close_nextday
2021-04-24 00:00:00,51110.56,51166.22,48657.14,50047.84,55361.512573,2762081002.878663,1164985,26782.233007,1336607709.8567977,1619211600000,50028.331031746035,50034.14841517858,50033.04478856647,0.53125,126.5891654275343,50027.27803404234,154.26455503797223,-16.84750000000003,-0.028185561586896935,48.93206895443472,168.79435568205068,50031.371834682875,207.08645568386643,-23.45461805555561,-0.04346928091479465,49.47464617512708,314.1620907139807,50031.64244148735,371.3395219784541,-14.700104166666854,-0.01925950385629519,49.99589774595913,25.25691666666667,51.94425212728189,19.367375862150414,49066.77
2021-04-25 00:00:00,50047.84,50567.91,46930.0,49066.77,58255.645004,2867858315.1873198,1475479,27767.331394,1367920871.5281665,1619298000000,49630.6624829932,49662.45778061225,49866.9071577381,0.2976190476190476,133.0800942534279,49635.326722127335,166.76573705315428,-36.116388888888984,-0.05292945244104735,47.25456004246654,185.56767835523738,49665.469813007796,228.1907671112595,-109.43670634920628,-0.20560271343139047,46.25443475575133,334.35811758707865,49833.00851216174,383.3607152433714,-483.94067460317444,-0.944529662824466,47.11007222519943,0.0,0.0,0.0,54001.39
2021-04-26 00:00:00,49066.76,54356.62,48753.44,54001.39,86310.80212400001,4555688503.3973875,2174544,43183.936749,2277375506.8553133,1619384400000,52922.49149305556,52861.71068204365,52486.14160962302,0.7986111111111112,151.9000033625297,52922.320878306455,192.3059051980384,119.75958333333335,0.2037860687258303,55.44584093260227,212.21438822460107,52860.358162830125,279.4986620368154,242.3460069444444,0.44651147784838746,56.216217446443174,489.3315872039232,52506.05556986962,692.5714152745992,954.3925000000003,1.8917432158808518,56.549024227843226,0.0,0.0,0.0,55011.97
2021-04-27 00:00:00,54001.38,55460.0,53222.0,55011.97,54064.034675,2949719328.3669896,1568666,25631.074629,1398731801.1763363,1619470800000,54525.48323412699,54511.62477926587,54399.27419952877,0.7083333333333334,89.80220210678179,54525.18614311718,109.56131081475752,26.360798611111097,0.041668538225639325,52.30153822105361,120.83101467512991,54510.06547105421,145.16920988958034,56.79368055555556,0.09680273175025357,52.9067872356706,225.2685754724721,54408.72681384377,268.59174996371047,277.9885069444444,0.5114704114301045,52.902737910850654,0.0,0.0,0.0,54846.22
2021-04-28 00:00:00,55011.97,56428.0,53813.16,54846.22,55130.459015,3020242787.5066776,1830042,26762.033422,1466278915.015322,1619557200000,54744.46056051587,54747.96597718253,54777.58572234623,0.4618055555555556,106.30687705308655,54744.7179392555,132.2784404238038,-6.024270833333323,-0.007679265054961199,50.56766966851907,146.53314796064254,54748.89444135464,181.40944448133212,-14.571180555555555,-0.02116997814351965,49.92421894348152,276.31208955072924,54770.6470536186,303.52588749141154,-50.0199305555556,-0.08646920350140008,49.52996423371925,0.0,0.0,0.0,53555.0
2021-04-29 00:00:00,54846.23,55195.84,52330.94,53555.0,52486.019455,2823220335.4760413,1763676,25339.743902,1362821167.9325395,1619643600000,53864.43260912698,53878.90127480159,53984.66391741071,0.40277777777777773,103.0242543772233,53864.40777548146,129.3846611211309,-28.939479166666644,-0.04528550674290454,47.47666139846709,143.35205453769473,53879.44168910379,177.7543978360277,-57.6675694444444,-0.09768526193258932,47.22636780803347,272.86927744397883,53989.14325640775,316.3729539068787,-311.59850694444435,-0.5565598225353345,47.09639309437639,0.0,0.0,0.0,57694.27
2021-04-30 00:00:00,53555.0,57963.0,53013.01,57694.27,68578.910045,3808187372.73938,2267648,35634.129087,1978866536.224178,1619730000000,55205.27154265873,55156.121946924606,54872.53202876984,0.9340277777777778,101.9541518452644,55205.9127915198,128.62663904933441,101.6461458333333,0.15935250871865755,58.51032101324078,140.03172776494714,55157.18489949481,182.9292749896972,195.11993055555547,0.3318397329547554,58.613652811503364,309.03644244070864,54879.23771902177,453.3079692655646,765.5489583333332,1.38248447022874,57.70280240644451,0.0,0.0,0.0,57800.37
2021-05-01 00:00:00,57697.25,58458.07,56956.14,57800.37,42600.351836,2460342954.8425207,1743013,20574.810226,1188354972.0137234,1619816400000,57744.277921626985,57741.41691716269,57700.70430803572,0.517361111111111,90.16743630856541,57743.58960835767,106.79045269659984,2.3688194444444735,0.0023718421973089447,49.976853150891166,119.29489294520708,57740.06880481516,140.49197666103154,12.406250000000048,0.018681157656786313,50.525598866533954,217.61064076532816,57693.03020463908,279.9665350338359,121.8254861111112,0.2131365376861071,51.97028525690029,0.0,0.0,0.0,56578.21
2021-05-02 00:00:00,57797.35,57911.02,56035.25,56578.21,36812.878863,2089763230.4396267,1371638,18172.891836,1031569632.4391578,1619902800000,56831.36396825397,56847.128454861115,56920.48893415179,0.4236111111111111,86.01250463188876,56831.42090291055,105.48066492432572,-31.3042361111111,-0.045841261077899265,47.832091266150144,117.01137753008972,56846.3556800558,140.5063325321016,-62.10850694444445,-0.0993489798633621,47.7725644304547,197.48688307222457,56918.20930217091,227.14573162693443,-194.9630902777778,-0.3318658938580235,47.72966966366304,0.0,0.0,0.0,57169.39
2021-05-03 00:00:00,56578.21,58981.44,56435.0,57169.39,57649.931286,3337604542.627381,2102128,28536.055533,1652286174.1582646,1619989200000,57884.37982638888,57875.730049603175,57844.502307787705,0.49652777777777773,104.42857887921832,57884.303136808165,132.71408326240214,17.19885416666663,0.027353583161091682,51.47364728154664,146.23053695020263,57876.092110233905,190.61036177858614,35.811284722222176,0.05932591384088819,51.91293181276418,317.31151148701593,57834.113482382665,397.69843191534636,85.75763888888885,0.15485277745425308,52.51764261159946,0.0,0.0,0.0,53200.01
2021-05-04 00:00:00,57169.39,57200.0,53046.69,53200.01,85324.62590300001,4705402064.300976,2492629,41029.688246,2262794503.8147497,1620075600000,55291.24916666667,55331.33162698412,55542.72108568949,0.375,146.6535654549502,55290.025955430574,176.44665030039843,-87.15694444444442,-0.13578155936446173,46.22032405245013,194.52599905580493,55329.930640326325,239.75068175054028,-163.81451388888885,-0.2707253356677685,46.16505288351666,377.64747607771056,55550.27391646258,493.6821649548222,-569.5563888888888,-0.9869828818785518,45.34493816820741,0.0,0.0,0.0,57436.11
2021-05-05 00:00:00,53205.05,58069.82,52900.0,57436.11,77263.923439,4327994296.151437,2378119,38729.475016,2170539511.7772765,1620162000000,55822.27905257937,55781.79009920635,55570.411941344246,0.6944444444444445,136.09522910489025,55823.54518751206,168.7404508234544,88.24774305555549,0.14130930524592336,55.24066758412397,188.26833458938106,55783.121949603454,235.36833444664865,163.998125,0.2795627929427357,55.181429882373145,386.07037157366926,55573.914991700694,482.2010527370232,555.9949652777777,0.9977979933045126,54.25104506535052,0.0,0.0,0.0,56393.68
2021-05-06 00:00:00,57436.11,58360.0,55200.0,56393.68,70181.671908,3992289527.7370973,2459881,34248.899643000004,1949210281.6920164,1620248400000,56926.617891865084,56935.292167658736,56991.39684957837,0.3958333333333333,124.98946742734284,56926.46923268958,150.13333976800655,-18.28951388888888,-0.02683880747317847,48.529491849850466,166.24637160281446,56935.61288193889,199.40988366619365,-35.44559027777782,-0.0549624976916653,48.73539344360233,312.95152668372737,56989.4744725969,349.8773472730347,-166.0646527777778,-0.27371650860416524,49.45998456080029,0.0,0.0,0.0,57314.75
2021-05-07 00:00:00,56393.68,58650.0,55241.63,57314.75,74542.747829,4239374487.4747725,2361692,36877.602566,2097609397.229757,1620334800000,56768.130724206356,56759.22818948413,56684.6818843006,0.5902777777777778,126.38227469477226,56768.283686077215,151.95253638355356,18.275555555555556,0.028684116078705118,50.63012482576175,168.97151392607358,56759.00832776618,199.62773237168827,35.79673611111111,0.06111423447528813,51.219241200932025,301.9891573767754,56680.86620865783,369.2035041599201,234.8330902777778,0.4099056766915119,51.56452933941003,0.0,0.0,0.0,58862.05
2021-05-08 00:00:00,57315.49,59500.0,56900.0,58862.05,69709.906028,4079553831.9880643,2311378,34329.699156,2009442622.588905,1620421200000,58454.89380952381,58438.25113839286,58328.85598710317,0.5972222222222222,119.76768138097368,58454.84536632066,147.62982832485326,33.23208333333337,0.050812955248547044,51.768348502542274,163.49063925664476,58437.27627868738,200.84051303791298,68.62572916666677,0.11164713527383968,52.336336206954684,309.9988595517189,58334.672818320476,342.9207786601512,282.97836805555556,0.48249347156715056,52.65069330668811,0.0,0.0,0.0,58240.84
2021-05-09 00:00:00,58866.53,59300.0,56235.66,58240.84,69806.11991000001,4043552701.5065985,2170139,34301.050457,1987959541.940182,1620507600000,57938.24104662699,57943.59021577381,58003.59901537699,0.3888888888888889,106.55649919202627,57938.25925925635,132.2441881205136,-10.16687500000007,-0.014309838088325602,49.66931336266688,147.0583228065123,57944.79440368831,175.36534228619374,-23.621736111111204,-0.03529857418750202,49.16422947674453,254.1609637350036,58014.36473781196,295.4676215206384,-193.10770833333336,-0.3152968401272944,48.15194878640446,0.0,0.0,0.0,55816.14
2021-05-10 00:00:00,58240.83,59500.0,53400.0,55816.14,89586.34925,5131782639.966137,2575419,43057.977029,2468201497.9675717,1620594000000,57709.28142361111,57737.834580853174,57907.9330766369,0.34027777777777773,150.6061463185857,57709.160559656884,183.96618209148798,-58.91559027777776,-0.08546129237173135,47.29527976908552,204.9797925107769,57737.28544719035,250.99853644145367,-110.28812500000002,-0.17700004528890442,47.492198591167,394.93636017470925,57876.599224498066,493.5971135415477,-433.45836805555564,-0.742312823899471,48.67661531068791,0.0,0.0,0.0,56670.02
2021-05-11 00:00:00,55816.14,56862.43,54370.0,56670.02,64329.54055,3583030654.763019,1911480,30880.828339,1720075588.2236335,1620680400000,55801.72569940477,55794.333886408735,55730.555169890875,0.5902777777777778,129.82489928028704,55802.16769432737,153.10647866492226,17.325277777777806,0.02836582581391912,51.798587046708406,167.5145214470436,55794.19339122824,195.4520275691613,28.425763888888927,0.05144097606413647,51.720764668322225,285.31041882099754,55755.763064102015,365.69689870705565,180.96840277777787,0.32888668931887227,50.533734106351574,0.0,0.0,0.0,49631.32
2021-05-12 00:00:00,56670.02,58000.01,48600.0,49631.32,99842.789836,5476115093.110468,2676826,48299.826001,2654897646.092577,1620766800000,55921.87619543651,55979.50076884921,56214.584657738094,0.3229166666666667,165.92289683090883,55918.45013631481,206.66576496771017,-136.62486111111113,-0.22054214345300327,45.76200566596529,225.49305303134472,55973.04201507473,279.3373578212004,-231.58927083333333,-0.39729711733779566,45.99321116903773,389.84272064613043,56186.13807296278,490.38198223162135,-613.1361805555556,-1.0817837799732961,47.36163221506382,0.0,0.0,0.0,49670.97
2021-05-13 00:00:00,49537.15,51367.19,46000.0,49670.97,147332.002121,7303694688.6014,3570506,71742.003359,3558735468.0045953,1620853200000,49812.13204365079,49842.57822916666,50134.875267237105,0.46527777777777773,263.2497092525868,49815.98367108027,315.2101284574213,-35.94510416666665,-0.045338819578184496,49.321765250207754,354.1977093958451,49848.9425969458,427.33100750085947,-121.81829861111113,-0.20084805995959107,48.721714600058874,734.1051986077499,50166.750614166056,914.454767913623,-811.1713194444445,-1.4676347613184078,46.43226215797059,0.0,0.0,0.0,49841.45
2021-05-14 00:00:00,49671.92,51483.0,48799.75,49841.45,80082.204306,4015904915.407911,2095860,37184.128863,1864162620.5027146,1620939600000,50123.380431547615,50113.352946428575,50076.223918650794,0.5104166666666666,126.47611459369115,50122.321384295275,160.36694977795185,12.94440972222219,0.0222770404893602,49.991710772313674,179.85414719626087,50114.08509910684,224.95368309934676,37.360625000000006,0.07504703031424222,50.37392260319229,353.72583381028556,50056.68572476807,419.184042559916,118.29447916666669,0.24312290967942207,51.05192299710898,0.0,0.0,0.0,46762.99
2021-05-15 00:00:00,49844.16,50700.0,46555.0,46762.99,89437.449359,4350775846.517358,2286791,42257.918463,2056302844.861021,1621026000000,48835.16941964286,48867.57937003968,48989.190997643855,0.40972222222222227,158.00849744210606,48833.85248598925,196.49408025616006,-71.36607638888889,-0.12631356374700864,46.25525457860868,215.16862269413858,48862.82911244766,263.3715238213184,-125.17934027777778,-0.23940535195825943,46.70694983751303,384.6609744841318,49003.329188378935,441.2291428971476,-362.1469097222221,-0.7043834601086137,47.05209081912792,0.0,0.0,0.0,46431.5
2021-05-16 00:00:00,46762.99,49795.89,43825.39,46431.5,114269.812775,5367497608.115901,2661295,53797.590877,2528671396.1080194,1621112400000,47699.42297123015,47717.70870287699,47919.47261966766,0.5,181.31276679041946,47701.7435173615,222.5737568353694,-23.16874999999997,-0.03448926765726779,48.914059182031075,246.19504158103405,47723.40305566579,307.97616822811034,-75.15760416666664,-0.13443028985907196,48.420666901581114,496.698358620673,47895.89156419211,610.9297736767865,-509.2978472222222,-1.0370353567860118,48.09481678238847,0.0,0.0,0.0,43538.04
2021-05-17 00:00:00,46426.83,46686.0,42001.0,43538.04,166657.172736,7346755531.933857,3216821,80610.146581,3555755756.3229218,1621198800000,44291.86696924603,44322.35906746032,44443.7533562748,0.4166666666666667,227.42066779537416,44291.9416576959,284.32003226123214,-60.59149305555555,-0.10591520541715138,46.80510392165424,314.6072469521818,44321.02026701894,394.9122294064039,-124.01552083333331,-0.2425170550858069,47.37410579985757,633.0593279152208,44466.662883706544,737.4497811053825,-291.64079861111105,-0.5870532927525105,47.44230799593322,0.0,0.0,0.0,42849.78
2021-05-18 00:00:00,43538.02,45799.29,42250.02,42849.78,116979.860784,5146670282.547902,2561165,55703.00041,2450848779.21598,1621285200000,44156.7949156746,44164.914290674606,44216.79566158234,0.4930555555555556,166.7418146766431,44156.17408399497,201.5999156078867,-19.231215277777768,-0.03801404658407376,49.695185176224065,222.76393495163816,44163.43070921275,268.8588662403699,-28.812083333333362,-0.059087460186304445,49.54264717906204,416.0406012285759,44212.35544367004,524.3906151225544,-168.08611111111122,-0.34775451241811023,49.32688863687284,0.0,0.0,0.0,36690.09
2021-05-19 00:00:00,42849.78,43584.9,30000.0,36690.09,354347.243161,13477694934.871798,6331062,168271.347308,6410032516.523526,1621371600000,39093.226493055554,39151.276041666664,39467.60581039187,0.40972222222222227,404.27745702924085,39090.89494831013,496.96196747769574,-129.18267361111114,-0.22770123753317284,45.470248798505345,555.2872593467602,39147.17677445892,668.0088814499268,-230.7329513888889,-0.4601005177183774,46.06585660815053,1018.4696218404919,39474.40979085678,1201.321684592435,-859.4901041666666,-1.8435575027796391,45.942411824442054,0.0,0.0,0.0,40526.64
2021-05-20 00:00:00,36671.23,42451.67,34850.0,40526.64,203017.596923,8019897067.17622,4269898,100167.126413,3959645913.2324944,1621458000000,39745.53121527778,39709.01810763889,39576.69375930059,0.6736111111111112,268.8416523837446,39746.65053812309,328.36337854560816,77.35881944444442,0.1842029063076823,53.01441472445031,360.69476424719477,39715.82264707382,454.0419097013696,143.5403125,0.3720315122757109,52.65825845317841,750.1040032445466,39580.388709811006,873.2390985912921,353.7213888888889,0.9903571952582296,51.732854388421,0.0,0.0,0.0,37252.01
2021-05-21 00:00:00,40525.39,42200.0,33488.0,37252.01,202100.888258,7713346610.274129,3993336,94002.431409,3591749386.78765,1621544400000,39076.92947420635,39123.06288938492,39427.42041914682,0.4513888888888889,260.0833381105912,39077.8190500415,320.76174490860006,-86.87753472222221,-0.17239942492217308,47.99826189511489,353.20050238908516,39123.96696282205,442.03871206748687,-189.5797569444444,-0.41508964981038243,47.68235669926961,691.3951641111238,39406.57399241361,861.7672404214162,-820.8666666666668,-1.9970355356199458,47.61313321894887,0.0,0.0,0.0,37449.73
2021-05-22 00:00:00,37263.35,38829.0,35200.62,37449.73,126542.243689,4730567647.674401,2716691,63310.452012,2367081500.530058,1621630800000,37455.439940476186,37447.85815724206,37337.635179811514,0.5416666666666666,185.43996761873146,37455.05512153511,216.51079309436855,13.167048611111134,0.035822101471742036,50.93948349503251,237.813043559461,37445.39074939915,285.49264104034046,32.33458333333336,0.08702272422070735,51.16512524601742,473.70072584622557,37350.822683659986,565.312844306184,311.8159375000001,0.8900623685845814,50.83792160658546,0.0,0.0,0.0,34655.25
2021-05-23 00:00:00,37458.51,38270.64,31111.01,34655.25,217136.046593,7431242463.203842,4082004,104637.659409,3584259319.7463818,1621717200000,35035.96192460317,35073.932204861114,35342.96146019345,0.3020833333333333,241.9276260551928,35036.83277863489,291.7241809860143,-70.69927083333333,-0.15202155884656743,46.923595424602865,322.43930141850217,35076.199334648045,388.14504060354693,-156.1435069444444,-0.37007962992857313,46.82903231636583,592.6421646406305,35363.05174183403,718.2225852698202,-745.3327430555555,-1.9455456014489905,46.12407772171148,0.0,0.0,0.0,38796.29
2021-05-24 00:00:00,34681.44,39920.0,34031.0,38796.29,161630.893971,5996773032.151345,3510578,81584.825314,3031032098.5188804,1621803600000,36924.068244047616,36876.30831845238,36543.323242807535,0.7708333333333334,191.25720037177624,36924.00427373509,227.378076274989,94.77284722222221,0.23079041682397242,53.828906814817366,251.01729685093474,36874.45367113618,304.8720737831765,197.62222222222218,0.5113286940784754,54.31790235968361,486.8259334695261,36536.15194618142,640.8899777052039,934.1918402777778,2.5831010744876575,54.59161466667221,0.0,0.0,0.0,38324.72
2021-05-25 00:00:00,38810.99,39791.77,36419.62,38324.72,111996.228404,4253519579.378729,2508310,54153.536814,2057463609.950911,1621890000000,38020.16824404762,38023.63829117064,38073.8994109623,0.49652777777777773,154.34785685608395,38019.60096265107,183.07805286267455,-9.549305555555598,-0.019652993248740938,49.13793303257925,200.79929221804744,38023.42735574905,244.8823911681458,-12.63881944444447,-0.027260843647533114,49.22038730645183,374.79614715341296,38065.37158194033,426.5758520210727,-171.09118055555555,-0.42169902038361423,49.564379654181295,17.576495833333336,36.46877508268522,11.671158115004333,39241.91
2021-05-26 00:00:00,38324.72,40841.0,37800.44,39241.91,104780.773396,4113717505.263555,2432319,50485.076994,1983423341.5599248,1621976400000,39203.440818452385,39193.54211309524,39130.073987475196,0.6006944444444444,132.73768603968637,39204.070394057686,167.12929658461007,23.327291666666724,0.05649706010570615,52.139163851749394,186.11774117461152,39194.284986281506,228.7987903296014,37.594930555555585,0.10080057407185884,51.71143448056649,364.5549380295167,39129.92518529378,459.10798396959945,173.21385416666666,0.47480376238363303,51.687602539011685,23.999975000000003,59.723158993054454,21.02835764625311,38529.98
2021-05-27 00:00:00,39241.92,40411.14,37134.27,38529.98,86547.158794,3361413526.0535436,2102182,42256.012801,1641681553.5291371,1622062800000,38762.01128968254,38768.85515128968,38781.734546750995,0.4791666666666667,126.44460943016715,38761.55966307045,154.08153075132844,-16.867673611111112,-0.03507030878441426,49.28488655059067,168.25131716389618,38767.02000157888,215.7183469037154,-25.444027777777745,-0.05627609526125283,49.53032872412637,359.6329089377111,38771.624921772265,457.1319237472198,-21.790208333333283,-0.03020007032709594,49.95330809912094,26.588241666666665,56.89150916733729,22.15406136263428,35663.49
2021-05-28 00:00:00,38529.99,38877.83,34684.0,35663.49,135377.62972,4926260941.933614,2659178,64327.281853,2341060689.073459,1622149200000,36607.06071428571,36643.752495039684,36898.31935019841,0.17361111111111113,165.02115480799915,36607.73009464572,197.94266704646046,-69.36888888888899,-0.15394901727279,45.301280264925026,216.90320711245033,36646.79099120831,260.89949741104397,-150.6912152777779,-0.36509089822275104,45.06886062268354,401.2578275214325,36888.690583089956,490.14346623522647,-637.9886111111113,-1.6632858746780224,45.45623830686389,28.86884166666667,68.63139533782466,21.914533841227666,34605.15
2021-05-29 00:00:00,35661.79,37338.58,33632.76,34605.15,112663.092689,3949843335.322595,2169643,54284.199652,1904345668.7790062,1622235600000,35241.01564484127,35250.75096478174,35309.38167906746,0.44097222222222227,145.6236836998419,35240.26457107158,173.79599062186443,-22.54291666666659,-0.05361968907700903,48.19922494400736,189.46412270605174,35249.85973203552,230.4593227225042,-40.753749999999904,-0.1026123292793132,48.6128624858273,361.9218755761433,35329.44782535638,456.75224425255027,-206.23493055555548,-0.5383483944303719,48.12943402401177,22.0406625,57.555078005713426,15.612968447117256,35641.27
2021-05-30 00:00:00,34605.15,36488.0,33379.0,35641.27,73535.386967,2601994948.1482425,1559892,37406.813903,1324617922.554574,1622322000000,35447.43974702381,35435.794630456345,35326.03983382937,0.6354166666666666,104.28159891842078,35447.49154333405,125.45540915866646,22.576180555555485,0.059373792308504765,52.87447375402536,138.56416994178502,35433.71904832667,172.4583770392852,52.345694444444355,0.13925303508770734,52.78264674222669,276.25259953616563,35321.5196813313,344.30030802725577,315.65642361111094,0.8959837472910263,52.61760771043097,0.0,0.0,0.0,37253.81
2021-05-31 00:00:00,35641.26,37499.0,34153.84,37253.81,94160.735289,3406047734.8311286,1896359,46337.932504000004,1677796724.0573614,1622408400000,36116.45392857143,36096.716654265874,36020.046005084325,0.5138888888888888,112.75627778375603,36116.79636768556,139.59002100825532,41.550763888888945,0.09986148096041121,52.809875486101866,151.66006172013147,36098.98781554946,194.14811544724316,74.59930555555563,0.19898104478792358,52.43487489788598,328.8076746110014,36023.56073628045,440.78647598656585,188.42229166666684,0.5518637937471615,51.83830668025123,0.0,0.0,0.0,36693.09
2021-06-01 00:00:00,37253.82,37894.81,35666.0,36693.09,81234.66377,2973928300.3755875,1760417,40291.834851,1475008291.2336473,1622494800000,36580.74553075397,36587.95556795635,36629.98842261905,0.4201388888888889,111.34199683916354,36580.57031681537,142.28689152461587,-15.598298611111149,-0.0337741411563386,48.585485007566085,158.9604196020264,36587.82045402519,194.95546247003358,-27.600729166666685,-0.06337402681119174,48.72475051014794,288.515615295538,36630.42912765105,310.42456512626285,-116.22343749999995,-0.3015854745186483,49.025313449065045,0.0,0.0,0.0,37568.68
2021-06-02 00:00:00,36694.85,38225.0,35920.0,37568.68,67587.372495,2523462575.688438,1530915,34328.496287,1281854474.9120827,1622581200000,37264.98348214286,37252.91528521825,37157.35495659722,0.6840277777777778,74.50343086585524,37264.87056290383,90.08866338052319,23.380069444444487,0.05513362941620748,52.08959613134747,100.32914399387539,37251.91522103811,119.6321790313922,48.64340277777779,0.12232338900053996,52.56440229210071,184.83115479461242,37150.92531958704,236.92092889225657,273.4390624999999,0.7303934001337834,53.52385460402362,0.0,0.0,0.0,39246.79
2021-06-03 00:00:00,37568.68,39476.0,37170.0,39246.79,75889.106011,2930945325.709207,1949658,38664.297849,1493504667.613802,1622667600000,38512.198913690474,38494.270761408734,38406.80030505952,0.548611111111111,78.40468469808255,38512.38280533319,100.56291204552606,36.79197916666666,0.0842827215444857,54.994256007743445,111.86546855207332,38495.05019405437,141.91668281381303,71.93239583333333,0.17735507838405562,54.45270904036935,229.35608972880436,38413.35707125207,285.3294101777827,216.6056597222222,0.5734701035811057,53.38385329905728,0.0,0.0,0.0,36829.0
2021-06-04 00:00:00,39246.78,39289.07,35555.15,36829.0,91317.799245,3379399754.930523,1926311,43105.97173,1595098152.9668267,1622754000000,37097.84762896825,37125.78492559524,37258.486477554565,0.4375,107.97131098268169,37097.7389063296,135.76275533440597,-56.05357638888887,-0.1234792985247679,46.50990751468794,151.0822502621575,37123.56625707661,185.46753441928527,-107.24347222222218,-0.26098894470616,46.37341834561644,287.9568362794708,37256.71981218529,373.7822457237751,-352.9964236111111,-0.8960800756188235,46.082892900749705,0.0,0.0,0.0,35513.2
2021-06-05 00:00:00,36829.15,37925.0,34800.0,35513.2,70459.62149,2560547116.8364058,1463754,34397.77436,1249708171.2723916,1622840400000,36590.09547123016,36608.09049603175,36734.769202628966,0.517361111111111,102.69923278492774,36590.26707120807,127.75763230802194,-35.967951388888956,-0.08192456577314657,48.383187254886224,142.00831079376414,36610.13770825264,178.38398107340205,-76.06361111111117,-0.18396582905436132,47.885032374408006,285.14482007287467,36720.147486854104,370.4413764245667,-294.74902777777777,-0.7803886560750916,47.54285470178286,0.0,0.0,0.0,35796.31
2021-06-06 00:00:00,35516.07,36480.0,35222.0,35796.31,47650.206637,1711857075.0471697,993430,23661.260636,850204250.7625557,1622926800000,35943.8061061508,35939.77431795635,35911.5507421875,0.5416666666666666,69.66383932870065,35943.71460825357,87.76504171065875,7.824166666666668,0.019381507889959914,50.57288385800735,97.33758797568096,35939.421349557735,121.73730803199923,16.59670138888888,0.04518600171517461,50.4163819694395,189.28058205004186,35920.735774957415,213.61484211984165,48.29826388888887,0.14672829003827031,50.0609946946781,0.0,0.0,0.0,33552.79
2021-06-07 00:00:00,35796.31,36900.0,33300.0,33552.79,77574.952573,2755673601.713914,1532260,36431.560586,1295757611.7086458,1623013200000,35892.7064484127,35914.96043154762,36020.71038814484,0.37152777777777773,79.45728887258791,35891.75651581925,105.78979834962308,-49.48982638888884,-0.12241123312655737,46.094619933618645,115.1732636839107,35912.93496514818,159.0364343210551,-87.9111805555555,-0.2337265851420962,46.57710895352409,266.82927263130784,35998.995380113796,307.4281709192706,-241.4123958333333,-0.6621947797742389,47.88804678675371,0.0,0.0,0.0,33380.81
2021-06-08 00:00:00,33556.96,34068.01,31000.0,33380.81,123251.189037,4030784324.609684,2074885,60095.990201,1966354847.5691981,1623099600000,32859.576631944445,32864.14050347222,32922.55945436508,0.3993055555555556,114.53262495327812,32860.16030659128,145.296250912988,-6.421944444444484,-0.010792350063333934,49.50141662846962,162.20385121442987,32865.49464958379,205.82582589077916,-19.15548611111112,-0.04171976648303715,49.20398277543196,356.3190038604351,32965.84826708872,485.2143306025125,-229.6517361111111,-0.6013713305499832,46.000265311793534,0.0,0.0,0.0,37388.05
2021-06-09 00:00:00,33380.8,37534.79,32396.82,37388.05,136607.59751700002,4794741674.438823,2601479,68790.289265,2415789675.0859303,1623186000000,34810.58920634921,34763.51959325397,34520.431356646826,0.7152777777777778,127.22263894608209,34811.01305318682,162.2569484771008,97.37114583333339,0.2402582527170707,55.91723692622087,178.67722509195676,34765.54843722295,229.63338497142243,186.29222222222225,0.49939215762207917,55.943109205203626,377.04104475308327,34514.91855080172,503.6668844427116,650.4397222222223,1.868498938486904,55.96207531226923,0.0,0.0,0.0,36675.72
2021-06-10 00:00:00,37388.05,38491.0,35782.0,36675.72,109527.284943,4062957162.3643003,2231430,53639.424022,1990486079.2177148,1623272400000,36985.78119543651,36992.113645833335,37003.63177145337,0.40277777777777773,117.46372337603391,36985.561037336796,145.07238246490544,-14.566180555555599,-0.029942933090839906,48.068753356143624,160.20790384834038,36990.66688955258,198.316950476628,-23.207361111111187,-0.05279895085834559,48.943914836016326,313.639641380159,36989.99713579563,385.63743967173883,-19.06100694444454,-0.03398698474230027,50.84831443600547,0.0,0.0,0.0,37331.98
2021-06-11 00:00:00,36677.83,37680.4,35936.77,37331.98,78466.0053,2903043643.310072,1727645,39406.719224,1458619433.2768435,1623358800000,36983.81845734127,36979.86326140873,36940.072580605156,0.5902777777777778,94.42268020928405,36983.885343174385,116.98901248394604,8.345833333333326,0.02146437574672434,50.66264456646516,129.0343358595102,36979.077668035374,157.07771916990148,18.681979166666704,0.04932425026964337,50.85165210529838,233.46509805845926,36943.40371805936,253.63211241928306,121.462638888889,0.32950211232759397,50.850458055691384,0.0,0.0,0.0,35546.11
2021-06-12 00:00:00,37331.98,37463.63,34600.36,35546.11,87717.54999,3132387326.5375137,1719650,42571.205313,1520432734.299909,1623445200000,35718.98647321429,35736.06359375,35836.71763516865,0.40277777777777773,94.08339927604858,35718.47117687203,115.09147277145622,-36.78069444444441,-0.08686900069413499,47.112767284724896,127.19673384146073,35736.34850688101,158.69720990996282,-72.86298611111108,-0.1799388666655982,47.33172084459457,258.03376654088305,35835.99712832059,340.51213945185174,-271.0755555555556,-0.7062341170468884,47.14757977621966,0.0,0.0,0.0,39020.57
